,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.03,0.0038461538461538464,,0.014367816091954023,0.029069767441860465,0.007523148148148148,-0.015625,-0.03260869565217391,-0.018292682926829267,-0.03571428571428571,0.011904761904761904,0.017857142857142856,0.016666666666666666,0.15476190476190477,-0.04411764705882353,0.030585106382978722
