,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.14027777777777778,0.06071428571428568,0.0924242424242424,0.08589743589743586,0.17272727272727267,0.0428571428571428,0.1939393939393939,0.0585365853658536,,0.07777777777777775,0.07777777777777772
Buddhist,0.05416666666666664,0.2749999999999999,0.08939393939393936,0.05769230769230762,0.16666666666666663,0.02999999999999998,0.18181818181818177,0.046341463414634076,,0.06111111111111106,0.09166666666666663
Catholic,0.09999999999999995,0.13571428571428565,0.5393939393939393,0.3294871794871794,0.24393939393939396,0.15428571428571425,0.33484848484848484,0.14756097560975606,,0.17777777777777776,0.11666666666666665
Christian,0.1194444444444444,0.1178571428571428,0.38636363636363635,0.4076923076923077,0.24696969696969698,0.15428571428571425,0.3621212121212121,0.13170731707317068,,0.16388888888888886,0.13611111111111107
Hindu,0.10972222222222221,0.20357142857142857,0.2333333333333333,0.1487179487179487,0.5727272727272726,0.1114285714285714,0.3075757575757575,0.14999999999999997,,0.12499999999999997,0.22777777777777777
Jewish,0.11388888888888886,0.16785714285714282,0.27575757575757576,0.14999999999999997,0.24696969696969692,0.2657142857142857,0.3242424242424242,0.12317073170731703,,0.14444444444444443,0.13611111111111107
Mormon,0.09722222222222218,0.14642857142857138,0.2681818181818182,0.23846153846153842,0.2606060606060606,0.1314285714285714,0.5681818181818181,0.11829268292682923,,0.1583333333333333,0.12222222222222219
Muslim,0.08749999999999998,0.13571428571428565,0.24545454545454543,0.1358974358974358,0.303030303030303,0.1171428571428571,0.2848484848484848,0.31707317073170727,,0.0916666666666666,0.18055555555555552
Orthodox,0.1222222222222222,0.1821428571428571,0.34090909090909083,0.2743589743589743,0.31515151515151507,0.22999999999999998,0.3651515151515151,0.20487804878048776,,0.15277777777777773,0.19444444444444442
Protestant,0.13749999999999996,0.10357142857142851,0.3,0.42564102564102557,0.26666666666666666,0.14999999999999997,0.37727272727272726,0.13780487804878044,,0.40555555555555556,0.14999999999999997
Sikh,0.0819444444444444,0.1928571428571428,0.19696969696969693,0.12307692307692304,0.2803030303030303,0.0914285714285714,0.3106060606060606,0.13536585365853654,,0.13333333333333333,0.38333333333333336
