,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.027777777777777776,-0.05357142857142857,-0.045454545454545456,-0.038461538461538464,-0.1590909090909091,0.04285714285714286,0.007575757575757576,0.17682926829268292,,-0.1527777777777778,-0.2916666666666667
Buddhist,-0.006944444444444444,-0.07142857142857142,-0.03787878787878788,-0.00641025641025641,-0.08333333333333333,-0.02857142857142857,-0.08333333333333333,0.1402439024390244,,-0.20833333333333334,-0.19444444444444445
Catholic,-0.034722222222222224,-0.16071428571428573,-0.06060606060606061,-0.05128205128205128,-0.12121212121212122,0.014285714285714285,0.015151515151515152,0.18292682926829268,,-0.16666666666666666,-0.08333333333333333
Christian,0.006944444444444444,-0.14285714285714285,0.0,-0.09615384615384616,-0.1893939393939394,-0.007142857142857143,0.0,0.1524390243902439,,-0.125,-0.25
Hindu,-0.09027777777777778,-0.03571428571428571,-0.045454545454545456,-0.02564102564102564,-0.06818181818181818,0.05,0.0,0.09146341463414634,,-0.1111111111111111,-0.16666666666666666
Jewish,0.041666666666666664,-0.30357142857142855,-0.03787878787878788,0.04487179487179487,-0.007575757575757576,0.03571428571428571,0.06818181818181818,0.07926829268292683,,-0.3194444444444444,-0.20833333333333334
Mormon,0.013888888888888888,-0.10714285714285714,0.022727272727272728,0.03205128205128205,-0.045454545454545456,-0.11428571428571428,-0.045454545454545456,0.006097560975609756,,-0.16666666666666666,-0.16666666666666666
Muslim,0.006944444444444444,-0.19642857142857142,0.06060606060606061,-0.04487179487179487,-0.15151515151515152,-0.06428571428571428,0.022727272727272728,0.10365853658536585,,-0.125,-0.2361111111111111
Orthodox,-0.013888888888888888,-0.08928571428571429,0.007575757575757576,-0.038461538461538464,-0.14393939393939395,0.05,0.06060606060606061,0.17073170731707318,,-0.2777777777777778,-0.2222222222222222
Protestant,-0.006944444444444444,-0.08928571428571429,-0.06060606060606061,-0.10256410256410256,-0.06818181818181818,-0.02142857142857143,-0.03787878787878788,0.12195121951219512,,-0.2916666666666667,-0.1111111111111111
Sikh,0.006944444444444444,-0.23214285714285715,-0.015151515151515152,0.04487179487179487,-0.1893939393939394,0.09285714285714286,-0.007575757575757576,0.1524390243902439,,-0.2777777777777778,-0.25
