,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.3569444444444444,0.22142857142857145,0.3151515151515151,0.2666666666666666,0.48181818181818176,0.15285714285714283,0.48636363636363633,0.21219512195121942,,0.3277777777777778,0.25833333333333336
Buddhist,0.23333333333333334,0.625,0.3166666666666666,0.2038461538461538,0.43787878787878787,0.10714285714285712,0.44696969696969696,0.17317073170731706,,0.2638888888888889,0.23611111111111108
Catholic,0.6013888888888889,0.6607142857142857,1.1727272727272726,0.823076923076923,0.806060606060606,0.4342857142857143,0.8984848484848487,0.5195121951219512,,0.6805555555555556,0.5166666666666667
Christian,0.5930555555555556,0.6214285714285714,0.9666666666666666,0.9333333333333333,0.8212121212121213,0.42857142857142855,0.9363636363636363,0.4939024390243902,,0.65,0.5222222222222223
Hindu,0.5625,0.6714285714285715,0.7227272727272727,0.517948717948718,1.2560606060606063,0.3885714285714285,0.8303030303030303,0.5231707317073171,,0.5277777777777778,0.5638888888888889
Jewish,0.525,0.5821428571428571,0.7227272727272727,0.47179487179487173,0.7454545454545454,0.6285714285714286,0.8166666666666667,0.4304878048780488,,0.5361111111111111,0.4888888888888888
Mormon,0.5736111111111112,0.5785714285714285,0.7393939393939394,0.6641025641025641,0.8045454545454547,0.3785714285714285,1.2121212121212122,0.4439024390243903,,0.6055555555555555,0.4833333333333334
Muslim,0.4805555555555555,0.5035714285714286,0.6606060606060606,0.48461538461538456,0.85,0.37571428571428567,0.762121212121212,0.7304878048780488,,0.4805555555555555,0.5305555555555556
Orthodox,,,,,,,,,,,
Protestant,0.6513888888888889,0.6107142857142857,0.8242424242424242,0.9884615384615383,0.8606060606060606,0.46428571428571425,0.9742424242424242,0.5560975609756098,,0.9472222222222223,0.5972222222222222
Sikh,0.4638888888888889,0.5464285714285715,0.6257575757575757,0.423076923076923,0.7484848484848485,0.3,0.7818181818181819,0.41951219512195115,,0.47777777777777775,0.8444444444444444
