,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.09027777777777778,0.07142857142857142,0.06060606060606061,0.07051282051282051,0.1590909090909091,0.02857142857142857,0.13636363636363635,0.04878048780487805,,0.05555555555555555,0.05555555555555555
Buddhist,0.020833333333333332,0.30357142857142855,0.030303030303030304,0.04487179487179487,0.10606060606060606,0.007142857142857143,0.16666666666666666,0.03048780487804878,,0.041666666666666664,0.013888888888888888
Catholic,0.10416666666666667,0.125,0.4772727272727273,0.3076923076923077,0.24242424242424243,0.12857142857142856,0.3106060606060606,0.11585365853658537,,0.18055555555555555,0.1388888888888889
Christian,0.10416666666666667,0.17857142857142858,0.4696969696969697,0.41025641025641024,0.29545454545454547,0.17857142857142858,0.38636363636363635,0.10365853658536585,,0.25,0.08333333333333333
Hindu,0.0763888888888889,0.14285714285714285,0.12878787878787878,0.09615384615384616,0.5757575757575758,0.05714285714285714,0.22727272727272727,0.0975609756097561,,0.09722222222222222,0.09722222222222222
Jewish,0.06944444444444445,0.19642857142857142,0.2803030303030303,0.15384615384615385,0.24242424242424243,0.2785714285714286,0.26515151515151514,0.10975609756097561,,0.125,0.09722222222222222
Mormon,0.1111111111111111,0.14285714285714285,0.30303030303030304,0.30128205128205127,0.2196969696969697,0.15714285714285714,0.6287878787878788,0.13414634146341464,,0.19444444444444445,0.16666666666666666
Muslim,0.09722222222222222,0.07142857142857142,0.20454545454545456,0.14102564102564102,0.2878787878787879,0.06428571428571428,0.23484848484848486,0.3353658536585366,,0.09722222222222222,0.09722222222222222
Orthodox,0.14583333333333334,0.19642857142857142,0.3787878787878788,0.34615384615384615,0.3560606060606061,0.36428571428571427,0.4393939393939394,0.21951219512195122,,0.19444444444444445,0.25
Protestant,0.1527777777777778,0.10714285714285714,0.3106060606060606,0.48717948717948717,0.3409090909090909,0.21428571428571427,0.4166666666666667,0.1524390243902439,,0.4027777777777778,0.1111111111111111
Sikh,0.020833333333333332,0.10714285714285714,0.15151515151515152,0.05128205128205128,0.23484848484848486,0.007142857142857143,0.2727272727272727,0.07926829268292683,,0.08333333333333333,0.3333333333333333
