,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.07499999999999996,0.03214285714285712,0.05151515151515148,0.00512820512820512,-0.056060606060606,0.01857142857142856,-0.0439393939393939,0.015853658536585324,,0.05555555555555549,0.041666666666666595
Buddhist,0.0083333333333333,0.057142857142857106,0.03333333333333332,0.0076923076923076815,-0.024242424242424218,0.01428571428571426,-0.07121212121212116,0.02317073170731702,,0.0833333333333333,0.09444444444444443
Catholic,0.004166666666666699,0.03928571428571424,0.0924242424242424,0.06666666666666662,-0.0848484848484848,0.01857142857142856,-0.06212121212121209,-0.0024390243902439003,,0.0111111111111111,0.05
Christian,0.013888888888888881,0.04999999999999993,0.03787878787878782,0.07692307692307689,-0.05909090909090904,0.01285714285714282,-0.05303030303030298,0.0097560975609756,,0.04444444444444442,0.07499999999999996
Hindu,0.0041666666666666605,0.07499999999999993,0.06666666666666664,0.02820512820512816,-0.049999999999999975,-0.018571428571428537,-0.05151515151515148,0.004878048780487801,,0.041666666666666685,0.03888888888888882
Jewish,0.01249999999999998,0.06785714285714281,0.04999999999999997,0.015384615384615358,-0.054545454545454494,0.047142857142857084,-0.05606060606060603,-1.769417945496343e-17,,0.05277777777777774,0.05555555555555551
Mormon,0.01805555555555554,0.03928571428571428,0.018181818181818157,0.0025641025641025606,-0.04999999999999995,0.024285714285714258,-0.010606060606060619,0.0036585365853658404,,0.041666666666666664,0.06666666666666662
Muslim,0.03888888888888888,0.00714285714285712,0.04090909090909088,0.032051282051282014,-0.103030303030303,0.02571428571428568,-0.06060606060606057,0.07439024390243898,,0.06388888888888887,0.024999999999999977
Orthodox,,,,,,,,,,,
Protestant,0.00555555555555554,0.01785714285714286,0.06363636363636357,0.07435897435897429,-0.07424242424242422,0.01999999999999998,-0.04848484848484843,-0.009756097560975601,,0.11388888888888886,0.022222222222222216
Sikh,0.0013888888888888783,0.00357142857142856,0.0424242424242424,0.020512820512820478,-0.08030303030303027,0.01999999999999996,-0.06969696969696967,0.006097560975609741,,0.07499999999999998,0.11666666666666661
