,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.026595744680851,0.0,0.0222222222222222,0.0142857142857142,0.0517241379310344,0.022965563823964356,0.0691489361702127,0.1166666666666666,0.0777777777777777,0.0571428571428571,0.0862068965517241,0.08138862686184764,0.0,0.018800108304510323,-0.0364583333333333,0.7199074074074074
bisexual,0.0319148936170212,0.0208333333333333,0.0111111111111111,0.05,0.043103448275862,0.03139255726746552,0.1170212765957446,0.1041666666666666,0.0777777777777777,0.0928571428571428,0.0603448275862069,0.09043353829670772,0.016319713750014557,0.0,0.0,0.4976851851851852
gay,0.0106382978723404,0.0041666666666666,0.0,-0.0071428571428571,0.0086206896551724,0.0061137022674073,0.1276595744680851,0.1375,0.1,0.0642857142857142,0.1120689655172413,0.10830285085420813,0.02137567108036654,0.0,-0.0034364261168384,0.449074074074074
lesbian,-0.0212765957446808,0.0166666666666666,0.0222222222222222,0.0285714285714285,0.0,0.01774738264099962,0.0851063829787234,0.1083333333333333,0.1444444444444444,0.0571428571428571,0.0862068965517241,0.09624678289021646,0.02610977186178942,0.0,-0.0517241379310344,0.3379629629629629
pansexual,0.0372340425531914,-0.0041666666666666,0.0333333333333333,0.0642857142857142,0.0258620689655172,0.03297636516088454,0.0904255319148936,0.1291666666666666,0.1222222222222222,0.1357142857142857,0.0775862068965517,0.11102298268292396,0.020355628923127058,0.0,0.0260869565217392,0.5717592592592593
straight,0.0159574468085106,0.0,0.0277777777777777,0.0071428571428571,0.0258620689655172,0.01534803013893252,0.1117021276595744,0.125,0.0611111111111111,0.0642857142857142,0.0948275862068965,0.09138530785265925,0.009839755907254041,0.0,0.0182926829268292,0.5694444444444444
