,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,-0.0904255319148936,0.1083333333333333,0.0666666666666666,0.0071428571428571,0.0948275862068965,0.07347919505292942,0.7074468085106383,0.6083333333333333,0.7777777777777778,0.8357142857142857,0.6810344827586207,0.7220613376189312,0.0,0.09632446517369476
bisexual,0.1914893617021276,-0.0666666666666666,0.0111111111111111,-0.0071428571428571,0.0948275862068965,0.07424751656593179,0.8723404255319149,0.5333333333333333,0.5888888888888889,0.8642857142857143,0.3879310344827586,0.649355879304522,0.10535123269165816,0.0
gay,0.0691489361702127,0.0208333333333333,0.0,-0.0214285714285714,-0.0689655172413793,0.036075271634699334,0.3989361702127659,0.5875,0.4666666666666667,0.4071428571428571,0.5172413793103449,0.4754974146665269,0.10122113335429543,0.0
lesbian,-0.0478723404255319,-0.0791666666666666,0.1666666666666666,0.0,0.0603448275862069,0.07081010026901441,0.4095744680851064,0.5708333333333333,0.8111111111111111,0.5142857142857142,0.5431034482758621,0.5697816150182253,0.07433576145058167,0.0
pansexual,-0.0319148936170212,0.05,0.0611111111111111,0.2071428571428571,-0.043103448275862,0.07865446202937028,0.5531914893617021,0.4916666666666666,0.5611111111111111,1.1214285714285714,0.3879310344827586,0.623065774610162,0.09206611233390394,0.0
straight,-0.0425531914893617,-0.0541666666666666,-0.0277777777777777,-0.0071428571428571,0.3189655172413793,0.09012120206360848,0.425531914893617,0.5291666666666667,0.45,0.5071428571428571,0.8879310344827587,0.5599544946371798,0.1086480860380346,0.0
