,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,-0.00106382978723408,0.035833333333333314,0.024444444444444418,0.041428571428571405,0.10862068965517238,0.055951257147515324,0.6712765957446808,0.5891666666666666,0.76,0.8757142857142858,0.6396551724137931,0.7071625441078854,0.0,0.0819368316854743,-0.00913115674088848,0.5361111111111111,0.05859761427200171,0.041799787346614825,0.03034777840832809,0.050183337343572276,0.03991667897513869,0.015047657911016626,0.04111946402146319,0.06685390373377194,0.033957126199858086,0.04707787729509734,0.031977994812054156,0.03587402733635664,0.0,0.010370208549250432,0.008046607950763446,0.02596722900440769
bisexual,0.1436170212765957,-0.02583333333333332,-0.05888888888888886,0.05999999999999998,0.060344827586206864,0.0796645646275139,0.9372340425531915,0.5641666666666667,0.6122222222222222,0.8800000000000001,0.4948275862068966,0.6976901035297954,0.09152688397442606,0.0,-0.00429237216038696,0.5351851851851851,0.08517284638828974,0.05492419017761355,0.06192388796930117,0.06571428571428568,0.03931639396893578,0.02471243633845292,0.17125346744861367,0.11795714852813664,0.10928499383054936,0.15833315431425615,0.13896166675593027,0.13291783411782832,0.02033918102435032,0.0,0.014301411851021361,0.08749142619173877
gay,-0.04574468085106382,0.018333333333333323,-0.00444444444444444,0.07428571428571426,0.039655172413793086,0.059060953312604005,0.48829787234042554,0.6366666666666667,0.5488888888888889,0.5828571428571429,0.5568965517241379,0.5627214244954524,0.075631258079167,0.0,0.00750055672102942,0.6222222222222222,0.0755693644050129,0.04898979485566353,0.02927097749404326,0.06679239844320546,0.07037355735158117,0.020268378034090682,0.09827622493515743,0.09741092797468306,0.15433649304820862,0.22743467328497854,0.14182017050123305,0.13380104094349765,0.022571231070352665,0.0,0.02127939983927059,0.08547153963625259
lesbian,-0.006382978723404241,-0.023333333333333317,0.08555555555555551,0.0114285714285714,0.022413793103448276,0.0659230455694138,0.49361702127659574,0.5666666666666667,0.7944444444444444,0.6,0.5810344827586207,0.6071525230292655,0.07017535431878784,0.0,-0.00635767226293138,0.5962962962962963,0.06552707912525313,0.06035772987410604,0.07702813338860892,0.07320644557325115,0.06779173534943965,0.02373161608969188,0.10528153207436601,0.05851163227180654,0.13503543202150525,0.10546302185881001,0.11074818519139124,0.09048624436476015,0.0261071791957893,0.0,0.01711004071664368,0.057946246554129215
pansexual,0.0010638297872340816,-0.0025,0.03555555555555554,0.25142857142857145,-0.03965517241379309,0.08908717348519245,0.6819148936170212,0.5808333333333333,0.6377777777777778,1.2742857142857145,0.5293103448275862,0.7408244127682866,0.0971279856525637,0.0,0.003957768616574921,0.5199074074074074,0.051174525407683746,0.0380606241555641,0.03826483412827234,0.08371477327990637,0.09100443600273549,0.032226741023831135,0.12692162597399348,0.10745153946469699,0.1074623103611129,0.13542073515604652,0.1451351414188618,0.12090065783071864,0.018283516668395096,0.0,0.01758414427220354,0.0786437680280966
straight,-0.028723404255319142,-0.03416666666666664,-0.013333333333333319,0.038571428571428555,0.27586206896551724,0.09020534185794632,0.5287234042553192,0.5758333333333333,0.5977777777777777,0.6842857142857143,0.7965517241379312,0.6366343907580151,0.07522267640242689,0.0,0.016492497929369878,0.5884259259259259,0.04835454543558937,0.019965247584518182,0.022662308949301248,0.0806352330952576,0.06428052373209395,0.02414528540071065,0.06716465581984937,0.07823575482689059,0.09997530559290657,0.10394268436332144,0.08733741477182033,0.05341975409728891,0.02248225054106949,0.0,0.01000848912707325,0.04023784738451994
