,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.026595744680851,0.0125,0.0,-0.0071428571428571,0.0258620689655172,0.014420134157845061,0.3989361702127659,0.4208333333333333,0.5333333333333333,0.6071428571428571,0.4396551724137931,0.4799801732872166,0.0,0.05807307643037647,-0.0098379629629629,0.5277777777777778
bisexual,0.1276595744680851,0.0166666666666666,-0.1055555555555555,-0.0214285714285714,-0.0517241379310344,0.06460690120998261,0.6276595744680851,0.5166666666666667,0.5611111111111111,0.65,0.5172413793103449,0.5745357463112415,0.07116989251068481,0.0,-0.0177164840897235,0.4282407407407407
gay,-0.0957446808510638,0.0416666666666666,-0.0055555555555555,0.0785714285714285,-0.0172413793103448,0.04775594219101185,0.3297872340425531,0.4166666666666667,0.4388888888888889,0.5071428571428571,0.3620689655172414,0.41091092245164146,0.0465377784765165,0.0,0.0236111111111111,0.5902777777777778
lesbian,-0.0585106382978723,0.0541666666666666,0.1111111111111111,-0.1,-0.0689655172413793,0.07855078666340586,0.4095744680851064,0.3958333333333333,0.5888888888888889,0.5142857142857142,0.5,0.4817164809186085,0.07447548009176767,0.0,0.0,0.5277777777777778
pansexual,-0.0585106382978723,-0.0208333333333333,-0.0333333333333333,0.1428571428571428,0.0172413793103448,0.054555165426405296,0.4734042553191489,0.4458333333333333,0.5222222222222223,0.7428571428571429,0.4310344827586206,0.5230702872980936,0.05144044998777203,0.0,0.0290332705586942,0.4861111111111111
straight,-0.0159574468085106,-0.0041666666666666,0.0,-0.0928571428571428,0.146551724137931,0.0519065960940502,0.3457446808510638,0.3875,0.4111111111111111,0.4785714285714286,0.4568965517241379,0.4159647544515483,0.0467417810851413,0.0,0.0236559139784946,0.5925925925925926
