,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0372340425531914,0.0208333333333333,-0.0055555555555555,-0.0071428571428571,0.0344827586206896,0.02104970944112538,0.2180851063829787,0.3291666666666666,0.2722222222222222,0.1642857142857142,0.2586206896551724,0.2484760798425508,0.0,0.03433355460061253,-0.0414507772020725,0.7222222222222222
bisexual,0.0159574468085106,-0.0208333333333333,0.0166666666666666,0.0285714285714285,0.0517241379310344,0.02675060266219468,0.2606382978723404,0.2958333333333333,0.25,0.2857142857142857,0.2241379310344827,0.2632647695908884,0.02762422993163998,0.0,-0.0644067796610169,0.5046296296296297
gay,0.0585106382978723,-0.1083333333333333,0.0777777777777777,0.0,0.0258620689655172,0.05409676367490009,0.2606382978723404,0.35,0.2555555555555555,0.1857142857142857,0.3534482758620689,0.2810712830008501,0.049908028508542035,0.0,0.123404255319149,0.3541666666666667
lesbian,0.0585106382978723,0.0583333333333333,-0.0055555555555555,-0.0642857142857142,-0.0344827586206896,0.04423360001863298,0.2180851063829787,0.275,0.2833333333333333,0.2071428571428571,0.2241379310344827,0.24153984557873037,0.03697699402578344,0.0,-0.0727969348659003,0.4398148148148148
pansexual,0.0319148936170212,0.05,0.0388888888888888,-0.0642857142857142,0.0258620689655172,0.04219031315142828,0.2127659574468085,0.275,0.2166666666666666,0.2071428571428571,0.1810344827586207,0.2185219928029906,0.028938761369062142,0.0,0.0142857142857142,0.4976851851851852
straight,0.0372340425531914,0.0333333333333333,-0.0166666666666666,0.05,0.0948275862068965,0.04641232575201757,0.2819148936170212,0.3166666666666666,0.3166666666666666,0.2928571428571428,0.3189655172413793,0.3054141774097753,0.02821975916803502,0.0,0.0526315789473683,0.5
