,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0744680851063829,-0.0208333333333333,0.0055555555555555,0.0,0.0258620689655172,0.02534380859215778,0.2127659574468085,0.3041666666666666,0.2277777777777777,0.2428571428571428,0.2672413793103448,0.2509617848117481,0.0,0.046336844495685266
bisexual,0.0159574468085106,0.0125,-0.05,0.05,0.0862068965517241,0.042932868672046945,0.25,0.2625,0.2833333333333333,0.2785714285714286,0.2413793103448276,0.2631568144499179,0.05154887095459361,0.0
gay,-0.0425531914893617,0.0166666666666666,0.05,0.0357142857142857,-0.0086206896551724,0.030710966705097282,0.2234042553191489,0.2416666666666666,0.25,0.1928571428571428,0.25,0.23158561296859168,0.05383255307503286,0.0
lesbian,-0.0585106382978723,0.0041666666666666,0.0222222222222222,-0.0571428571428571,0.0775862068965517,0.04392571824523398,0.2180851063829787,0.3125,0.2555555555555555,0.2142857142857142,0.2844827586206896,0.25698182696898764,0.05670247702896268,0.0
pansexual,0.0425531914893617,-0.0333333333333333,0.0166666666666666,0.0571428571428571,0.0862068965517241,0.04718058903678857,0.2127659574468085,0.275,0.2611111111111111,0.2285714285714285,0.2413793103448276,0.24376556149483514,0.034602737891439264,0.0
straight,0.0478723404255319,-0.025,0.0111111111111111,0.1214285714285714,0.043103448275862,0.04970309424821527,0.175531914893617,0.2666666666666666,0.2666666666666666,0.2214285714285714,0.2672413793103448,0.23950703979317328,0.0349975835283979,0.0
