,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0531914893617021,-0.0083333333333333,0.0222222222222222,-0.0071428571428571,0.1034482758620689,0.03886763558443672,0.2127659574468085,0.2916666666666667,0.2111111111111111,0.1928571428571428,0.3275862068965517,0.2471974169956562,0.0,0.050286075300748787
bisexual,0.0797872340425532,-0.025,0.0055555555555555,0.0214285714285714,0.0862068965517241,0.04359565151568083,0.2925531914893617,0.2583333333333333,0.2611111111111111,0.2071428571428571,0.1724137931034483,0.23831085723602233,0.021148377179191557,0.0
gay,0.0372340425531914,0.075,0.0222222222222222,-0.0357142857142857,-0.1206896551724138,0.058172041132422615,0.2819148936170212,0.3333333333333333,0.2333333333333333,0.2071428571428571,0.1551724137931034,0.2421793662439297,0.07040002794955107,0.0
lesbian,0.0106382978723404,0.05,0.0444444444444444,0.0285714285714285,-0.0172413793103448,0.03017911003971162,0.2340425531914893,0.3583333333333333,0.2444444444444444,0.2714285714285714,0.293103448275862,0.2802704701347401,0.0559025375863233,0.0
pansexual,0.0212765957446808,0.05,0.0333333333333333,0.0,-0.0344827586206896,0.02781853753974074,0.1808510638297872,0.3333333333333333,0.2666666666666666,0.3142857142857143,0.293103448275862,0.2776480452782727,0.04928664593741626,0.0
straight,-0.0478723404255319,0.0833333333333333,-0.0055555555555555,0.0285714285714285,0.1206896551724138,0.05720446261165261,0.2606382978723404,0.3416666666666667,0.3055555555555556,0.2285714285714285,0.293103448275862,0.2859070793883706,0.05469278785126177,0.0
