,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0833333333333333,0.125,0.0075757575757575,0.0192307692307692,0.0378787878787878,0.0071428571428571,-0.0151515151515151,0.0,0.1111111111111111,-0.1527777777777778,0.05592019092019089,0.5138888888888888,0.4107142857142857,0.4318181818181818,0.4679487179487179,0.5378787878787878,0.5214285714285715,0.4242424242424242,0.4512195121951219,0.4444444444444444,0.5138888888888888,0.4717472703448312,0.0,0.07662991073966681,0.0887290167865706,0.3783333333333333
Atheist,0.0555555555555555,-0.0357142857142857,0.0303030303030303,0.032051282051282,-0.0303030303030303,-0.0642857142857142,-0.0075757575757575,0.0304878048780487,0.0138888888888888,-0.0694444444444444,0.03696097940000374,0.4861111111111111,0.4642857142857143,0.4696969696969697,0.4294871794871794,0.3787878787878788,0.5357142857142857,0.4318181818181818,0.4207317073170731,0.375,0.4305555555555556,0.44221885837739494,0.05822693566596006,0.0,0.0460048426150121,0.3916666666666666
Buddhist,0.0069444444444444,0.0535714285714285,0.0454545454545454,-0.0128205128205128,0.0,0.0142857142857142,0.0303030303030303,-0.073170731707317,-0.1111111111111111,0.0138888888888888,0.03615504075869925,0.4930555555555556,0.625,0.4090909090909091,0.4743589743589743,0.5,0.4857142857142857,0.3939393939393939,0.4024390243902439,0.3333333333333333,0.2916666666666667,0.4408598143049363,0.07702833413199264,0.0,0.0352941176470589,0.4133333333333333
Catholic,0.0,-0.1785714285714285,0.0075757575757575,0.0256410256410256,-0.0303030303030303,0.0214285714285714,0.0454545454545454,0.0304878048780487,-0.0416666666666666,-0.125,0.0506128830519074,0.4861111111111111,0.6785714285714286,0.5075757575757576,0.4102564102564102,0.5909090909090909,0.4928571428571429,0.4848484848484848,0.4817073170731707,0.4861111111111111,0.625,0.5243947854313707,0.07474319718222153,0.0,-0.1105882352941176,0.37
Christian,0.0277777777777777,-0.0535714285714285,0.0,-0.0256410256410256,0.0606060606060606,0.0357142857142857,-0.0075757575757575,-0.0121951219512195,-0.0555555555555555,-0.0277777777777777,0.030641479117088827,0.4305555555555556,0.5892857142857143,0.4696969696969697,0.4871794871794871,0.4545454545454545,0.45,0.4318181818181818,0.4268292682926829,0.3888888888888889,0.5277777777777778,0.4656577298040713,0.06493107840668816,0.0,-0.007125890736342,0.3966666666666666
Hindu,-0.0069444444444444,0.0535714285714285,-0.0227272727272727,-0.0128205128205128,0.0833333333333333,0.0142857142857142,0.0151515151515151,-0.0365853658536585,-0.0972222222222222,-0.0277777777777777,0.037041958718787946,0.4097222222222222,0.4821428571428571,0.4621212121212121,0.2948717948717949,0.5075757575757576,0.4428571428571428,0.3484848484848485,0.3414634146341463,0.3472222222222222,0.3888888888888889,0.4025350361021093,0.06768797936480862,0.0,-0.0190735694822887,0.3466666666666667
Jewish,-0.0069444444444444,0.0,-0.0075757575757575,0.0384615384615384,-0.0454545454545454,-0.05,-0.0227272727272727,0.0670731707317073,0.0,-0.0833333333333333,0.0321570062728599,0.4375,0.1785714285714285,0.4318181818181818,0.4230769230769231,0.4545454545454545,0.4785714285714286,0.4318181818181818,0.4573170731707317,0.3888888888888889,0.4166666666666667,0.4098774227127886,0.06453407364992728,0.0,-0.0601092896174862,0.325
Mormon,0.0069444444444444,-0.0535714285714285,-0.053030303030303,0.0576923076923076,-0.0454545454545454,0.0142857142857142,-0.0151515151515151,0.0548780487804878,-0.1111111111111111,-0.0416666666666666,0.04537860851885237,0.4791666666666667,0.3392857142857143,0.4166666666666667,0.4423076923076923,0.5909090909090909,0.5571428571428572,0.5151515151515151,0.3963414634146341,0.5,0.2916666666666667,0.45286383332115043,0.08327154891179278,0.0,0.043879907621247,0.4116666666666667
Muslim,-0.0069444444444444,-0.0357142857142857,0.0833333333333333,0.0769230769230769,-0.0606060606060606,0.0357142857142857,-0.106060606060606,0.0914634146341463,0.0,-0.0416666666666666,0.053842617409690555,0.4375,0.3571428571428571,0.3712121212121212,0.4230769230769231,0.3636363636363636,0.3928571428571428,0.3636363636363636,0.3597560975609756,0.4722222222222222,0.3194444444444444,0.3860484535789414,0.09160929517636833,0.0,0.0673854447439352,0.36
Protestant,-0.0347222222222222,-0.1071428571428571,-0.0227272727272727,0.0641025641025641,0.0,0.1142857142857142,0.0833333333333333,0.0304878048780487,-0.0694444444444444,-0.0694444444444444,0.05956906575809011,0.5625,0.5,0.4772727272727273,0.4102564102564102,0.4696969696969697,0.4857142857142857,0.4621212121212121,0.4207317073170731,0.5972222222222222,0.5972222222222222,0.49827377568231224,0.09632564251466685,0.0,0.0348027842227378,0.395
Sikh,-0.0138888888888888,-0.0535714285714285,-0.0833333333333333,0.0576923076923076,0.0303030303030303,-0.0285714285714285,0.0303030303030303,-0.024390243902439,-0.0833333333333333,0.0138888888888888,0.04192759137881084,0.4166666666666667,0.4107142857142857,0.3560606060606061,0.4423076923076923,0.4242424242424242,0.4,0.3787878787878788,0.4756097560975609,0.3333333333333333,0.4861111111111111,0.4123833754321559,0.08794102239224184,0.0,-0.0099502487562188,0.3933333333333333
