,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0555555555555555,0.0357142857142857,0.0757575757575757,0.0,0.053030303030303,0.0357142857142857,-0.0606060606060606,0.024390243902439,-0.0138888888888888,0.0138888888888888,0.036854608805828276,0.2916666666666667,0.3571428571428571,0.3636363636363636,0.358974358974359,0.3257575757575757,0.2071428571428571,0.3181818181818182,0.1829268292682926,0.2638888888888889,0.2361111111111111,0.290542932677079,0.0,0.037727762413738,0.0425192012288785,0.4233333333333333
Atheist,0.0694444444444444,0.0535714285714285,0.0833333333333333,-0.0064102564102564,-0.0151515151515151,-0.0285714285714285,0.0151515151515151,0.0304878048780487,-0.0416666666666666,-0.0555555555555555,0.03993439487341921,0.4305555555555556,0.2678571428571428,0.3257575757575757,0.3141025641025641,0.3787878787878788,0.3142857142857143,0.303030303030303,0.2012195121951219,0.2916666666666667,0.3611111111111111,0.3188374024349634,0.03572769371549855,0.0,-0.0219107551487414,0.3616666666666667
Buddhist,0.0347222222222222,0.0,0.0909090909090909,-0.0064102564102564,0.0151515151515151,0.0,-0.0681818181818181,0.0365853658536585,0.0972222222222222,0.0138888888888888,0.036307137983967216,0.3125,0.4285714285714285,0.3333333333333333,0.3653846153846153,0.3333333333333333,0.3428571428571428,0.3106060606060606,0.2317073170731707,0.2361111111111111,0.2916666666666667,0.3186071008936862,0.028258445484055216,0.0,0.0292438271604938,0.3683333333333333
Catholic,0.0208333333333333,0.0,0.1136363636363636,0.0,0.053030303030303,-0.0071428571428571,-0.0075757575757575,0.0121951219512195,0.0416666666666666,-0.0138888888888888,0.026996929222538935,0.2569444444444444,0.2857142857142857,0.4015151515151515,0.3717948717948718,0.3257575757575757,0.3357142857142857,0.3257575757575757,0.2317073170731707,0.2916666666666667,0.3472222222222222,0.317379439666025,0.02997311969872942,0.0,0.0137710843373494,0.365
Christian,0.0,0.0714285714285714,0.0833333333333333,0.0448717948717948,0.0,-0.0285714285714285,0.0075757575757575,-0.0121951219512195,0.0416666666666666,-0.1111111111111111,0.04007537855098827,0.3055555555555556,0.2857142857142857,0.3409090909090909,0.4679487179487179,0.3181818181818182,0.2857142857142857,0.3257575757575757,0.2682926829268293,0.3194444444444444,0.3055555555555556,0.32230740127081586,0.05463561506244428,0.0,0.0058858858858858,0.3466666666666667
Hindu,-0.0416666666666666,0.0892857142857142,0.0606060606060606,-0.0384615384615384,0.0378787878787878,0.0357142857142857,-0.0227272727272727,0.024390243902439,-0.0138888888888888,-0.0277777777777777,0.039239723690943154,0.2083333333333333,0.4107142857142857,0.3484848484848485,0.3461538461538461,0.3712121212121212,0.3214285714285714,0.2954545454545454,0.2560975609756097,0.2361111111111111,0.2777777777777778,0.307176800164605,0.029910367410367372,0.0,0.016361043194784,0.3916666666666666
Jewish,0.0555555555555555,0.0892857142857142,0.0227272727272727,-0.0128205128205128,-0.0151515151515151,-0.0285714285714285,-0.0303030303030303,-0.0121951219512195,-0.0138888888888888,0.0694444444444444,0.034994348469958185,0.3194444444444444,0.375,0.2954545454545454,0.3076923076923077,0.3181818181818182,0.3,0.3181818181818182,0.2195121951219512,0.2083333333333333,0.4027777777777778,0.3064578240187996,0.0374333728602021,0.0,-0.0103194103194103,0.4
Mormon,-0.0138888888888888,-0.1071428571428571,0.0757575757575757,0.0705128205128205,-0.0075757575757575,-0.0071428571428571,0.0378787878787878,0.0182926829268292,-0.0416666666666666,0.0416666666666666,0.0421525561159707,0.2638888888888889,0.3928571428571428,0.3636363636363636,0.3525641025641026,0.3106060606060606,0.3785714285714285,0.4318181818181818,0.2012195121951219,0.2638888888888889,0.3194444444444444,0.3278495014470623,0.05464155762936247,0.0,0.0405208333333333,0.3516666666666667
Muslim,0.0069444444444444,0.0714285714285714,0.0378787878787878,-0.0256410256410256,0.053030303030303,0.0428571428571428,-0.0151515151515151,-0.024390243902439,0.0,0.0,0.02773220343342291,0.2986111111111111,0.3928571428571428,0.3257575757575757,0.3461538461538461,0.3712121212121212,0.2857142857142857,0.3181818181818182,0.2804878048780488,0.2222222222222222,0.3055555555555556,0.3146753483643727,0.02770008785252685,0.0,-0.020268817204301,0.3716666666666666
Protestant,0.0138888888888888,0.0,0.0757575757575757,0.0512820512820512,0.0227272727272727,0.0285714285714285,-0.0378787878787878,0.0365853658536585,0.0,-0.0416666666666666,0.030835803762632973,0.3194444444444444,0.2857142857142857,0.3484848484848485,0.3717948717948718,0.3106060606060606,0.3142857142857143,0.3560606060606061,0.2560975609756097,0.3333333333333333,0.375,0.3270821725699774,0.027047573023182763,0.0,0.0192101284958427,0.3483333333333333
Sikh,0.0277777777777777,-0.0892857142857142,0.0227272727272727,-0.0128205128205128,-0.0303030303030303,0.0142857142857142,0.0,0.0,0.0416666666666666,0.0694444444444444,0.03083111333111329,0.2638888888888889,0.4107142857142857,0.3257575757575757,0.358974358974359,0.303030303030303,0.3285714285714285,0.303030303030303,0.2560975609756097,0.2638888888888889,0.3194444444444444,0.3133398038276087,0.05194979140101089,0.0,0.0237717309145879,0.3833333333333333
