,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.0763888888888889,0.2142857142857142,0.0681818181818181,-0.2051282051282051,0.0303030303030303,0.0857142857142857,0.1969696969696969,0.0670731707317073,-0.1388888888888889,0.0833333333333333,0.11662670324255686,0.7569444444444444,0.8571428571428571,0.8712121212121212,1.064102564102564,0.9242424242424242,0.6285714285714286,0.9393939393939394,0.6402439024390244,0.8055555555555556,0.8055555555555556,0.8292964792659914,0.0,0.12621917648746916,0.042835294117647,0.4483333333333333
Atheist,0.125,0.0535714285714285,-0.0303030303030303,-0.0576923076923076,0.0833333333333333,-0.0857142857142857,0.0378787878787878,0.024390243902439,-0.0833333333333333,-0.0277777777777777,0.06089945285067231,1.0416666666666667,0.9464285714285714,0.9393939393939394,0.8269230769230769,0.8257575757575758,0.9285714285714286,0.8560606060606061,0.8292682926829268,0.7222222222222222,0.8333333333333334,0.8749625713040349,0.12009232975696389,0.0,-0.0131017369727047,0.4133333333333333
Buddhist,-0.0069444444444444,0.6428571428571429,-0.106060606060606,-0.0641025641025641,-0.1363636363636363,-0.0357142857142857,0.1666666666666666,0.0,0.0833333333333333,-0.125,0.13670426795426793,0.8263888888888888,1.2857142857142858,0.8787878787878788,0.7564102564102564,0.9393939393939394,0.8214285714285714,0.8636363636363636,0.8048780487804879,0.8055555555555556,0.7638888888888888,0.8746082677485116,0.16293109329694694,0.0,0.0354387990762124,0.4316666666666666
Catholic,-0.0486111111111111,-0.0892857142857142,0.3484848484848485,0.0448717948717948,-0.1363636363636363,-0.0571428571428571,-0.0151515151515151,0.048780487804878,-0.1666666666666666,0.0277777777777777,0.09831364096607995,0.8819444444444444,1.1607142857142858,1.1515151515151516,1.0192307692307692,0.8939393939393939,0.9857142857142858,0.9848484848484848,0.8536585365853658,0.8333333333333334,1.0833333333333333,0.9848232018658848,0.14849232745574203,0.0,0.0148021308980212,0.3516666666666667
Christian,-0.1388888888888889,0.0535714285714285,0.106060606060606,0.0897435897435897,-0.0757575757575757,0.0571428571428571,-0.0303030303030303,0.0426829268292682,-0.0416666666666666,0.0972222222222222,0.07330397921861333,0.9027777777777778,1.125,0.9696969696969696,1.0128205128205128,0.9393939393939394,0.9714285714285714,1.0151515151515151,0.8719512195121951,0.7916666666666666,1.0138888888888888,0.9613776061337038,0.10533709853831803,0.0,0.0229016786570743,0.3633333333333333
Hindu,-0.0208333333333333,0.1428571428571428,0.1666666666666666,0.0192307692307692,-0.0454545454545454,-0.0142857142857142,-0.053030303030303,0.0304878048780487,-0.0694444444444444,-0.1111111111111111,0.06734018352920787,0.8125,1.0714285714285714,0.9393939393939394,0.8397435897435898,0.9848484848484848,1.0571428571428572,1.0075757575757576,0.8109756097560976,0.7638888888888888,0.8055555555555556,0.9093053254333743,0.11760597803280728,0.0,0.0375067385444744,0.395
Jewish,-0.0277777777777777,0.1071428571428571,-0.0909090909090909,-0.1474358974358974,-0.0303030303030303,0.0642857142857142,0.0227272727272727,0.0670731707317073,0.0416666666666666,-0.0694444444444444,0.06687659224244587,0.8194444444444444,1.0,0.8181818181818182,0.8910256410256411,0.8181818181818182,0.9214285714285714,1.068181818181818,0.7987804878048781,0.7361111111111112,0.9305555555555556,0.8801891265915656,0.09621475746475745,0.0,-0.0453529937444146,0.4166666666666667
Mormon,0.0902777777777777,0.0357142857142857,0.0303030303030303,-0.1282051282051282,-0.0227272727272727,0.0071428571428571,0.1590909090909091,-0.024390243902439,0.1111111111111111,-0.0972222222222222,0.07061848381970331,0.8819444444444444,1.0714285714285714,1.0151515151515151,0.9487179487179488,1.0075757575757576,0.9928571428571428,1.143939393939394,0.8658536585365854,0.8333333333333334,0.9305555555555556,0.9691357321540248,0.11515394497101812,0.0,-0.024927536231884,0.355
Muslim,0.0625,-0.1964285714285714,0.0227272727272727,-0.0192307692307692,0.0075757575757575,0.0214285714285714,0.053030303030303,0.0121951219512195,-0.0972222222222222,-0.0972222222222222,0.05895608118169091,0.8680555555555556,0.9821428571428572,0.8106060606060606,0.8910256410256411,0.9015151515151516,0.95,0.9924242424242424,0.9878048780487804,0.7638888888888888,0.9583333333333334,0.9105796608540512,0.12890078079102468,0.0,-0.0049727520435967,0.3916666666666666
Protestant,-0.0277777777777777,-0.0714285714285714,0.0378787878787878,0.1602564102564102,-0.0303030303030303,-0.0071428571428571,-0.0227272727272727,0.0853658536585365,0.2083333333333333,-0.0416666666666666,0.06928805611732436,0.9027777777777778,1.0714285714285714,0.9015151515151516,1.0576923076923077,1.0,0.9071428571428573,1.0833333333333333,0.7804878048780488,1.0694444444444444,0.8194444444444444,0.9593266692656937,0.15936881208222667,0.0,0.0243039879608728,0.3666666666666666
Sikh,-0.0486111111111111,0.0535714285714285,0.0151515151515151,-0.0512820512820512,0.0075757575757575,-0.0285714285714285,-0.0606060606060606,0.0121951219512195,0.0833333333333333,0.0972222222222222,0.04581200303761275,0.8125,1.125,0.9393939393939394,0.8333333333333334,0.9318181818181818,1.0,0.9696969696969696,0.926829268292683,0.7222222222222222,1.0416666666666667,0.9302460581423995,0.10809464248488636,0.0,-0.0131116389548693,0.3866666666666666
