,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.125,0.0357142857142857,0.106060606060606,0.0256410256410256,0.0606060606060606,0.0571428571428571,-0.1515151515151515,-0.0304878048780487,-0.0972222222222222,0.0833333333333333,0.07727233471135905,0.8472222222222222,1.0357142857142858,1.0151515151515151,1.0256410256410255,0.9242424242424242,0.6857142857142857,0.9848484848484848,0.5914634146341463,0.8472222222222222,0.8055555555555556,0.8762775435946167,0.0,0.09629593374105568,0.0425192012288785,0.4233333333333333
Atheist,0.1319444444444444,0.125,0.1515151515151515,-0.0256410256410256,-0.106060606060606,-0.05,0.0303030303030303,0.0548780487804878,-0.1111111111111111,-0.125,0.09114534178558568,1.1319444444444444,0.875,0.9545454545454546,0.9230769230769232,1.0454545454545454,0.95,1.0151515151515151,0.774390243902439,0.9166666666666666,0.9583333333333334,0.9544563126575323,0.09561825369752197,0.0,-0.0219107551487414,0.3616666666666667
Buddhist,0.0208333333333333,0.0178571428571428,0.1666666666666666,-0.0128205128205128,-0.0227272727272727,0.0142857142857142,-0.1818181818181818,0.024390243902439,0.2083333333333333,0.0694444444444444,0.07391768461890409,0.8819444444444444,1.1607142857142858,1.0303030303030305,1.0128205128205128,0.9621212121212122,0.9428571428571428,0.9696969696969696,0.8536585365853658,0.8472222222222222,0.875,0.9536338356765185,0.07519074083098472,0.0,0.0292438271604938,0.3683333333333333
Catholic,0.0486111111111111,-0.0892857142857142,0.2121212121212121,-0.0256410256410256,0.106060606060606,-0.0142857142857142,-0.0757575757575757,0.0060975609756097,0.0138888888888888,-0.0416666666666666,0.0633416075794124,0.9097222222222222,0.9821428571428572,1.0909090909090908,1.0384615384615383,0.9545454545454546,0.9857142857142858,0.9393939393939394,0.8109756097560976,0.8472222222222222,0.9583333333333334,0.9517420553701041,0.08240687158370077,0.0,0.0137710843373494,0.365
Christian,-0.0208333333333333,0.1964285714285714,0.1666666666666666,0.1217948717948717,0.0227272727272727,-0.0928571428571428,-0.0075757575757575,-0.0548780487804878,0.0833333333333333,-0.3194444444444444,0.10865394429418813,0.9097222222222222,1.0178571428571428,1.0,1.2115384615384617,0.9621212121212122,0.8642857142857143,1.0075757575757576,0.8963414634146342,1.0555555555555556,0.875,0.9799997529570701,0.140284928486148,0.0,0.0058858858858858,0.3466666666666667
Hindu,-0.1041666666666666,0.2142857142857142,0.1212121212121212,-0.1282051282051282,0.053030303030303,0.1285714285714285,-0.0833333333333333,0.048780487804878,-0.0416666666666666,-0.0416666666666666,0.09649185164429062,0.7569444444444444,1.1071428571428572,0.9545454545454546,0.9615384615384616,1.0075757575757576,0.9,0.9318181818181818,0.902439024390244,0.8194444444444444,0.8194444444444444,0.916089307034429,0.09837457596603935,0.0,0.016361043194784,0.3916666666666666
Jewish,0.1458333333333333,0.1607142857142857,0.0151515151515151,-0.0512820512820512,0.0151515151515151,-0.1142857142857142,-0.1136363636363636,0.0121951219512195,-0.0555555555555555,0.1805555555555555,0.08643610116171087,0.9375,0.9821428571428572,0.8787878787878788,0.9102564102564102,0.8636363636363636,0.8571428571428571,1.0075757575757576,0.8170731707317073,0.7222222222222222,1.0972222222222223,0.9073559739718278,0.07499992216455628,0.0,-0.0103194103194103,0.4
Mormon,-0.0555555555555555,-0.3392857142857143,0.1666666666666666,0.1794871794871795,-0.0227272727272727,-0.0142857142857142,0.0606060606060606,0.0182926829268292,-0.1805555555555555,0.0416666666666666,0.10791290687632146,0.875,1.0535714285714286,1.0,1.0256410256410255,0.8863636363636364,1.0857142857142856,1.1515151515151516,0.8475609756097561,0.875,0.9305555555555556,0.9730922058970839,0.13106713746957646,0.0,0.0405208333333333,0.3516666666666667
Muslim,-0.0208333333333333,0.125,0.0606060606060606,-0.0641025641025641,0.1136363636363636,0.0785714285714285,-0.0227272727272727,-0.0792682926829268,-0.0138888888888888,0.0277777777777777,0.06064119823266162,0.9236111111111112,1.0535714285714286,0.9090909090909092,0.9871794871794872,1.0075757575757576,0.8785714285714286,0.9772727272727272,0.9329268292682928,0.8472222222222222,0.9166666666666666,0.943368856753003,0.0761233312757703,0.0,-0.020268817204301,0.3716666666666666
Protestant,0.0208333333333333,-0.1964285714285714,0.1439393939393939,0.0641025641025641,0.0909090909090909,0.0785714285714285,-0.106060606060606,0.0609756097560975,-0.0972222222222222,-0.1111111111111111,0.0970153931434419,0.9375,0.9464285714285714,0.9924242424242424,1.0897435897435896,0.9090909090909092,0.9214285714285714,1.0454545454545454,0.902439024390244,1.0138888888888888,1.0555555555555556,0.9813953898405119,0.0795743856414588,0.0,0.0192101284958427,0.3483333333333333
Sikh,0.0555555555555555,-0.2321428571428571,0.0075757575757575,-0.032051282051282,-0.0681818181818181,0.0428571428571428,0.0151515151515151,-0.0182926829268292,0.0694444444444444,0.1944444444444444,0.07356975003316461,0.8194444444444444,1.1607142857142858,0.9166666666666666,1.0320512820512822,0.8863636363636364,0.9,0.9393939393939394,0.8963414634146342,0.875,0.9444444444444444,0.9370420162493334,0.10931919029480004,0.0,0.0237717309145879,0.3833333333333333
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0071315996847911,0.3966666666666666
