,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0138888888888888,-0.0178571428571428,0.0303030303030303,-0.0192307692307692,0.0075757575757575,0.0142857142857142,-0.0757575757575757,0.0121951219512195,-0.0972222222222222,0.1388888888888889,0.04272051119612091,0.5555555555555556,0.5892857142857143,0.6363636363636364,0.6730769230769231,0.6287878787878788,0.4142857142857143,0.6212121212121212,0.4878048780487805,0.5694444444444444,0.4444444444444444,0.5620261310505213,0.0,0.061124358026797034,0.0685240274599542,0.435
Atheist,0.1388888888888889,-0.125,-0.0303030303030303,-0.1217948717948717,0.0984848484848484,-0.0857142857142857,0.0,0.0304878048780487,-0.0277777777777777,0.0833333333333333,0.07417848411750846,0.6666666666666666,0.5535714285714286,0.6363636363636364,0.6089743589743589,0.6287878787878788,0.6142857142857143,0.6666666666666666,0.5914634146341463,0.5555555555555556,0.6111111111111112,0.6133446431617164,0.0805272369906516,0.0,0.0119230769230768,0.38
Buddhist,-0.0347222222222222,0.2321428571428571,0.0075757575757575,-0.0576923076923076,0.0303030303030303,0.0071428571428571,-0.1136363636363636,-0.024390243902439,0.1388888888888889,0.0555555555555555,0.07020500840622788,0.6597222222222222,0.875,0.7045454545454546,0.6602564102564102,0.6363636363636364,0.6214285714285714,0.6893939393939394,0.5609756097560976,0.6111111111111112,0.5833333333333334,0.6602130288410776,0.0783578650346943,0.0,0.0877574370709381,0.35
Catholic,-0.1111111111111111,0.0,0.2727272727272727,-0.0128205128205128,-0.0909090909090909,0.0285714285714285,-0.0378787878787878,0.0121951219512195,-0.1111111111111111,0.0138888888888888,0.06912133259694234,0.6527777777777778,0.6785714285714286,0.7424242424242424,0.7051282051282052,0.6212121212121212,0.6142857142857143,0.7348484848484849,0.6341463414634146,0.7222222222222222,0.625,0.673061653793361,0.06812298812298813,0.0,0.0206213450292397,0.3283333333333333
Christian,-0.0694444444444444,0.0535714285714285,0.053030303030303,0.1217948717948717,-0.0833333333333333,0.0285714285714285,-0.0681818181818181,0.0,-0.0555555555555555,0.0138888888888888,0.05473720723720719,0.5833333333333334,0.7678571428571429,0.6287878787878788,0.6602564102564102,0.6287878787878788,0.6428571428571429,0.7954545454545454,0.6341463414634146,0.5277777777777778,0.6805555555555556,0.654981400713108,0.06101471699032671,0.0,0.0318592592592593,0.3483333333333333
Hindu,-0.0763888888888889,-0.0357142857142857,-0.0075757575757575,-0.0064102564102564,0.053030303030303,0.0285714285714285,-0.0151515151515151,-0.024390243902439,0.0833333333333333,0.0555555555555555,0.038612156813376285,0.6319444444444444,0.7142857142857143,0.7045454545454546,0.6346153846153846,0.6893939393939394,0.6714285714285714,0.6515151515151515,0.5975609756097561,0.5277777777777778,0.6111111111111112,0.6434178524727304,0.057965479642308894,0.0,0.0060280373831774,0.355
Jewish,0.0902777777777777,0.0,0.0378787878787878,-0.0769230769230769,0.0075757575757575,-0.0071428571428571,0.0151515151515151,-0.0060975609756097,-0.0416666666666666,-0.0555555555555555,0.03382695556476038,0.6597222222222222,0.6428571428571429,0.6742424242424242,0.6282051282051282,0.6287878787878788,0.7071428571428572,0.6666666666666666,0.6158536585365854,0.5694444444444444,0.6944444444444444,0.6487366867549795,0.05401444422785882,0.0,0.0286764705882353,0.35
Mormon,-0.0416666666666666,0.0535714285714285,0.0757575757575757,-0.0192307692307692,-0.0454545454545454,-0.0071428571428571,0.0075757575757575,0.0304878048780487,-0.0416666666666666,0.0,0.032255407194431526,0.625,0.7321428571428571,0.696969696969697,0.7115384615384616,0.696969696969697,0.6928571428571428,0.7954545454545454,0.6402439024390244,0.6527777777777778,0.7222222222222222,0.6966176303371426,0.05429680076021533,0.0,0.0300075930144267,0.3066666666666666
Muslim,0.0138888888888888,0.0535714285714285,-0.0151515151515151,-0.0192307692307692,-0.0454545454545454,0.0571428571428571,0.0,0.0121951219512195,-0.0694444444444444,0.0138888888888888,0.029996845972455676,0.6111111111111112,0.7321428571428571,0.5606060606060606,0.6217948717948718,0.6666666666666666,0.6714285714285714,0.7121212121212122,0.6219512195121951,0.5138888888888888,0.5972222222222222,0.6308933681494657,0.04413059163059161,0.0,0.0248932676518883,0.3683333333333333
Protestant,-0.0416666666666666,-0.0178571428571428,0.0227272727272727,-0.0256410256410256,-0.0378787878787878,0.05,0.0151515151515151,-0.0365853658536585,0.125,0.0138888888888888,0.03863966656649579,0.6527777777777778,0.6964285714285714,0.6893939393939394,0.717948717948718,0.6136363636363636,0.65,0.7272727272727273,0.5975609756097561,0.7638888888888888,0.6527777777777778,0.6761685739734522,0.06376222016465917,0.0,-0.0249234135667395,0.33
Sikh,-0.0208333333333333,-0.0357142857142857,0.0,-0.0961538461538461,0.0757575757575757,0.05,-0.0227272727272727,-0.0365853658536585,0.0,0.1666666666666666,0.05044383462066386,0.6180555555555556,0.75,0.6363636363636364,0.6474358974358975,0.6060606060606061,0.6785714285714286,0.7045454545454546,0.6097560975609756,0.6666666666666666,0.6666666666666666,0.6584122009426888,0.049051236703675706,0.0,0.0238532110091743,0.35
