,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0763888888888889,-0.0714285714285714,0.053030303030303,0.0512820512820512,-0.0151515151515151,0.0785714285714285,-0.053030303030303,-0.1036585365853658,-0.0416666666666666,0.1111111111111111,0.06553193757462046,0.6041666666666666,0.4642857142857143,0.5833333333333334,0.4487179487179487,0.5606060606060606,0.4214285714285714,0.4772727272727273,0.3963414634146341,0.4583333333333333,0.4722222222222222,0.4886708041281212,0.0,0.08200281155159202,0.0776470588235294,0.3816666666666666
Atheist,-0.0208333333333333,0.0178571428571428,0.0454545454545454,0.0448717948717948,-0.0378787878787878,-0.0357142857142857,0.0151515151515151,0.0548780487804878,-0.0138888888888888,-0.0972222222222222,0.03837505651530037,0.3819444444444444,0.5178571428571429,0.5454545454545454,0.4679487179487179,0.4166666666666667,0.4928571428571429,0.3787878787878788,0.4573170731707317,0.375,0.5694444444444444,0.46032780566317155,0.08003364521657201,0.0,-0.0223325062034739,0.3683333333333333
Buddhist,0.0902777777777777,-0.0178571428571428,0.0,0.032051282051282,-0.0303030303030303,-0.0071428571428571,-0.0833333333333333,-0.0121951219512195,0.0555555555555555,0.0138888888888888,0.034260498986108695,0.5208333333333334,0.6964285714285714,0.3484848484848485,0.391025641025641,0.5454545454545454,0.4214285714285714,0.4015151515151515,0.4390243902439024,0.5277777777777778,0.5138888888888888,0.4805861719581232,0.055679807996881145,0.0,0.0623556581986142,0.415
Catholic,0.0138888888888888,0.0535714285714285,-0.0075757575757575,-0.0384615384615384,-0.0984848484848484,-0.0071428571428571,0.1287878787878787,0.0060975609756097,-0.1111111111111111,0.0138888888888888,0.0479010758888807,0.5,0.5892857142857143,0.5075757575757576,0.4743589743589743,0.5075757575757576,0.5928571428571429,0.553030303030303,0.4085365853658536,0.3888888888888889,0.5416666666666666,0.506377579060506,0.0965138215443093,0.0,0.0228310502283104,0.395
Christian,0.0,0.1071428571428571,-0.0075757575757575,0.0,-0.0075757575757575,-0.05,0.0,-0.0060975609756097,-0.0416666666666666,-0.1666666666666666,0.038672526660331503,0.4722222222222222,0.5357142857142857,0.4166666666666667,0.4871794871794871,0.4469696969696969,0.45,0.4242424242424242,0.4451219512195122,0.4305555555555556,0.4444444444444444,0.4553116734214296,0.09313646719134519,0.0,0.0359712230215827,0.3933333333333333
Hindu,0.0347222222222222,0.0178571428571428,-0.1515151515151515,0.1089743589743589,-0.0378787878787878,-0.0214285714285714,-0.0606060606060606,-0.0060975609756097,0.0416666666666666,0.0555555555555555,0.0536302078680127,0.3680555555555556,0.4464285714285714,0.4696969696969697,0.4551282051282051,0.5984848484848485,0.4785714285714286,0.4242424242424242,0.4329268292682927,0.4305555555555556,0.3888888888888889,0.44929792768207405,0.07599430379918182,0.0,0.0619946091644205,0.3166666666666666
Jewish,0.0555555555555555,-0.0357142857142857,0.0151515151515151,0.0641025641025641,-0.0909090909090909,0.0214285714285714,0.0151515151515151,0.0792682926829268,-0.125,-0.1388888888888889,0.06411702795849135,0.5138888888888888,0.4642857142857143,0.4242424242424242,0.4358974358974359,0.4393939393939394,0.5214285714285715,0.4545454545454545,0.3475609756097561,0.4027777777777778,0.4166666666666667,0.44206878487366297,0.08245893334307969,0.0,-0.0777479892761394,0.3266666666666666
Mormon,0.0208333333333333,0.0,0.0075757575757575,0.0833333333333333,-0.1818181818181818,0.0071428571428571,-0.0151515151515151,0.0121951219512195,-0.0277777777777777,-0.1527777777777778,0.05086056558617531,0.5347222222222222,0.5,0.4772727272727273,0.4551282051282051,0.5151515151515151,0.4642857142857143,0.5757575757575758,0.4756097560975609,0.3611111111111111,0.375,0.4734038827026632,0.08740954167783437,0.0,-0.038647342995169,0.3683333333333333
Muslim,-0.0138888888888888,0.0892857142857142,-0.0303030303030303,0.0192307692307692,-0.0606060606060606,0.0142857142857142,0.0303030303030303,0.0304878048780487,-0.1666666666666666,-0.0416666666666666,0.04967243461145895,0.4027777777777778,0.4464285714285714,0.4242424242424242,0.3269230769230769,0.3636363636363636,0.4142857142857143,0.4090909090909091,0.4573170731707317,0.3888888888888889,0.4583333333333333,0.4091924132777791,0.09713743911914638,0.0,-0.0081743869209809,0.3416666666666667
Protestant,0.0,-0.0535714285714285,-0.0378787878787878,0.0128205128205128,-0.0075757575757575,-0.0785714285714285,-0.0454545454545454,0.0304878048780487,0.125,-0.0972222222222222,0.04885824879727314,0.5,0.5535714285714286,0.4772727272727273,0.4358974358974359,0.4469696969696969,0.5357142857142857,0.4090909090909091,0.4207317073170731,0.6527777777777778,0.4027777777777778,0.48348037463891125,0.09050573748744477,0.0,0.0383747178329572,0.4233333333333333
Sikh,0.0416666666666666,-0.0892857142857142,-0.0606060606060606,0.0705128205128205,-0.0833333333333333,0.0214285714285714,-0.053030303030303,0.0304878048780487,-0.1111111111111111,0.0138888888888888,0.05753512747415183,0.4583333333333333,0.5535714285714286,0.4090909090909091,0.4423076923076923,0.5833333333333334,0.5214285714285715,0.4166666666666667,0.4695121951219512,0.3055555555555556,0.5138888888888888,0.46736885742983303,0.06115841814012547,0.0,-0.021377672209026,0.39
