,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0,0.0714285714285714,-0.0075757575757575,-0.0192307692307692,-0.0075757575757575,-0.0071428571428571,-0.0151515151515151,0.0182926829268292,0.0,0.0138888888888888,0.016028679992094584,0.4861111111111111,0.5357142857142857,0.6287878787878788,0.6987179487179487,0.5833333333333334,0.45,0.6363636363636364,0.4573170731707317,0.6111111111111112,0.4583333333333333,0.554578971164337,0.0,0.061236782526416636,0.039018691588785,0.4433333333333333
Atheist,0.1041666666666666,-0.0178571428571428,0.0,0.0256410256410256,-0.0909090909090909,0.0,-0.0075757575757575,0.0182926829268292,-0.0416666666666666,-0.0694444444444444,0.03755534776876237,0.6597222222222222,0.8035714285714286,0.6818181818181818,0.6923076923076923,0.7121212121212122,0.5714285714285714,0.7045454545454546,0.6158536585365854,0.625,0.5694444444444444,0.6635812865995793,0.0468951881451881,0.0,-0.0146017699115044,0.34
Buddhist,0.0069444444444444,0.125,0.0984848484848484,-0.0897435897435897,-0.0303030303030303,-0.05,-0.0681818181818181,0.048780487804878,0.1111111111111111,-0.0416666666666666,0.06702159967403866,0.7152777777777778,0.7321428571428571,0.6893939393939394,0.6794871794871795,0.696969696969697,0.6357142857142857,0.7045454545454546,0.5853658536585366,0.6944444444444444,0.6805555555555556,0.6813897044689727,0.05528584897487334,0.0,0.051,0.325
Catholic,-0.0347222222222222,0.0714285714285714,0.1742424242424242,0.0384615384615384,-0.0454545454545454,0.0285714285714285,0.0378787878787878,-0.0121951219512195,-0.3888888888888889,-0.0138888888888888,0.08457324179885152,0.6180555555555556,0.7142857142857143,0.7348484848484849,0.6923076923076923,0.696969696969697,0.6285714285714286,0.75,0.6585365853658537,0.6944444444444444,0.6805555555555556,0.6868575157904425,0.08480105599008031,0.0,-0.0015287099179716,0.3166666666666666
Christian,0.0833333333333333,0.1428571428571428,0.053030303030303,-0.0128205128205128,-0.0833333333333333,-0.1142857142857142,-0.0833333333333333,0.0914634146341463,-0.0416666666666666,0.0138888888888888,0.07200126431833745,0.6805555555555556,0.7142857142857143,0.6590909090909091,0.782051282051282,0.6893939393939394,0.6,0.7803030303030303,0.6524390243902439,0.7361111111111112,0.6527777777777778,0.6947008343959562,0.058769787123445646,0.0,0.0389189189189189,0.3066666666666666
Hindu,0.0486111111111111,0.0535714285714285,-0.1136363636363636,-0.0512820512820512,0.106060606060606,0.0071428571428571,-0.0833333333333333,0.0304878048780487,0.0833333333333333,-0.0277777777777777,0.06052366671269105,0.5763888888888888,0.7678571428571429,0.6287878787878788,0.6666666666666666,0.6060606060606061,0.5785714285714286,0.7196969696969697,0.6280487804878049,0.6388888888888888,0.6388888888888888,0.6449856139795165,0.05378791601352573,0.0,0.04006993006993,0.3633333333333333
Jewish,-0.1527777777777778,-0.0714285714285714,-0.053030303030303,0.0192307692307692,0.106060606060606,0.0142857142857142,0.0378787878787878,-0.0426829268292682,0.0416666666666666,0.1805555555555555,0.07195976787440198,0.5972222222222222,0.6071428571428571,0.6287878787878788,0.6089743589743589,0.5,0.6142857142857143,0.5984848484848485,0.6036585365853658,0.5416666666666666,0.6527777777777778,0.5953000860927691,0.0836955185735673,0.0,0.0271689497716895,0.405
Mormon,0.0416666666666666,0.1071428571428571,-0.1363636363636363,0.0,0.0151515151515151,-0.0857142857142857,0.0,0.1280487804878048,-0.1527777777777778,0.0833333333333333,0.07501988526378765,0.7083333333333334,0.75,0.7424242424242424,0.7692307692307693,0.6363636363636364,0.6857142857142857,0.803030303030303,0.6280487804878049,0.7083333333333334,0.7222222222222222,0.715370090613993,0.06738281366330144,0.0,-0.0391344195519348,0.2883333333333333
Muslim,-0.0138888888888888,0.0,-0.0681818181818181,-0.0576923076923076,0.0757575757575757,-0.0428571428571428,0.0454545454545454,-0.0182926829268292,0.0416666666666666,0.1388888888888889,0.05026805173146631,0.5555555555555556,0.6071428571428571,0.6590909090909091,0.5576923076923077,0.6060606060606061,0.5571428571428572,0.6212121212121212,0.6402439024390244,0.625,0.5833333333333334,0.6012474449669571,0.056729077155906374,0.0,-0.0028985507246376,0.4
Protestant,-0.0694444444444444,0.0357142857142857,-0.106060606060606,0.0576923076923076,-0.0454545454545454,0.1,0.0,0.0304878048780487,0.0416666666666666,-0.0416666666666666,0.0528187327577571,0.6805555555555556,0.7142857142857143,0.7121212121212122,0.6858974358974359,0.6212121212121212,0.6428571428571429,0.6666666666666666,0.6646341463414634,0.7361111111111112,0.5694444444444444,0.6693785550492869,0.055015715991325695,0.0,0.0223273942093541,0.3316666666666666
Sikh,-0.0069444444444444,-0.0714285714285714,0.0303030303030303,0.0512820512820512,-0.0227272727272727,-0.0642857142857142,-0.0681818181818181,0.0792682926829268,-0.0277777777777777,0.0416666666666666,0.04638656397802734,0.5625,0.6785714285714286,0.6212121212121212,0.6923076923076923,0.5833333333333334,0.5642857142857143,0.7045454545454546,0.6402439024390244,0.6388888888888888,0.625,0.631088853558366,0.05000490363295238,0.0,0.0248989898989899,0.3716666666666666
