,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0347222222222222,-0.0357142857142857,-0.0075757575757575,0.0576923076923076,0.0075757575757575,-0.1071428571428571,-0.0454545454545454,-0.0060975609756097,0.0416666666666666,0.0972222222222222,0.04408641832422315,0.3263888888888889,0.3214285714285714,0.3863636363636363,0.3269230769230769,0.3257575757575757,0.35,0.303030303030303,0.25,0.3472222222222222,0.3194444444444444,0.3256558719058719,0.0,0.05708229101521779,0.0737327188940091,0.4
Atheist,-0.0625,-0.0357142857142857,-0.0303030303030303,0.0064102564102564,-0.0151515151515151,0.0,0.0606060606060606,0.0670731707317073,0.0138888888888888,-0.0555555555555555,0.03472027633612997,0.3263888888888889,0.3571428571428571,0.2878787878787879,0.3269230769230769,0.303030303030303,0.3142857142857143,0.3181818181818182,0.2865853658536585,0.3194444444444444,0.3333333333333333,0.31731945899628833,0.06608885694251544,0.0,-0.034324942791762,0.415
Buddhist,0.0347222222222222,0.0,0.0606060606060606,0.0,0.0454545454545454,-0.0428571428571428,-0.0303030303030303,-0.024390243902439,-0.0555555555555555,-0.0138888888888888,0.030777768978988457,0.3263888888888889,0.3214285714285714,0.3484848484848485,0.2948717948717949,0.3333333333333333,0.3285714285714285,0.2878787878787879,0.2804878048780488,0.3055555555555556,0.2916666666666667,0.3118667680557924,0.0505530445164591,0.0,0.0462962962962962,0.4083333333333333
Catholic,0.0138888888888888,0.0,0.0151515151515151,0.0128205128205128,-0.053030303030303,0.0071428571428571,0.0075757575757575,0.0182926829268292,0.0,-0.0555555555555555,0.018345807309221897,0.3611111111111111,0.3214285714285714,0.3181818181818182,0.2948717948717949,0.2803030303030303,0.3357142857142857,0.2954545454545454,0.2621951219512195,0.3333333333333333,0.3333333333333333,0.31359269456830435,0.057090345291564724,0.0,0.0216867469879518,0.3816666666666666
Christian,-0.0138888888888888,-0.1071428571428571,0.0,0.0448717948717948,-0.0075757575757575,0.0,-0.0075757575757575,0.0548780487804878,-0.0555555555555555,-0.0277777777777777,0.031926643816887666,0.3611111111111111,0.3214285714285714,0.3484848484848485,0.3525641025641026,0.4015151515151515,0.3428571428571428,0.3863636363636363,0.3719512195121951,0.4166666666666667,0.3611111111111111,0.3664053561614537,0.05838069450874321,0.0,0.0090090090090089,0.3733333333333333
Hindu,-0.0347222222222222,-0.0535714285714285,-0.0151515151515151,0.0,-0.0378787878787878,0.0785714285714285,0.0454545454545454,0.0121951219512195,-0.0138888888888888,-0.0416666666666666,0.03331006053567024,0.3125,0.3392857142857143,0.3181818181818182,0.3205128205128205,0.2803030303030303,0.2785714285714286,0.2727272727272727,0.3536585365853658,0.2916666666666667,0.2638888888888889,0.3031296176723005,0.06873847020188475,0.0,0.0268948655256724,0.3766666666666666
Jewish,0.0138888888888888,0.0,-0.0303030303030303,0.0641025641025641,0.0227272727272727,-0.05,-0.0454545454545454,0.024390243902439,-0.0416666666666666,0.0138888888888888,0.030642210093429573,0.2777777777777778,0.2857142857142857,0.2575757575757575,0.2948717948717949,0.3560606060606061,0.3071428571428571,0.2878787878787879,0.2317073170731707,0.2916666666666667,0.2638888888888889,0.2854284739650593,0.0355133992024236,0.0,-0.0171990171990171,0.3933333333333333
Mormon,0.0486111111111111,-0.0357142857142857,-0.0303030303030303,0.0128205128205128,-0.0303030303030303,-0.0071428571428571,0.0454545454545454,0.0121951219512195,-0.0416666666666666,-0.0416666666666666,0.030587782813392538,0.3541666666666667,0.3214285714285714,0.3636363636363636,0.3846153846153846,0.3787878787878788,0.35,0.3484848484848485,0.3292682926829268,0.3194444444444444,0.3194444444444444,0.346927689519153,0.05507907404248863,0.0,0.0625,0.395
Muslim,0.0347222222222222,-0.0535714285714285,-0.0151515151515151,0.0192307692307692,-0.0151515151515151,0.0571428571428571,-0.0681818181818181,0.0426829268292682,-0.0138888888888888,-0.0833333333333333,0.04030572747036156,0.2708333333333333,0.3035714285714285,0.3181818181818182,0.2628205128205128,0.2878787878787879,0.3142857142857143,0.3257575757575757,0.3353658536585366,0.2361111111111111,0.2222222222222222,0.28770283578210404,0.05585262975506872,0.0,-0.032258064516129,0.3783333333333333
Protestant,-0.0069444444444444,-0.0357142857142857,0.0833333333333333,-0.0256410256410256,-0.0681818181818181,0.0214285714285714,0.0378787878787878,0.0182926829268292,-0.0277777777777777,-0.0555555555555555,0.038074828288242865,0.3402777777777778,0.3571428571428571,0.3257575757575757,0.282051282051282,0.3409090909090909,0.2785714285714286,0.3106060606060606,0.3475609756097561,0.3333333333333333,0.2777777777777778,0.31939881595369396,0.07501838946960888,0.0,0.0294784580498865,0.4166666666666667
Sikh,0.0277777777777777,-0.0535714285714285,0.0075757575757575,0.0128205128205128,-0.0075757575757575,0.0071428571428571,-0.0151515151515151,0.0121951219512195,0.0555555555555555,-0.1111111111111111,0.031047739523349226,0.3194444444444444,0.3035714285714285,0.25,0.3205128205128205,0.3712121212121212,0.3071428571428571,0.3333333333333333,0.3536585365853658,0.3055555555555556,0.3055555555555556,0.3169986652913481,0.048508006221420805,0.0,0.038548752834467,0.415
