,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0694444444444444,0.0,0.0303030303030303,0.0256410256410256,0.0075757575757575,0.0214285714285714,-0.0909090909090909,-0.0548780487804878,-0.0833333333333333,0.0694444444444444,0.045295774686018565,0.5555555555555556,0.6785714285714286,0.6515151515151515,0.6666666666666666,0.5984848484848485,0.4785714285714286,0.6666666666666666,0.4085365853658536,0.5833333333333334,0.5694444444444444,0.5857346109175376,0.0,0.06436488883744979,0.0425192012288785,0.4233333333333333
Atheist,0.0625,0.0714285714285714,0.0681818181818181,-0.0192307692307692,-0.0909090909090909,-0.0214285714285714,0.0151515151515151,0.024390243902439,-0.0694444444444444,-0.0694444444444444,0.05121094691216639,0.7013888888888888,0.6071428571428571,0.6287878787878788,0.6089743589743589,0.6666666666666666,0.6357142857142857,0.7121212121212122,0.573170731707317,0.625,0.5972222222222222,0.6356189102225688,0.06405722664869,0.0,-0.0219107551487414,0.3616666666666667
Buddhist,-0.0138888888888888,0.0178571428571428,0.0757575757575757,-0.0064102564102564,-0.0378787878787878,0.0142857142857142,-0.1136363636363636,-0.0121951219512195,0.1111111111111111,0.0555555555555555,0.04585765183326155,0.5694444444444444,0.7321428571428571,0.696969696969697,0.6474358974358975,0.6287878787878788,0.6,0.6590909090909091,0.6219512195121951,0.6111111111111112,0.5833333333333334,0.6350267347828324,0.05050372391835802,0.0,0.0292438271604938,0.3683333333333333
Catholic,0.0277777777777777,-0.0892857142857142,0.0984848484848484,-0.0256410256410256,0.053030303030303,-0.0071428571428571,-0.0681818181818181,-0.0060975609756097,-0.0277777777777777,-0.0277777777777777,0.04311974610755092,0.6527777777777778,0.6964285714285714,0.6893939393939394,0.6666666666666666,0.6287878787878788,0.65,0.6136363636363636,0.5792682926829268,0.5555555555555556,0.6111111111111112,0.6343626157040791,0.05487277627521527,0.0,0.0137710843373494,0.365
Christian,-0.0208333333333333,0.125,0.0833333333333333,0.0769230769230769,0.0227272727272727,-0.0642857142857142,-0.0151515151515151,-0.0426829268292682,0.0416666666666666,-0.2083333333333333,0.07009371725835135,0.6041666666666666,0.7321428571428571,0.6590909090909091,0.7435897435897436,0.6439393939393939,0.5785714285714286,0.6818181818181818,0.6280487804878049,0.7361111111111112,0.5694444444444444,0.6576923516862541,0.09111864084425059,0.0,0.0058858858858858,0.3466666666666667
Hindu,-0.0625,0.125,0.0606060606060606,-0.0897435897435897,0.0151515151515151,0.0928571428571428,-0.0606060606060606,0.024390243902439,-0.0277777777777777,-0.0138888888888888,0.05725212795334743,0.5486111111111112,0.6964285714285714,0.6060606060606061,0.6153846153846154,0.6363636363636364,0.5785714285714286,0.6363636363636364,0.6463414634146342,0.5833333333333334,0.5416666666666666,0.608912506869824,0.07300966310112648,0.0,0.016361043194784,0.3916666666666666
Jewish,0.0902777777777777,0.0714285714285714,-0.0075757575757575,-0.0384615384615384,0.0303030303030303,-0.0857142857142857,-0.0833333333333333,0.024390243902439,-0.0416666666666666,0.1111111111111111,0.05842623162745111,0.6180555555555556,0.6071428571428571,0.5833333333333334,0.6025641025641025,0.5454545454545454,0.5571428571428572,0.6893939393939394,0.5975609756097561,0.5138888888888888,0.6944444444444444,0.600898149953028,0.04942907702054041,0.0,-0.0103194103194103,0.4
Mormon,-0.0416666666666666,-0.2321428571428571,0.0909090909090909,0.1089743589743589,-0.0151515151515151,-0.0071428571428571,0.0227272727272727,0.0,-0.1388888888888889,0.0,0.06576035076035074,0.6111111111111112,0.6607142857142857,0.6363636363636364,0.6730769230769231,0.5757575757575758,0.7071428571428572,0.7196969696969697,0.6463414634146342,0.6111111111111112,0.6111111111111112,0.6452427044500215,0.08320064759089145,0.0,0.0405208333333333,0.3516666666666667
Muslim,-0.0277777777777777,0.0535714285714285,0.0227272727272727,-0.0384615384615384,0.0606060606060606,0.0357142857142857,-0.0075757575757575,-0.0548780487804878,-0.0138888888888888,0.0277777777777777,0.03429788368812754,0.625,0.6607142857142857,0.5833333333333334,0.6410256410256411,0.6363636363636364,0.5928571428571429,0.6590909090909091,0.6524390243902439,0.625,0.6111111111111112,0.6286935083886304,0.04842324342324342,0.0,-0.020268817204301,0.3716666666666666
Protestant,0.0069444444444444,-0.1964285714285714,0.0681818181818181,0.0128205128205128,0.0681818181818181,0.05,-0.0681818181818181,0.024390243902439,-0.0972222222222222,-0.0694444444444444,0.06617958938080884,0.6180555555555556,0.6607142857142857,0.6439393939393939,0.717948717948718,0.5984848484848485,0.6071428571428571,0.6893939393939394,0.6463414634146342,0.6805555555555556,0.6805555555555556,0.6543132172705344,0.06535787044933386,0.0,0.0192101284958427,0.3483333333333333
Sikh,0.0277777777777777,-0.1428571428571428,-0.0151515151515151,-0.0192307692307692,-0.0378787878787878,0.0285714285714285,0.0151515151515151,-0.0182926829268292,0.0277777777777777,0.125,0.04576893973235431,0.5555555555555556,0.75,0.5909090909090909,0.6730769230769231,0.5833333333333334,0.5714285714285714,0.6363636363636364,0.6402439024390244,0.6111111111111112,0.625,0.6237022124217247,0.06367601910284833,0.0,0.0237717309145879,0.3833333333333333
