,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0277777777777777,0.0357142857142857,0.0075757575757575,-0.0064102564102564,0.0227272727272727,0.0357142857142857,0.0303030303030303,-0.0182926829268292,0.0416666666666666,0.0555555555555555,0.02817375713717173,0.1944444444444444,0.1071428571428571,0.1742424242424242,0.1602564102564102,0.2045454545454545,0.1785714285714285,0.1515151515151515,0.1402439024390244,0.125,0.1111111111111111,0.15470731842683055,0.0,0.03532987473231371,0.1212814645308923,0.405
Atheist,0.0208333333333333,0.0178571428571428,-0.0151515151515151,0.0384615384615384,0.0454545454545454,-0.0071428571428571,0.0227272727272727,0.0121951219512195,-0.0277777777777777,0.0416666666666666,0.024926777152386857,0.2430555555555555,0.1964285714285714,0.1212121212121212,0.1153846153846153,0.1212121212121212,0.1785714285714285,0.1590909090909091,0.1341463414634146,0.1111111111111111,0.1527777777777778,0.15329905528076257,0.027938196627220975,0.0,0.0192307692307691,0.3883333333333333
Buddhist,0.0763888888888889,0.0357142857142857,0.0075757575757575,-0.0064102564102564,-0.0227272727272727,-0.0285714285714285,-0.0151515151515151,-0.0121951219512195,0.0416666666666666,0.0138888888888888,0.02602900825461797,0.2152777777777778,0.25,0.1136363636363636,0.0961538461538461,0.1742424242424242,0.1714285714285714,0.1515151515151515,0.0975609756097561,0.125,0.1805555555555555,0.15753706659194464,0.02515701439481926,0.0,0.1350114416475971,0.4283333333333333
Catholic,0.0208333333333333,0.0,-0.0075757575757575,-0.0128205128205128,-0.0378787878787878,-0.0428571428571428,0.0,-0.0060975609756097,-0.0277777777777777,-0.0138888888888888,0.01697297621078104,0.1736111111111111,0.2142857142857142,0.1742424242424242,0.1666666666666666,0.1893939393939394,0.1428571428571428,0.1666666666666666,0.1402439024390244,0.1111111111111111,0.1527777777777778,0.16318564565515778,0.03847850320411289,0.0,0.0307017543859648,0.435
Christian,-0.0277777777777777,-0.0178571428571428,0.0151515151515151,0.0,-0.0227272727272727,0.0,-0.0075757575757575,-0.0060975609756097,0.0,0.0138888888888888,0.01110759159539643,0.1527777777777778,0.1964285714285714,0.1666666666666666,0.141025641025641,0.2045454545454545,0.1714285714285714,0.1742424242424242,0.0914634146341463,0.0833333333333333,0.2083333333333333,0.15902451884159197,0.03376890724451696,0.0,0.0488888888888889,0.4383333333333333
Hindu,-0.0138888888888888,0.0535714285714285,-0.0378787878787878,-0.0256410256410256,-0.0227272727272727,-0.0214285714285714,0.0075757575757575,0.0182926829268292,0.0,-0.0277777777777777,0.02287821934163392,0.1388888888888889,0.1607142857142857,0.1590909090909091,0.141025641025641,0.1893939393939394,0.1642857142857142,0.1590909090909091,0.1158536585365853,0.1388888888888889,0.1666666666666666,0.1533899501582428,0.041111916538745734,0.0,0.0093457943925232,0.41
Jewish,-0.0069444444444444,-0.0178571428571428,0.0,0.032051282051282,-0.0303030303030303,0.0,-0.0227272727272727,0.024390243902439,0.0277777777777777,-0.0277777777777777,0.018982897184116658,0.1180555555555555,0.1964285714285714,0.1515151515151515,0.173076923076923,0.1818181818181818,0.2,0.1590909090909091,0.1219512195121951,0.1666666666666666,0.1666666666666666,0.16352698453308204,0.04160109876573285,0.0,0.0441176470588235,0.36
Mormon,0.0277777777777777,0.0714285714285714,0.0227272727272727,0.0064102564102564,-0.0075757575757575,-0.0285714285714285,-0.0227272727272727,0.0182926829268292,-0.0555555555555555,-0.0277777777777777,0.028884435347849922,0.1944444444444444,0.1428571428571428,0.1439393939393939,0.1346153846153846,0.1893939393939394,0.1857142857142857,0.2045454545454545,0.1402439024390244,0.1666666666666666,0.1944444444444444,0.16968650590601808,0.04284462827145748,0.0,0.0432801822323463,0.3933333333333333
Muslim,-0.0208333333333333,0.0714285714285714,0.0227272727272727,0.032051282051282,0.0303030303030303,-0.0214285714285714,0.0,0.0182926829268292,0.0277777777777777,-0.0277777777777777,0.02726202997544457,0.1875,0.1785714285714285,0.1439393939393939,0.1346153846153846,0.1818181818181818,0.15,0.1515151515151515,0.1768292682926829,0.0833333333333333,0.1666666666666666,0.1554788808752223,0.03667676835359758,0.0,0.0394088669950738,0.3616666666666667
Protestant,-0.0069444444444444,0.0,0.0227272727272727,0.0064102564102564,0.0151515151515151,0.0142857142857142,0.0075757575757575,-0.0304878048780487,-0.0277777777777777,-0.0138888888888888,0.01452494321396755,0.1875,0.1428571428571428,0.1742424242424242,0.1217948717948717,0.1363636363636363,0.1857142857142857,0.1590909090909091,0.1524390243902439,0.1111111111111111,0.1527777777777778,0.15238911833424024,0.030122414848024574,0.0,-0.037199124726477,0.4516666666666666
Sikh,0.0,0.0178571428571428,-0.053030303030303,0.0128205128205128,-0.0303030303030303,-0.0285714285714285,-0.0151515151515151,-0.0304878048780487,0.0,0.0416666666666666,0.022988840427864782,0.1527777777777778,0.1964285714285714,0.1439393939393939,0.141025641025641,0.1969696969696969,0.1857142857142857,0.1515151515151515,0.1768292682926829,0.1388888888888889,0.2083333333333333,0.1692422008885423,0.03559929907490879,0.0,0.036697247706422,0.3933333333333333
