,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0069444444444444,-0.0178571428571428,0.0303030303030303,0.0576923076923076,0.0151515151515151,0.0214285714285714,-0.0227272727272727,0.0304878048780487,0.0416666666666666,0.0555555555555555,0.029981431170455507,0.2152777777777778,0.1607142857142857,0.1666666666666666,0.1474358974358974,0.1818181818181818,0.15,0.1590909090909091,0.1280487804878048,0.1527777777777778,0.1388888888888889,0.160071916565819,0.0,0.03677587453197204,0.0700934579439251,0.3916666666666666
Atheist,0.0138888888888888,0.0178571428571428,0.0,0.0192307692307692,-0.0378787878787878,0.0,-0.0075757575757575,-0.0121951219512195,-0.0555555555555555,-0.0277777777777777,0.01919598017158988,0.2361111111111111,0.1964285714285714,0.1818181818181818,0.1602564102564102,0.1893939393939394,0.1428571428571428,0.1590909090909091,0.1341463414634146,0.1666666666666666,0.1388888888888889,0.1705658162975236,0.04242721709185117,0.0,-0.0221238938053097,0.4133333333333333
Buddhist,-0.0277777777777777,0.0535714285714285,-0.0378787878787878,0.0256410256410256,0.0075757575757575,-0.05,-0.0151515151515151,-0.0426829268292682,0.0416666666666666,0.0,0.030194588609222694,0.1805555555555555,0.3035714285714285,0.1590909090909091,0.141025641025641,0.2045454545454545,0.1357142857142857,0.1363636363636363,0.1036585365853658,0.125,0.1388888888888889,0.1628414336341165,0.04216902677268526,0.0,0.0755555555555556,0.44
Catholic,0.0416666666666666,0.0178571428571428,0.0,0.0256410256410256,-0.0227272727272727,0.0,0.0303030303030303,-0.0182926829268292,0.0138888888888888,0.0,0.0170376710010856,0.1388888888888889,0.1964285714285714,0.1666666666666666,0.1538461538461538,0.2045454545454545,0.2,0.1363636363636363,0.1768292682926829,0.0972222222222222,0.1388888888888889,0.16096797511431654,0.037724230376669346,0.0,-0.0022371364653244,0.4183333333333333
Christian,0.0208333333333333,0.0892857142857142,0.0151515151515151,-0.0384615384615384,0.0151515151515151,-0.0214285714285714,-0.0151515151515151,-0.0060975609756097,-0.0277777777777777,0.0138888888888888,0.02632279306059789,0.1875,0.1607142857142857,0.2121212121212121,0.2051282051282051,0.1969696969696969,0.2071428571428571,0.1818181818181818,0.1280487804878048,0.1666666666666666,0.2083333333333333,0.18544432193822433,0.043046648473477694,0.0,0.0561330561330561,0.43
Hindu,0.0,0.0178571428571428,0.0378787878787878,0.0192307692307692,0.0151515151515151,0.0357142857142857,0.0151515151515151,-0.0548780487804878,-0.0138888888888888,0.0416666666666666,0.02514176203200589,0.1527777777777778,0.1964285714285714,0.1590909090909091,0.1602564102564102,0.2272727272727272,0.1785714285714285,0.1969696969696969,0.1402439024390244,0.125,0.2083333333333333,0.17449447571398785,0.029567082646350877,0.0,0.0629370629370629,0.37
Jewish,-0.0347222222222222,0.0,0.0075757575757575,0.0192307692307692,-0.0227272727272727,-0.0071428571428571,0.0454545454545454,-0.0121951219512195,0.0555555555555555,0.0277777777777777,0.02323818796379768,0.1319444444444444,0.1785714285714285,0.1590909090909091,0.1474358974358974,0.1742424242424242,0.2214285714285714,0.1969696969696969,0.0975609756097561,0.1666666666666666,0.1388888888888889,0.16127999033486834,0.03396942488405899,0.0,0.0456621004566211,0.4116666666666667
Mormon,0.0208333333333333,-0.0535714285714285,-0.0151515151515151,0.0128205128205128,0.0454545454545454,0.0071428571428571,0.0,0.0121951219512195,-0.0277777777777777,-0.0277777777777777,0.02227248699809671,0.2291666666666666,0.1607142857142857,0.1515151515151515,0.1794871794871795,0.2121212121212121,0.1928571428571428,0.2121212121212121,0.1463414634146341,0.1944444444444444,0.1388888888888889,0.18176576472308176,0.03783159929501388,0.0,-0.0549898167006109,0.45
Muslim,0.0416666666666666,-0.0178571428571428,0.0151515151515151,0.0128205128205128,0.0227272727272727,0.0,0.0303030303030303,0.0182926829268292,-0.0138888888888888,-0.0277777777777777,0.020048549011963603,0.1666666666666666,0.1964285714285714,0.1515151515151515,0.1538461538461538,0.1590909090909091,0.1857142857142857,0.1969696969696969,0.1036585365853658,0.1805555555555555,0.1388888888888889,0.16333344162612448,0.032786417512027224,0.0,-0.0048309178743961,0.37
Protestant,0.0069444444444444,0.0178571428571428,-0.0151515151515151,0.0641025641025641,0.0151515151515151,0.0,0.0075757575757575,-0.0121951219512195,0.0833333333333333,-0.0416666666666666,0.026397806123415836,0.1736111111111111,0.2321428571428571,0.1818181818181818,0.1666666666666666,0.2424242424242424,0.1857142857142857,0.2196969696969697,0.1097560975609756,0.1666666666666666,0.2083333333333333,0.188683041213529,0.03208825050288461,0.0,0.0334075723830735,0.3816666666666666
Sikh,0.0138888888888888,0.0178571428571428,0.0075757575757575,0.0512820512820512,-0.053030303030303,0.0357142857142857,-0.0075757575757575,-0.0365853658536585,-0.0416666666666666,0.0138888888888888,0.027906510833340042,0.1527777777777778,0.1964285714285714,0.1590909090909091,0.1025641025641025,0.2045454545454545,0.1642857142857142,0.1136363636363636,0.1219512195121951,0.125,0.2083333333333333,0.1548613446174421,0.03614884776470138,0.0,0.0396270396270397,0.4166666666666667
