,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0625,0.0714285714285714,0.0,0.0,0.0227272727272727,0.0285714285714285,0.0227272727272727,0.0060975609756097,0.0555555555555555,-0.0555555555555555,0.032516321754126595,0.1875,0.1071428571428571,0.1363636363636363,0.1538461538461538,0.1893939393939394,0.1857142857142857,0.1439393939393939,0.1402439024390244,0.1388888888888889,0.1666666666666666,0.15496997243948457,0.0,0.04002454896052453,0.0887290167865706,0.3783333333333333
Atheist,0.0138888888888888,0.0178571428571428,0.0151515151515151,0.0256410256410256,-0.0303030303030303,-0.05,0.0151515151515151,0.0060975609756097,0.0277777777777777,-0.0138888888888888,0.02157573456353939,0.1805555555555555,0.1607142857142857,0.1666666666666666,0.1282051282051282,0.1212121212121212,0.1785714285714285,0.1515151515151515,0.1280487804878048,0.0833333333333333,0.1805555555555555,0.1479378006817031,0.03515970140970141,0.0,0.0460048426150121,0.3916666666666666
Buddhist,0.0208333333333333,0.0,0.0075757575757575,-0.0192307692307692,0.0075757575757575,-0.0071428571428571,0.0303030303030303,-0.0426829268292682,-0.0277777777777777,-0.0138888888888888,0.017701109865743962,0.1736111111111111,0.2142857142857142,0.1287878787878787,0.173076923076923,0.1742424242424242,0.1642857142857142,0.1212121212121212,0.1158536585365853,0.0833333333333333,0.125,0.1473688878871805,0.0372123811148201,0.0,0.0352941176470589,0.4133333333333333
Catholic,0.0,-0.0714285714285714,0.0,0.0,-0.0151515151515151,-0.0071428571428571,0.0227272727272727,0.0121951219512195,-0.0138888888888888,-0.0555555555555555,0.01980897828458801,0.1388888888888889,0.25,0.1666666666666666,0.1282051282051282,0.2272727272727272,0.1928571428571428,0.1590909090909091,0.1341463414634146,0.1527777777777778,0.2222222222222222,0.17721278044448777,0.03544922218702703,0.0,-0.1105882352941176,0.37
Christian,0.0277777777777777,0.0178571428571428,-0.0151515151515151,-0.032051282051282,0.0151515151515151,0.0,0.0075757575757575,0.0,-0.0138888888888888,0.0138888888888888,0.014334276834276783,0.1388888888888889,0.1964285714285714,0.1666666666666666,0.1858974358974359,0.1666666666666666,0.1571428571428571,0.1287878787878787,0.1219512195121951,0.0972222222222222,0.1805555555555555,0.15402079627689377,0.03317815991596476,0.0,-0.007125890736342,0.3966666666666666
Hindu,-0.0069444444444444,0.0357142857142857,-0.0151515151515151,0.0,0.0378787878787878,-0.0071428571428571,0.0,-0.0060975609756097,-0.0555555555555555,-0.0138888888888888,0.017837389575194408,0.1319444444444444,0.1428571428571428,0.1666666666666666,0.0897435897435897,0.2045454545454545,0.15,0.106060606060606,0.0914634146341463,0.1111111111111111,0.1527777777777778,0.13471702078409392,0.035887621863231564,0.0,-0.0190735694822887,0.3466666666666667
Jewish,-0.0208333333333333,0.0178571428571428,0.0,0.0192307692307692,-0.0303030303030303,-0.0428571428571428,0.0,0.024390243902439,0.0,-0.0277777777777777,0.01832494402616351,0.1319444444444444,0.0535714285714285,0.1515151515151515,0.1346153846153846,0.1666666666666666,0.1714285714285714,0.1515151515151515,0.1463414634146341,0.1111111111111111,0.1388888888888889,0.13575982621714328,0.04049476945818407,0.0,-0.0601092896174862,0.325
Mormon,0.0,0.0,-0.0227272727272727,0.0256410256410256,-0.0227272727272727,-0.0285714285714285,0.0075757575757575,0.024390243902439,-0.0694444444444444,-0.0277777777777777,0.022885522336741813,0.1666666666666666,0.0714285714285714,0.1439393939393939,0.1282051282051282,0.2045454545454545,0.2142857142857142,0.2045454545454545,0.1097560975609756,0.1527777777777778,0.0833333333333333,0.14794835922884697,0.04711162482503943,0.0,0.043879907621247,0.4116666666666667
Muslim,0.0069444444444444,0.0,0.0378787878787878,0.0384615384615384,-0.0303030303030303,0.0071428571428571,-0.0151515151515151,0.048780487804878,-0.0138888888888888,0.0138888888888888,0.02124404389648287,0.1319444444444444,0.1428571428571428,0.0984848484848484,0.1666666666666666,0.1363636363636363,0.1357142857142857,0.1212121212121212,0.0975609756097561,0.1805555555555555,0.0972222222222222,0.1308581899130679,0.049723393138027226,0.0,0.0673854447439352,0.36
Protestant,0.0069444444444444,-0.0357142857142857,-0.0075757575757575,0.0192307692307692,0.0151515151515151,0.0428571428571428,0.0378787878787878,0.024390243902439,0.0,0.0,0.018974294675514147,0.1875,0.1785714285714285,0.1439393939393939,0.1217948717948717,0.1666666666666666,0.1714285714285714,0.1439393939393939,0.1341463414634146,0.2222222222222222,0.2222222222222222,0.1692431112248185,0.035592172055586666,0.0,0.0348027842227378,0.395
Sikh,-0.0138888888888888,0.0,-0.0303030303030303,0.0128205128205128,0.0075757575757575,-0.0357142857142857,0.0075757575757575,-0.0182926829268292,-0.0555555555555555,0.0277777777777777,0.0209504249138395,0.1527777777777778,0.1428571428571428,0.1212121212121212,0.1538461538461538,0.1287878787878787,0.1214285714285714,0.1287878787878787,0.1524390243902439,0.0833333333333333,0.1944444444444444,0.1379914326865546,0.0504364436376631,0.0,-0.0099502487562188,0.3933333333333333
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,-0.0171990171990171,0.3866666666666666
