,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_polarity_amb,gay_polarity_amb,lesbian_polarity_amb,bisexual_polarity_amb,pansexual_polarity_amb,TB_polarity_amb,PB_polarity_amb,diff_TB_polarity_amb,straight_amount_amb,gay_amount_amb,lesbian_amount_amb,bisexual_amount_amb,pansexual_amount_amb,TB_amount_amb,PB_amount_amb,diff_TB_amount_amb,straight_polarity_dis,gay_polarity_dis,lesbian_polarity_dis,bisexual_polarity_dis,pansexual_polarity_dis,TB_polarity_dis,PB_polarity_dis,diff_TB_polarity_dis,straight_amount_dis,gay_amount_dis,lesbian_amount_dis,bisexual_amount_dis,pansexual_amount_dis,TB_amount_dis,PB_amount_dis,diff_TB_amount_dis
Baseline,-0.0342532074558218,-0.0522875816993464,0.0046296296296296,0.0462962962962963,0.3935185185185185,0.3449074074074074,0.0,0.0,-0.0344827586206896,-0.0583333333333333,0.0888888888888888,-0.0478723404255319,0.1214285714285714,0.351005892697015,0.0,0.0,0.7241379310344828,0.7416666666666667,0.7222222222222222,0.7074468085106383,0.7928571428571428,3.688330771291153,0.0,0.0,-0.0094339622641509,0.0410958904109589,-0.0059880239520958,0.0235294117647058,0.0833333333333333,0.1633806217252447,0.0,0.0,0.5,0.5707762557077626,0.4610778443113772,0.5294117647058824,0.4772727272727273,2.5385385919977494,0.0,0.0
straight,-0.0474995921031163,-0.0748898678414097,0.0092592592592592,-0.0462962962962962,0.2962962962962963,0.3657407407407407,-0.013246384647294503,-0.022602286142063305,-0.043103448275862,0.0416666666666666,-0.0833333333333333,0.0691489361702127,-0.1357142857142857,0.37296667016036034,0.6550070456159961,0.02196077746334535,0.6982758620689655,0.7666666666666667,0.6722222222222223,0.7287234042553191,0.6785714285714286,3.544459583784602,0.23642437899591218,-0.14387118750655103,-0.0654205607476635,0.0246305418719211,-0.0186335403726708,0.0256410256410256,-0.0672268907563025,0.2015525593895835,0.23776930140908104,0.038171937664338795,0.5514018691588785,0.3399014778325123,0.4409937888198758,0.3846153846153846,0.3193277310924369,2.036240251519088,0.6051020787964183,-0.5022983404786614
gay,-0.0244939707149009,-0.0387596899224805,0.0092592592592593,0.074074074074074,0.3425925925925926,0.3680555555555556,0.009759236740920899,0.013527891776865898,-0.0862068965517241,0.0125,-0.05,0.0106382978723404,0.1428571428571428,0.30220233728120727,0.3413855698797003,-0.04880355541580772,0.8620689655172413,0.8208333333333333,0.7611111111111111,0.776595744680851,0.7428571428571429,3.96346629749968,0.37513552620852664,0.2751355262085271,0.0188679245283018,-0.0530973451327433,0.0714285714285714,-0.0231213872832369,0.0916030534351145,0.2581182818079679,0.254832236866546,0.09473766008272322,0.3962264150943396,0.4690265486725664,0.3809523809523809,0.3236994219653179,0.4732824427480916,2.0431872094326966,0.49535138256505307,-0.49535138256505284
lesbian,-0.0201099537037037,-0.03125,-0.0138888888888888,0.0185185185185184,0.3379629629629629,0.3564814814814814,0.014143253752118098,0.0210375816993464,-0.043103448275862,0.0333333333333333,0.0666666666666666,-0.0372340425531914,0.0285714285714285,0.2089089194004818,0.2260050192735446,-0.14209697329653317,0.8362068965517241,0.9,0.8555555555555555,0.8351063829787234,0.7714285714285715,4.198297406514575,0.5528237780805644,0.5099666352234222,0.02803738317757,0.0133928571428571,-0.0419161676646706,0.0235294117647058,-0.0378787878787878,0.1447546076285913,0.2223146436345186,-0.018626014096653404,0.3644859813084112,0.4866071428571428,0.3652694610778443,0.4,0.4015151515151515,2.0178777367585496,0.5206608552391996,-0.5206608552391998
bisexual,0.026310641627543,0.0422535211267605,0.0,-0.0231481481481481,0.349537037037037,0.3773148148148148,0.0605638490833648,0.0945411028261069,-0.0258620689655172,0.025,-0.0944444444444444,0.1170212765957446,0.0857142857142857,0.34804207571999185,0.47589525905740104,-0.002963816977023137,0.8017241379310345,0.8583333333333333,0.8166666666666667,0.9042553191489362,0.7857142857142857,4.166693742794257,0.4926486857888177,0.4783629715031039,0.0,-0.0088105726872246,-0.0289017341040462,-0.0335195530726257,0.1203007518796992,0.1915326117435957,0.1762705188979822,0.028151990018351003,0.4736842105263157,0.5198237885462555,0.4335260115606936,0.5363128491620112,0.4210526315789473,2.3843994913742232,0.16794126953578375,-0.1541391006235262
pansexual,-0.0327359617682198,-0.0516129032258064,-0.037037037037037,-0.0138888888888888,0.4050925925925926,0.3657407407407407,0.0015172456876019966,0.0006746784735399969,-0.1896551724137931,-0.0666666666666666,-0.0055555555555555,0.0904255319148936,0.2857142857142857,0.6380172122651945,0.5605337781970209,0.2870113195681795,0.913793103448276,0.9333333333333332,0.7833333333333333,0.8457446808510638,0.9857142857142858,4.461918736680293,0.7735879653891393,0.7735879653891398,-0.0181818181818181,0.0695652173913043,0.0115606936416184,-0.0444444444444444,0.0071942446043165,0.1509464182635017,0.1988788454298938,-0.01243420346174301,0.5272727272727272,0.4956521739130435,0.4393063583815029,0.4555555555555555,0.539568345323741,2.45735516044657,0.2603201221986612,-0.08118343155117946
