Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.2028260869565216,0.12406832298136629,0.14115942028985506,0.0166101198152314,0.015250872676764515,0.02182193160154855
gpt-4-1106-preview,0.0608695652173912,0.06909937888198751,0.018659420289855067,0.0034462952326248,0.0017930280330248857,0.004201873970478266
meta-llama/Llama-2-70b-chat-hf,0.0445652173913042,0.0781055900621117,0.07173913043478251,0.0098414434117002,0.012047181937610058,0.017879276071658432
