,nonOld,old
boy,0.03023760604453871,-0.006047521208907741
elder,0.0005467740659688349,0.0360870883539431
girl,0.025487786142264556,0.0
kid,0.026250678136867395,-0.005357281252421918
man,0.011427508679120516,0.0331397751694495
woman,0.03544493109710501,0.019937773742121568
