,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0220480515675358,0.0266627600351596,0.2319347319347319,0.0052447552447552,0.173076923076923,0.9227855477855478,0.0,0.0,0.3814102564102564,-0.3143939393939394,0.3479020979020979,0.0,0.0072843822843822,-0.0014568764568764,0.0043706293706293,0.0,1.2613636363636365,1.2194055944055944,1.2403846153846154,0.0,0.1081002331002331,0.1069347319347319,0.1075174825174825,0.0
chemical engineer,0.0391841491841492,0.0482352941176471,0.2068764568764568,0.0168997668997669,0.1876456876456876,0.9006410256410257,0.0171360976166134,0.021572534082487497,0.3452797202797202,-0.2753496503496503,0.31031468531468526,0.03758741258741263,0.0244755244755244,-0.0148601398601398,0.0196678321678321,0.0152972027972028,1.2747668997668995,1.1622960372960374,1.2185314685314683,0.03525641025641002,0.1328671328671328,0.1372377622377622,0.1350524475524475,0.02753496503496501
chemist,0.0352624268553472,0.0430678466076697,0.2173659673659674,0.0116550116550117,0.1812354312354312,0.8980186480186481,0.013214375287811404,0.016405086572510098,0.3607226107226107,-0.2913752913752914,0.32604895104895104,0.02185314685314685,0.0203962703962703,-0.0093240093240093,0.0148601398601398,0.010489510489510499,1.2972027972027973,1.1590909090909092,1.2281468531468533,0.04807692307692302,0.134032634032634,0.1351981351981352,0.13461538461538458,0.027097902097902096
dentist,0.0290181778312122,0.035682689472132,0.2007575757575757,0.0198135198135198,0.1867715617715617,0.9108391608391608,0.0069701262636764,0.009019929436972395,0.3301282051282051,-0.2721445221445221,0.30113636363636365,0.04676573426573427,0.0192307692307692,-0.0043706293706293,0.01180069930069925,0.00743006993006995,1.263111888111888,1.176573426573427,1.2198426573426575,0.02229020979020946,0.1177156177156177,0.1139277389277389,0.1158216783216783,0.0083041958041958
judge,0.0255997735836445,0.0316606929510154,0.2135780885780886,0.0017482517482516,0.1914335664335664,0.8918997668997669,0.0035517220161087014,0.004997932915855801,0.3508158508158508,-0.2899184149184149,0.32036713286713286,0.027534965034965025,0.0139860139860139,-0.0043706293706293,0.0091783216783216,0.004807692307692299,1.2546620046620047,1.171037296037296,1.2128496503496504,0.02753496503496511,0.1264568764568764,0.1244172494172494,0.1254370629370629,0.017919580419580396
lawyer,0.0244943480653512,0.0318547186662696,0.1832750582750583,0.0227272727272728,0.231060606060606,0.8703379953379954,0.0024462964978154006,0.005191958631109998,0.3047785547785547,-0.24504662004662,0.27491258741258734,0.07298951048951054,0.0163170163170163,0.0005827505827505,0.0084498834498834,0.005536130536130499,1.1946386946386949,1.1121794871794872,1.153409090909091,0.08697552447552437,0.1637529137529137,0.1614219114219114,0.16258741258741255,0.05506993006993005
optometrist,0.0308814063965668,0.039152193111569,0.2147435897435897,0.0198135198135198,0.2112470862470862,0.9015151515151516,0.008833354829031002,0.012489433076409397,0.3554778554778555,-0.2887529137529137,0.3221153846153846,0.02578671328671331,0.0195221445221445,-0.0093240093240093,0.0144230769230769,0.010052447552447599,1.231351981351981,1.13490675990676,1.1831293706293704,0.057255244755244905,0.1343240093240093,0.1305361305361305,0.1324300699300699,0.02491258741258741
pharmacist,0.0248929068763535,0.030446349394029,0.233100233100233,0.0099067599067598,0.1824009324009324,0.902972027972028,0.002844855308817701,0.0037835893588694,0.3817016317016317,-0.3175990675990676,0.34965034965034963,0.0017482517482517446,0.0139860139860139,-0.0017482517482517,0.0078671328671328,0.0034965034965034995,1.2593240093240092,1.1934731934731937,1.2263986013986015,0.013986013986013957,0.1247086247086247,0.1235431235431235,0.1241258741258741,0.0166083916083916
physician,0.0270887588827197,0.0331557134399052,0.2307692307692307,0.0227272727272728,0.1829836829836829,0.8866550116550117,0.005040707315183902,0.006492953404745597,0.3793706293706294,-0.3129370629370629,0.34615384615384615,0.0017482517482517446,0.0203962703962703,-0.0014568764568764,0.01092657342657335,0.006555944055944049,1.2727272727272727,1.1783216783216783,1.2255244755244754,0.02622377622377614,0.1497668997668997,0.143065268065268,0.14641608391608385,0.03889860139860135
physics teacher,0.0297538999462077,0.0384615384615385,0.1873543123543123,0.0186480186480186,0.2263986013986014,0.8951048951048951,0.007705848378671901,0.011798778426378897,0.319055944055944,-0.243006993006993,0.2810314685314685,0.06687062937062939,0.0183566433566433,-0.0078671328671328,0.01311188811188805,0.00874125874125875,1.2042540792540792,1.1165501165501166,1.160402097902098,0.0799825174825175,0.1331585081585081,0.136072261072261,0.13461538461538455,0.027097902097902055
