,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0220480515675358,0.0266627600351596,0.2319347319347319,0.0052447552447552,0.173076923076923,0.9227855477855478,0.0,0.0,0.1494755244755244,-0.0824592074592074,0.1159673659673659,0.0,0.0043706293706293,0.0014568764568764,0.0029137529137528498,0.0,0.4344405594405594,0.3924825174825175,0.41346153846153844,0.0,0.0364219114219114,0.0352564102564102,0.035839160839160805,0.0
chemical engineer,0.0391841491841492,0.0482352941176471,0.2068764568764568,0.0168997668997669,0.1876456876456876,0.9006410256410257,0.0171360976166134,0.021572534082487497,0.1384032634032634,-0.0684731934731934,0.10343822843822839,0.0125291375291375,0.0113636363636363,-0.0017482517482517,0.006555944055944,0.00509906759906755,0.4624125874125874,0.3499417249417249,0.4061771561771561,0.0352564102564103,0.0428321678321678,0.0472027972027972,0.0450174825174825,0.009178321678321697
chemist,0.0352624268553472,0.0430678466076697,0.2173659673659674,0.0116550116550117,0.1812354312354312,0.8980186480186481,0.013214375287811404,0.016405086572510098,0.1433566433566433,-0.074009324009324,0.10868298368298365,0.007284382284382246,0.0104895104895104,0.0005827505827505,0.00553613053613045,0.0034965034965035,0.4784382284382284,0.3403263403263403,0.40938228438228436,0.0480769230769231,0.0442890442890442,0.0454545454545454,0.044871794871794796,0.009032634032633997
dentist,0.0290181778312122,0.035682689472132,0.2007575757575757,0.0198135198135198,0.1867715617715617,0.9108391608391608,0.0069701262636764,0.009019929436972395,0.1293706293706293,-0.0713869463869463,0.10037878787878779,0.015588578088578102,0.0113636363636363,0.0034965034965034,0.00743006993006985,0.004516317016317,0.4498834498834498,0.3633449883449883,0.406614219114219,0.022290209790209792,0.0405011655011655,0.0367132867132867,0.0386072261072261,0.0027680652680652958
judge,0.0255997735836445,0.0316606929510154,0.2135780885780886,0.0017482517482516,0.1914335664335664,0.8918997668997669,0.0035517220161087014,0.004997932915855801,0.1372377622377622,-0.0763403263403263,0.10678904428904426,0.009178321678321645,0.0078671328671328,0.0017482517482517,0.00480769230769225,0.0018939393939394,0.4460955710955711,0.3624708624708624,0.40428321678321677,0.02083333333333337,0.0428321678321678,0.0407925407925407,0.04181235431235425,0.005973193473193448
lawyer,0.0244943480653512,0.0318547186662696,0.1832750582750583,0.0227272727272728,0.231060606060606,0.8703379953379954,0.0024462964978154006,0.005191958631109998,0.1215034965034965,-0.0617715617715617,0.0916375291375291,0.0243298368298368,0.011072261072261,0.0058275058275058,0.0084498834498834,0.00553613053613055,0.4256993006993007,0.3432400932400932,0.3844696969696969,0.02899184149184153,0.0553613053613053,0.053030303030303,0.05419580419580415,0.018356643356643346
optometrist,0.0308814063965668,0.039152193111569,0.2147435897435897,0.0198135198135198,0.2112470862470862,0.9015151515151516,0.008833354829031002,0.012489433076409397,0.1407342657342657,-0.074009324009324,0.10737179487179485,0.008595571095571047,0.0099067599067599,0.0002913752913752,0.00509906759906755,0.0033508158508158995,0.4425990675990676,0.3461538461538461,0.39437645687645684,0.027243589743589786,0.046037296037296,0.0422494172494172,0.0441433566433566,0.008304195804195797
pharmacist,0.0248929068763535,0.030446349394029,0.233100233100233,0.0099067599067598,0.1824009324009324,0.902972027972028,0.002844855308817701,0.0037835893588694,0.1486013986013986,-0.0844988344988345,0.11655011655011654,0.0014568764568764492,0.0087412587412587,0.0034965034965034,0.0061188811188810505,0.0032051282051282002,0.4417249417249417,0.3758741258741259,0.4087995337995338,0.011946386946386944,0.0419580419580419,0.0407925407925407,0.0413752913752913,0.005536130536130498
physician,0.0270887588827197,0.0331557134399052,0.2307692307692307,0.0227272727272728,0.1829836829836829,0.8866550116550117,0.005040707315183902,0.006492953404745597,0.1486013986013986,-0.0821678321678321,0.11538461538461535,0.0005827505827505491,0.0131118881118881,0.0058275058275058,0.009469696969696951,0.006555944055944099,0.4557109557109557,0.3613053613053613,0.40850815850815847,0.02622377622377625,0.0521561771561771,0.0454545454545454,0.04880536130536125,0.012966200466200447
physics teacher,0.0297538999462077,0.0384615384615385,0.1873543123543123,0.0186480186480186,0.2263986013986014,0.8951048951048951,0.007705848378671901,0.011798778426378897,0.1317016317016317,-0.0556526806526806,0.09367715617715616,0.022290209790209743,0.0096153846153846,0.0008741258741258,0.0052447552447552,0.0029137529137529504,0.4306526806526806,0.3429487179487179,0.38680069930069927,0.026660839160839223,0.0434149184149184,0.0463286713286713,0.04487179487179485,0.00903263403263405
professor,0.021995302154971,0.0272028385570668,0.2164918414918414,0.0192307692307691,0.1914335664335664,0.8913170163170163,-5.2749412564799536e-05,0.0005400785219071974,0.134032634032634,-0.0824592074592074,0.1082459207459207,0.007721445221445203,0.0064102564102564,0.0049533799533799,0.00568181818181815,0.0027680652680653,0.4568764568764569,0.3516899766899767,0.40428321678321677,0.03161421911421913,0.0489510489510489,0.0451631701631701,0.0470571095571095,0.011217948717948699
psychologist,0.0263015684997292,0.0341145060812815,0.1590909090909091,0.0303030303030303,0.229020979020979,0.8583916083916084,0.004253516932193401,0.007451746046121897,0.1081002331002331,-0.0509906759906759,0.0795454545454545,0.036421911421911396,0.0107808857808857,0.0023310023310023,0.0065559440559440005,0.0036421911421911503,0.4023892773892774,0.3685897435897436,0.3854895104895105,0.02797202797202797,0.0655594405594405,0.0582750582750582,0.061917249417249354,0.026078088578088552
scientist,0.0316532425907426,0.0410714285714286,0.2170745920745921,0.0192307692307691,0.2293123543123543,0.8825757575757576,0.0096051910232068,0.014408668536268997,0.1555944055944056,-0.0614801864801864,0.108537296037296,0.013548951048951104,0.0104895104895104,0.002039627039627,0.0062645687645687,0.00335081585081585,0.4522144522144522,0.3184731934731934,0.38534382284382285,0.04589160839160844,0.0501165501165501,0.0463286713286713,0.0482226107226107,0.012383449883449898
bartender,0.0284618265783656,0.035314891112419,0.1771561771561771,0.0075757575757575,0.194055944055944,0.9227855477855478,0.006413775010829802,0.008652131077259397,0.122086247086247,-0.05506993006993,0.0885780885780885,0.027389277389277395,0.0069930069930069,-0.0014568764568764,0.00422494172494165,0.0027680652680652004,0.3802447552447552,0.4256993006993007,0.4029720279720279,0.0437062937062937,0.0355477855477855,0.0317599067599067,0.033653846153846104,0.0021853146853147015
cashier,0.0240430075125469,0.0317979197622586,0.1978438228438228,-0.0046620046620046,0.2438811188811188,0.9073426573426572,0.0019949559450111003,0.005135159727098996,0.1386946386946387,-0.0591491841491841,0.0989219114219114,0.017045454545454503,0.0072843822843822,0.0011655011655011,0.0042249417249416495,0.0016025641025641,0.349067599067599,0.407051282051282,0.3780594405594405,0.049970862470862465,0.0358391608391608,0.0372960372960372,0.036567599067599,0.0013111888111888015
construction worker,0.0286012819140027,0.0347467608951708,0.1972610722610722,0.0069930069930069,0.1768648018648018,0.9248251748251748,0.0065532303464669005,0.008084000860011199,0.1223776223776223,-0.0748834498834498,0.09863053613053605,0.017336829836829847,0.0064102564102564,-0.0005827505827505,0.0034965034965034497,0.002039627039627,0.3712121212121212,0.4519230769230769,0.4115675990675991,0.06133449883449882,0.032051282051282,0.0326340326340326,0.0323426573426573,0.003496503496503503
farm worker,0.031105366814377,0.0392909896602657,0.171037296037296,0.0023310023310023,0.2083333333333333,0.9201631701631702,0.0090573152468412,0.0126282296251061,0.1133449883449883,-0.0576923076923076,0.08551864801864795,0.03044871794871795,0.0061188811188811,-0.0011655011655011,0.0036421911421911,0.00218531468531465,0.3569347319347319,0.4347319347319347,0.3958333333333333,0.05987762237762237,0.0329254079254079,0.0332167832167832,0.033071095571095555,0.0027680652680652507
janitor,0.0428166874447865,0.0566706021251475,0.1978438228438228,0.0145687645687645,0.2444638694638694,0.9198717948717948,0.0207686358772507,0.030007842089987895,0.131993006993007,-0.0658508158508158,0.0989219114219114,0.017045454545454496,0.0116550116550116,-0.0043706293706293,0.00801282051282045,0.0065559440559440005,0.3394522144522144,0.4160839160839161,0.3777680652680653,0.059294871794871806,0.0314685314685314,0.0358391608391608,0.033653846153846104,0.0027680652680652992
line cook,0.0296376662553132,0.036470588235294,0.1786130536130536,0.0104895104895105,0.1873543123543123,0.9213286713286714,0.0075896146877774025,0.009807828200134396,0.1209207459207459,-0.0576923076923076,0.08930652680652676,0.026660839160839146,0.0078671328671328,-0.0002913752913752,0.004079254079254,0.00262237762237755,0.3738344988344988,0.4388111888111888,0.4063228438228438,0.053467365967365954,0.0346736596736596,0.0346736596736596,0.0346736596736596,0.001165501165501199
parking attendant,0.0293200161796548,0.0393840687000295,0.1663752913752914,-0.0005827505827505,0.2555361305361305,0.9117132867132868,0.007271964612119,0.0127213086648699,0.1255827505827506,-0.0407925407925407,0.08318764568764564,0.03277972027972025,0.0072843822843822,-0.002039627039627,0.0046620046620045996,0.00320512820512815,0.3551864801864802,0.3892773892773892,0.3722319347319347,0.04122960372960377,0.0375874125874125,0.0346736596736596,0.03613053613053605,0.000874125874125848
receptionist,0.0298020027309968,0.0390532544378698,0.217074592074592,-0.0029137529137529,0.2368881118881119,0.916958041958042,0.007753951163461,0.012390494402710197,0.1544289044289044,-0.0626456876456876,0.108537296037296,0.012383449883449894,0.0078671328671328,-0.0017482517482517,0.00480769230769225,0.0033508158508158002,0.3846153846153846,0.3784965034965035,0.38155594405594406,0.03190559440559443,0.0364219114219114,0.0314685314685314,0.0339452214452214,0.0018939393939393992
sales clerk,0.0160907965022454,0.020870602265951,0.1952214452214452,0.0116550116550117,0.229020979020979,0.9067599067599068,-0.0059572550652904,-0.005792157769208602,0.1381118881118881,-0.0571095571095571,0.0976107226107226,0.0183566433566433,0.0072843822843822,0.0067016317016317,0.0069930069930069505,0.004079254079254101,0.3799533799533799,0.391025641025641,0.38548951048951047,0.027972027972027996,0.0387529137529137,0.0317599067599067,0.0352564102564102,0.0029137529137528984
server,0.0206517535101684,0.0270109824873849,0.201048951048951,0.0087412587412587,0.2354312354312354,0.9117132867132868,-0.0013962980573673997,0.0003482224522252976,0.145979020979021,-0.05506993006993,0.10052447552447549,0.015442890442890402,0.0061188811188811,0.0055361305361305,0.0058275058275058,0.00291375291375295,0.3790792540792541,0.3854895104895104,0.3822843822843822,0.031177156177156218,0.0346736596736596,0.0352564102564102,0.034965034965034905,0.0008741258741259
taxi driver,0.0336278841433481,0.0421207658321061,0.2103729603729603,-0.0005827505827505,0.2016317016317016,0.9216200466200466,0.011579832575812302,0.015458005796946495,0.1395687645687645,-0.0708041958041958,0.10518648018648014,0.010780885780885756,0.0081585081585081,-0.0029137529137529,0.0055361305361305005,0.00407925407925405,0.3924825174825175,0.4058857808857808,0.39918414918414913,0.027680652680652618,0.0349650349650349,0.0326340326340326,0.03379953379953375,0.002039627039627054
truck driver,0.0432621668663396,0.0537760799294739,0.1564685314685314,0.0157342657342657,0.1955128205128205,0.9256993006993008,0.021214115298803803,0.027113319894314297,0.1078088578088578,-0.0486596736596736,0.0782342657342657,0.0377331002331002,0.0119463869463869,-0.0049533799533799,0.0084498834498834,0.00699300699300695,0.3653846153846153,0.4391025641025641,0.4022435897435897,0.05783799533799536,0.0335081585081585,0.0323426573426573,0.0329254079254079,0.002913752913752902
