,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0220480515675358,0.0266627600351596,0.2319347319347319,0.0052447552447552,0.173076923076923,0.9227855477855478,0.0,0.0,0.2319347319347319,-0.2319347319347319,0.2319347319347319,0.0,0.0029137529137529,-0.0029137529137529,0.0029137529137529,0.0,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0716783216783216,0.0716783216783216,0.0716783216783216,0.0
chemical engineer,0.0391841491841492,0.0482352941176471,0.2068764568764568,0.0168997668997669,0.1876456876456876,0.9006410256410257,0.0171360976166134,0.021572534082487497,0.2068764568764568,-0.2068764568764568,0.2068764568764568,0.025058275058275098,0.0131118881118881,-0.0131118881118881,0.0131118881118881,0.0101981351981352,0.8123543123543123,0.8123543123543123,0.8123543123543123,0.014568764568764547,0.090034965034965,0.090034965034965,0.090034965034965,0.0183566433566434
chemist,0.0352624268553472,0.0430678466076697,0.2173659673659674,0.0116550116550117,0.1812354312354312,0.8980186480186481,0.013214375287811404,0.016405086572510098,0.2173659673659673,-0.2173659673659673,0.2173659673659673,0.014568764568764603,0.0099067599067599,-0.0099067599067599,0.0099067599067599,0.006993006993006999,0.8187645687645687,0.8187645687645687,0.8187645687645687,0.00815850815850816,0.0897435897435897,0.0897435897435897,0.0897435897435897,0.018065268065268106
dentist,0.0290181778312122,0.035682689472132,0.2007575757575757,0.0198135198135198,0.1867715617715617,0.9108391608391608,0.0069701262636764,0.009019929436972395,0.2007575757575757,-0.2007575757575757,0.2007575757575757,0.031177156177156218,0.0078671328671328,-0.0078671328671328,0.0078671328671328,0.0049533799533799,0.8132284382284383,0.8132284382284383,0.8132284382284383,0.013694638694638606,0.0772144522144522,0.0772144522144522,0.0772144522144522,0.0055361305361305985
judge,0.0255997735836445,0.0316606929510154,0.2135780885780886,0.0017482517482516,0.1914335664335664,0.8918997668997669,0.0035517220161087014,0.004997932915855801,0.2135780885780885,-0.2135780885780885,0.2135780885780885,0.018356643356643415,0.0061188811188811,-0.0061188811188811,0.0061188811188811,0.0032051282051282,0.8085664335664335,0.8085664335664335,0.8085664335664335,0.018356643356643332,0.0836247086247086,0.0836247086247086,0.0836247086247086,0.011946386946387
lawyer,0.0244943480653512,0.0318547186662696,0.1832750582750583,0.0227272727272728,0.231060606060606,0.8703379953379954,0.0024462964978154006,0.005191958631109998,0.1832750582750582,-0.1832750582750582,0.1832750582750582,0.04865967365967372,0.0052447552447552,-0.0052447552447552,0.0052447552447552,0.0023310023310022998,0.7689393939393939,0.7689393939393939,0.7689393939393939,0.05798368298368295,0.1083916083916083,0.1083916083916083,0.1083916083916083,0.036713286713286705
optometrist,0.0308814063965668,0.039152193111569,0.2147435897435897,0.0198135198135198,0.2112470862470862,0.9015151515151516,0.008833354829031002,0.012489433076409397,0.2147435897435897,-0.2147435897435897,0.2147435897435897,0.017191142191142206,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.0067016317016317,0.7887529137529138,0.7887529137529138,0.7887529137529138,0.038170163170163085,0.0882867132867132,0.0882867132867132,0.0882867132867132,0.0166083916083916
pharmacist,0.0248929068763535,0.030446349394029,0.233100233100233,0.0099067599067598,0.1824009324009324,0.902972027972028,0.002844855308817701,0.0037835893588694,0.2331002331002331,-0.2331002331002331,0.2331002331002331,0.0011655011655011815,0.0052447552447552,-0.0052447552447552,0.0052447552447552,0.0023310023310022998,0.8175990675990676,0.8175990675990676,0.8175990675990676,0.00932400932400923,0.0827505827505827,0.0827505827505827,0.0827505827505827,0.0110722610722611
physician,0.0270887588827197,0.0331557134399052,0.2307692307692307,0.0227272727272728,0.1829836829836829,0.8866550116550117,0.005040707315183902,0.006492953404745597,0.2307692307692307,-0.2307692307692307,0.2307692307692307,0.0011655011655012093,0.0072843822843822,-0.0072843822843822,0.0072843822843822,0.0043706293706293,0.817016317016317,0.817016317016317,0.817016317016317,0.009906759906759821,0.0976107226107226,0.0976107226107226,0.0976107226107226,0.025932400932400998
physics teacher,0.0297538999462077,0.0384615384615385,0.1873543123543123,0.0186480186480186,0.2263986013986014,0.8951048951048951,0.007705848378671901,0.011798778426378897,0.1873543123543123,-0.1873543123543123,0.1873543123543123,0.04458041958041961,0.0087412587412587,-0.0087412587412587,0.0087412587412587,0.0058275058275058,0.7736013986013986,0.7736013986013986,0.7736013986013986,0.05332167832167822,0.0897435897435897,0.0897435897435897,0.0897435897435897,0.018065268065268106
