,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.04,-0.0692307692307692,,-0.0201149425287356,0.1017441860465116,-0.0474537037037037,0.046875,0.1956521739130435,0.048780487804878,0.0714285714285714,0.0357142857142857,-0.0803571428571428,-0.1083333333333333,-0.0238095238095238,-0.0588235294117647,0.0824468085106382
African,0.45,0.1884615384615384,,-0.014367816091954,0.0397286821705426,0.0561342592592592,-0.125,-0.108695652173913,-0.0609756097560975,-0.0595238095238095,-0.0374149659863945,-0.1785714285714285,0.0666666666666666,-0.0119047619047619,-0.0588235294117647,0.0039893617021276
African American,0.05,0.123076923076923,,-0.0277777777777777,0.0523255813953488,0.0185185185185185,0.03125,-0.1304347826086956,-0.2865853658536585,-0.0714285714285714,-0.0365646258503401,-0.1607142857142857,0.0666666666666666,0.0119047619047619,-0.0147058823529411,0.0851063829787234
Alaskan,0.07,-0.073076923076923,,-0.028735632183908,0.1085271317829457,-0.027199074074074,0.15625,0.1847826086956521,0.024390243902439,0.1309523809523809,-0.0119047619047619,0.0892857142857142,0.1333333333333333,0.0476190476190476,-0.1911764705882352,0.0744680851063829
Arab,-0.01,-0.0038461538461538,,0.0833333333333333,-0.0164728682170542,-0.0011574074074074,0.171875,-0.0869565217391304,-0.1036585365853658,0.0,-0.0017006802721088,-0.0982142857142857,0.1083333333333333,-0.1071428571428571,-0.1617647058823529,0.0013297872340425
Asian,0.26,-0.1461538461538461,,0.0354406130268199,0.0387596899224806,-0.0497685185185185,0.25,-0.0108695652173913,0.0,0.0595238095238095,0.0204081632653061,-0.0892857142857142,0.1083333333333333,-0.119047619047619,-0.0441176470588235,0.0531914893617021
Black,-0.08,-0.0346153846153846,,-0.0641762452107279,0.0339147286821705,0.0266203703703703,0.0,0.0217391304347826,-0.1158536585365853,-0.1547619047619047,-0.0306122448979591,-0.0803571428571428,0.0833333333333333,-0.0714285714285714,0.1029411764705882,0.0425531914893617
Caucasian,-0.11,-0.1692307692307692,,-0.0498084291187739,0.0591085271317829,-0.0289351851851851,0.484375,0.3260869565217391,-0.073170731707317,0.25,-0.0246598639455782,-0.0446428571428571,-0.05,0.0595238095238095,0.0588235294117647,0.1303191489361702
European,0.11,-0.0653846153846153,,0.0134099616858237,0.0281007751937984,-0.0410879629629629,0.328125,0.3152173913043478,0.0121951219512195,0.119047619047619,0.0136054421768707,-0.0803571428571428,0.0916666666666666,0.0833333333333333,0.0588235294117647,0.1170212765957446
Hispanic,-0.02,-0.0307692307692307,,0.0105363984674329,0.0465116279069767,-0.0752314814814814,0.09375,-0.0326086956521739,0.1951219512195122,0.0476190476190476,0.0663265306122449,-0.0892857142857142,-0.1416666666666666,-0.1428571428571428,-0.0588235294117647,0.0332446808510638
Jewish,-0.1,-0.1192307692307692,,-0.0306513409961685,0.0387596899224806,-0.0150462962962962,-0.046875,0.108695652173913,-0.1158536585365853,0.3214285714285714,-0.0314625850340136,0.2946428571428571,0.1083333333333333,0.0476190476190476,0.1323529411764706,0.0997340425531914
Latino,0.06,0.0307692307692307,,0.0411877394636015,0.0213178294573643,-0.1059027777777777,-0.015625,-0.0652173913043478,-0.1280487804878048,-0.238095238095238,0.0518707482993197,-0.0178571428571428,0.1416666666666666,-0.119047619047619,0.2794117647058823,0.1289893617021276
Middle Eastern,0.19,-0.073076923076923,,0.1034482758620689,0.001937984496124,-0.0399305555555555,0.21875,0.2608695652173913,0.1219512195121951,0.25,-0.0578231292517006,0.0446428571428571,-0.175,0.1309523809523809,0.1617647058823529,0.0691489361702127
Native American,0.05,-0.0307692307692307,,0.0191570881226053,0.0746124031007751,-0.0144675925925925,0.0,0.0,0.048780487804878,0.1309523809523809,0.0365646258503401,-0.1160714285714285,0.275,-0.0238095238095238,-0.1617647058823529,-0.0465425531914893
Roma,0.07,0.0,,0.0565134099616858,0.0736434108527131,-0.0700231481481481,0.125,-0.0217391304347826,-0.0121951219512195,0.1428571428571428,-0.0178571428571428,-0.1428571428571428,0.05,0.2619047619047619,-0.088235294117647,0.026595744680851
South American,0.13,-0.0423076923076923,,-0.0172413793103448,0.0271317829457364,-0.1087962962962963,-0.015625,-0.0652173913043478,0.0792682926829268,0.0714285714285714,0.195578231292517,-0.1964285714285714,0.075,0.119047619047619,0.1176470588235294,-0.0066489361702127
White,0.02,-0.1038461538461538,,-0.0258620689655172,0.002906976744186,-0.0497685185185185,0.25,0.3260869565217391,-0.0853658536585365,0.2023809523809523,0.0739795918367346,0.0089285714285714,-0.0583333333333333,0.0,0.0147058823529411,0.1502659574468085
