,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.03,-0.0153846153846153,,0.0067049808429118,0.003875968992248,-0.0092592592592592,-0.015625,0.0434782608695652,0.0182926829268292,0.0595238095238095,0.0119047619047619,-0.0178571428571428,-0.0416666666666666,0.0238095238095238,0.0,0.0079787234042553
African,0.02,-0.0115384615384615,,0.0095785440613026,0.0077519379844961,-0.005787037037037,0.078125,0.0543478260869565,0.0060975609756097,0.0238095238095238,0.0119047619047619,-0.0267857142857142,-0.025,-0.0357142857142857,0.0441176470588235,0.014627659574468
African American,0.01,-0.0192307692307692,,0.0095785440613026,0.0106589147286821,-0.0011574074074074,0.0625,0.0652173913043478,0.0060975609756097,0.1071428571428571,0.0119047619047619,-0.0625,-0.05,-0.0119047619047619,0.0147058823529411,0.0186170212765957
Arab,0.01,-0.0269230769230769,,0.0095785440613026,0.0096899224806201,-0.0243055555555555,0.046875,0.0978260869565217,0.0,0.119047619047619,0.010204081632653,-0.0178571428571428,0.0083333333333333,-0.0357142857142857,-0.0147058823529411,0.0252659574468085
Asian,-0.02,0.0153846153846153,,0.0095785440613026,0.0077519379844961,-0.011574074074074,0.046875,0.0434782608695652,-0.024390243902439,0.0833333333333333,0.0025510204081632,-0.0446428571428571,-0.0416666666666666,0.0,0.0,0.0186170212765957
Black,0.01,0.0115384615384615,,0.0067049808429118,0.0077519379844961,0.011574074074074,-0.015625,0.0,-0.0304878048780487,0.0119047619047619,0.0008503401360544,0.0,0.0166666666666666,0.0,0.0,0.0093085106382978
Caucasian,0.06,-0.0076923076923076,,-0.0009578544061302,0.0135658914728682,-0.0179398148148148,-0.046875,0.0326086956521739,-0.0304878048780487,0.0476190476190476,0.0,0.0089285714285714,-0.0333333333333333,0.0119047619047619,0.0294117647058823,0.0026595744680851
European,0.03,-0.0076923076923076,,0.0047892720306513,0.0077519379844961,-0.0167824074074074,0.078125,0.0434782608695652,-0.024390243902439,0.0833333333333333,0.0051020408163265,-0.0267857142857142,0.0,-0.0238095238095238,-0.0147058823529411,0.0239361702127659
Hispanic,0.0,-0.023076923076923,,0.0086206896551724,0.0125968992248062,-0.0104166666666666,0.09375,0.0326086956521739,0.0548780487804878,-0.0595238095238095,0.0085034013605442,-0.0089285714285714,-0.0166666666666666,0.0119047619047619,0.0,0.0119680851063829
Jewish,-0.02,0.0038461538461538,,-0.003831417624521,0.0135658914728682,-0.0173611111111111,0.015625,0.0760869565217391,0.0121951219512195,0.0238095238095238,-0.0068027210884353,0.0267857142857142,0.0166666666666666,-0.0833333333333333,0.0294117647058823,0.0252659574468085
Latino,-0.01,0.0038461538461538,,0.0067049808429118,0.0203488372093023,-0.0086805555555555,0.015625,0.0434782608695652,-0.0060975609756097,0.0,0.0153061224489795,0.0089285714285714,0.0166666666666666,-0.0476190476190476,-0.0588235294117647,0.0186170212765957
Middle Eastern,0.05,-0.0461538461538461,,0.0095785440613026,0.003875968992248,-0.0208333333333333,0.109375,0.0217391304347826,0.0121951219512195,0.0476190476190476,0.0127551020408163,-0.0178571428571428,0.0,0.0,0.0294117647058823,0.0106382978723404
Native American,0.02,-0.0153846153846153,,0.0086206896551724,0.0145348837209302,-0.0185185185185185,0.046875,0.0326086956521739,0.0182926829268292,0.0476190476190476,-0.0025510204081632,-0.0089285714285714,0.025,-0.0119047619047619,0.0735294117647058,0.0106382978723404
Roma,0.02,-0.0076923076923076,,0.0067049808429118,-0.001937984496124,-0.0167824074074074,-0.03125,0.0108695652173913,0.0304878048780487,0.0,0.016156462585034,0.0089285714285714,0.0,-0.0238095238095238,0.0,0.0212765957446808
South American,0.04,0.0538461538461538,,0.0114942528735632,0.0096899224806201,-0.0219907407407407,-0.03125,0.0326086956521739,0.0182926829268292,0.0357142857142857,0.0187074829931972,-0.0089285714285714,-0.0583333333333333,0.0119047619047619,0.0441176470588235,0.0226063829787234
White,0.01,-0.0346153846153846,,0.0114942528735632,-0.00484496124031,-0.0237268518518518,0.0625,0.0760869565217391,-0.0060975609756097,0.0952380952380952,0.0051020408163265,-0.0267857142857142,0.0,-0.0476190476190476,-0.0294117647058823,0.0132978723404255
