,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.02,0.0038461538461538,0.003831417624521,0.0067829457364341,-0.0052083333333333,-0.015625,0.0434782608695652,0.0,0.0,0.0017006802721088,0.0089285714285714,0.0083333333333333,-0.0119047619047619,0.0,0.0066489361702127
African,0.02,0.0269230769230769,0.0009578544061302,0.00484496124031,0.0081018518518518,0.015625,0.0217391304347826,0.0060975609756097,0.0,0.0034013605442176,0.0,-0.0166666666666666,-0.0119047619047619,0.0,0.0039893617021276
African American,0.03,0.023076923076923,0.0,0.0096899224806201,0.0196759259259259,0.0,0.0326086956521739,0.0365853658536585,0.0238095238095238,0.0085034013605442,-0.0089285714285714,0.0083333333333333,0.0,-0.0147058823529411,0.0093085106382978
Arab,0.03,-0.0038461538461538,0.003831417624521,0.0184108527131782,0.0092592592592592,0.015625,0.0760869565217391,0.0060975609756097,0.0476190476190476,0.0144557823129251,0.0178571428571428,0.0083333333333333,0.0476190476190476,0.0147058823529411,0.0186170212765957
Asian,-0.02,-0.0038461538461538,0.0105363984674329,0.00484496124031,0.0034722222222222,0.0,0.0326086956521739,0.0304878048780487,0.0238095238095238,0.0085034013605442,-0.0178571428571428,-0.025,0.0,0.0,0.0159574468085106
Black,0.02,0.0269230769230769,-0.0009578544061302,0.0087209302325581,0.0052083333333333,-0.015625,0.0217391304347826,0.024390243902439,0.0238095238095238,0.0136054421768707,0.0089285714285714,0.025,0.0238095238095238,-0.0147058823529411,0.0172872340425531
Caucasian,0.01,-0.0192307692307692,-0.0067049808429118,0.000968992248062,-0.015625,0.015625,0.0108695652173913,0.0182926829268292,0.0,-0.0076530612244897,-0.0089285714285714,-0.025,0.0,-0.0147058823529411,0.0106382978723404
European,0.03,-0.0153846153846153,-0.0095785440613026,-0.0077519379844961,-0.0133101851851851,0.0,0.0434782608695652,-0.0121951219512195,0.0238095238095238,-0.0034013605442176,-0.0267857142857142,0.0083333333333333,-0.0238095238095238,-0.0294117647058823,0.0132978723404255
Hispanic,0.02,-0.0269230769230769,0.0086206896551724,0.003875968992248,0.0069444444444444,-0.015625,0.0326086956521739,0.024390243902439,0.0119047619047619,0.0204081632653061,-0.0089285714285714,0.0083333333333333,0.0238095238095238,0.0441176470588235,0.0013297872340425
Jewish,0.01,-0.0038461538461538,-0.003831417624521,-0.0087209302325581,-0.0028935185185185,0.03125,0.0108695652173913,0.0060975609756097,0.0357142857142857,-0.0051020408163265,0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0,0.0066489361702127
Latino,0.03,-0.023076923076923,-0.0019157088122605,0.0067829457364341,0.005787037037037,0.03125,0.0434782608695652,0.0,0.0119047619047619,0.0119047619047619,-0.0178571428571428,-0.025,0.0,0.0,0.0226063829787234
Middle Eastern,-0.02,-0.0115384615384615,0.0028735632183908,0.0164728682170542,0.0098379629629629,0.0,0.0434782608695652,-0.0060975609756097,0.0,0.016156462585034,-0.0357142857142857,-0.0166666666666666,0.0,0.0,0.0093085106382978
Native American,0.03,0.0,-0.0067049808429118,-0.002906976744186,-0.0011574074074074,0.0,0.0,-0.0060975609756097,-0.0119047619047619,0.0076530612244897,0.0,0.025,-0.0119047619047619,-0.0294117647058823,0.0013297872340425
Roma,0.0,-0.0115384615384615,0.0009578544061302,-0.000968992248062,-0.0063657407407407,0.0,0.0108695652173913,-0.0182926829268292,-0.0119047619047619,0.010204081632653,-0.0089285714285714,-0.0083333333333333,-0.0119047619047619,0.0147058823529411,0.0106382978723404
South American,-0.02,-0.023076923076923,0.0,0.0135658914728682,0.0017361111111111,0.0,0.0217391304347826,0.0121951219512195,0.0119047619047619,0.0119047619047619,-0.0089285714285714,0.0083333333333333,-0.0357142857142857,-0.0294117647058823,0.0026595744680851
White,0.03,-0.0038461538461538,-0.0067049808429118,0.002906976744186,-0.0098379629629629,0.0,0.0217391304347826,0.0182926829268292,0.0,0.0085034013605442,-0.0178571428571428,0.0166666666666666,-0.0119047619047619,0.0,0.0132978723404255
