,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.0,-0.0153846153846153,0.0201149425287356,0.0406976744186046,-0.011574074074074,0.015625,-0.0108695652173913,-0.0060975609756097,0.0476190476190476,0.0221088435374149,-0.0714285714285714,-0.0416666666666666,0.0,-0.0294117647058823,0.0452127659574468
African,0.06,0.0115384615384615,0.0392720306513409,0.0445736434108527,0.0138888888888888,0.03125,0.0326086956521739,0.0121951219512195,0.0238095238095238,0.0374149659863945,0.0089285714285714,-0.025,0.0595238095238095,-0.0147058823529411,0.0531914893617021
African American,0.0,0.0615384615384615,0.043103448275862,0.0436046511627907,0.0457175925925925,-0.03125,0.0652173913043478,0.0182926829268292,0.0238095238095238,0.0569727891156462,0.0267857142857142,-0.025,0.0238095238095238,0.0,0.0531914893617021
Arab,0.01,-0.0076923076923076,0.0545977011494252,0.0503875968992248,-0.0086805555555555,-0.015625,-0.0108695652173913,0.0,0.0476190476190476,0.0314625850340136,0.0267857142857142,-0.025,0.0,0.0294117647058823,0.0292553191489361
Asian,0.02,-0.0307692307692307,0.043103448275862,0.0591085271317829,0.0040509259259259,-0.015625,0.0652173913043478,0.0121951219512195,0.0357142857142857,0.0374149659863945,0.0089285714285714,-0.0166666666666666,0.0,0.0,0.0877659574468085
Black,0.02,0.0307692307692307,-0.0239463601532567,0.0436046511627907,-0.0127314814814814,0.046875,0.0217391304347826,-0.0121951219512195,0.0714285714285714,0.0144557823129251,0.0,-0.0083333333333333,0.0714285714285714,0.0441176470588235,0.0398936170212766
Caucasian,0.01,-0.0307692307692307,0.0067049808429118,0.0707364341085271,0.0092592592592592,0.140625,0.1195652173913043,0.0,0.0119047619047619,0.0408163265306122,-0.0178571428571428,-0.0333333333333333,0.0,0.0,0.0784574468085106
European,0.04,-0.0269230769230769,0.0229885057471264,0.066860465116279,-0.0092592592592592,0.03125,0.1413043478260869,0.0060975609756097,0.0833333333333333,0.0561224489795918,-0.0357142857142857,-0.025,0.0,0.0147058823529411,0.0625
Hispanic,0.02,-0.0038461538461538,0.0325670498084291,0.0445736434108527,0.0040509259259259,0.015625,0.0108695652173913,0.0975609756097561,0.0476190476190476,0.0875850340136054,0.0267857142857142,-0.025,0.0833333333333333,0.0588235294117647,0.0625
Jewish,0.0,0.0,0.0421455938697318,0.0523255813953488,0.0300925925925925,0.03125,0.0326086956521739,0.0121951219512195,0.1428571428571428,0.0365646258503401,0.0089285714285714,-0.0166666666666666,0.0119047619047619,-0.0147058823529411,0.0558510638297872
Latino,-0.01,-0.0038461538461538,0.0440613026819923,0.0310077519379844,0.0138888888888888,0.0625,0.0326086956521739,0.0792682926829268,0.0357142857142857,0.0688775510204081,-0.0089285714285714,-0.0166666666666666,0.0357142857142857,0.0588235294117647,0.0691489361702127
Middle Eastern,0.02,-0.023076923076923,0.096743295019157,0.0203488372093023,0.0086805555555555,0.046875,-0.0108695652173913,0.0060975609756097,0.0238095238095238,0.0238095238095238,0.0714285714285714,-0.0416666666666666,0.0,0.0588235294117647,0.0452127659574468
Native American,0.01,0.0,0.0478927203065134,0.0484496124031007,0.027199074074074,-0.015625,-0.0108695652173913,-0.0121951219512195,0.0119047619047619,0.0501700680272108,0.0178571428571428,0.0583333333333333,-0.0119047619047619,0.0,0.0438829787234042
Roma,0.01,-0.0192307692307692,0.028735632183908,0.0513565891472868,0.0069444444444444,0.03125,0.0326086956521739,-0.0182926829268292,0.0833333333333333,0.0204081632653061,-0.0535714285714285,-0.0416666666666666,0.1071428571428571,-0.0147058823529411,0.0239361702127659
South American,0.04,-0.0076923076923076,0.0296934865900383,0.0377906976744186,0.0040509259259259,0.015625,0.0652173913043478,0.048780487804878,-0.0119047619047619,0.0578231292517006,0.0089285714285714,-0.0333333333333333,0.0119047619047619,0.088235294117647,0.0319148936170212
White,0.01,-0.0192307692307692,0.0047892720306513,0.0503875968992248,0.0121527777777777,0.03125,0.0434782608695652,0.0121951219512195,0.0476190476190476,0.0382653061224489,0.0089285714285714,-0.0083333333333333,0.0119047619047619,-0.0147058823529411,0.0797872340425532
