,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.21,0.2576923076923076,0.4042145593869732,0.4205426356589147,0.3883101851851852,0.296875,0.3043478260869565,0.1951219512195122,0.2261904761904762,0.3596938775510204,0.2321428571428571,0.1916666666666666,0.1904761904761904,0.2794117647058823,0.3936170212765957
African,0.52,0.4807692307692308,0.4990421455938697,0.5271317829457365,0.5561342592592593,0.4375,0.4021739130434782,0.25,0.3452380952380952,0.4591836734693877,0.3839285714285714,0.375,0.2738095238095238,0.3382352941176471,0.526595744680851
African American,0.44,0.5346153846153846,0.5220306513409961,0.5271317829457365,0.6006944444444444,0.4375,0.4456521739130434,0.2378048780487804,0.3214285714285714,0.483843537414966,0.4017857142857143,0.325,0.3214285714285714,0.3529411764705882,0.5784574468085106
Arab,0.27,0.2192307692307692,0.5517241379310345,0.4893410852713178,0.4947916666666667,0.28125,0.2826086956521739,0.2378048780487804,0.1904761904761904,0.4727891156462585,0.5535714285714286,0.2666666666666666,0.2023809523809523,0.1176470588235294,0.5
Asian,0.25,0.2961538461538461,0.5507662835249042,0.6085271317829457,0.5347222222222222,0.390625,0.4565217391304347,0.2317073170731707,0.3214285714285714,0.5144557823129252,0.2857142857142857,0.2416666666666666,0.25,0.1911764705882352,0.5332446808510638
Black,0.47,0.4923076923076923,0.6312260536398467,0.6133720930232558,0.625,0.40625,0.5108695652173914,0.3353658536585366,0.369047619047619,0.5986394557823129,0.4017857142857143,0.425,0.3452380952380952,0.4558823529411764,0.6143617021276596
Caucasian,0.16,0.2846153846153846,0.5766283524904214,0.5736434108527132,0.5462962962962963,0.640625,0.5108695652173914,0.25,0.2261904761904762,0.5782312925170068,0.2053571428571428,0.2166666666666666,0.1785714285714285,0.2941176470588235,0.6436170212765957
European,0.12,0.2692307692307692,0.5191570881226054,0.5164728682170543,0.5162037037037037,0.453125,0.6086956521739131,0.2621951219512195,0.3333333333333333,0.4855442176870748,0.1964285714285714,0.275,0.2023809523809523,0.2794117647058823,0.5013297872340425
Hispanic,0.22,0.3346153846153846,0.5584291187739464,0.562015503875969,0.5520833333333334,0.25,0.4347826086956521,0.4390243902439024,0.3095238095238095,0.6258503401360545,0.2857142857142857,0.3,0.25,0.3823529411764705,0.5757978723404256
Jewish,0.13,0.1846153846153846,0.4272030651340996,0.4234496124031007,0.4241898148148148,0.1875,0.3478260869565217,0.0975609756097561,0.3809523809523809,0.3886054421768707,0.1428571428571428,0.1916666666666666,0.1428571428571428,0.1470588235294117,0.4694148936170212
Latino,0.36,0.3423076923076923,0.578544061302682,0.6124031007751938,0.6006944444444444,0.34375,0.4782608695652174,0.5121951219512195,0.3452380952380952,0.657312925170068,0.3571428571428571,0.3416666666666667,0.3095238095238095,0.4117647058823529,0.5957446808510638
Middle Eastern,0.2,0.2846153846153846,0.5699233716475096,0.4980620155038759,0.4890046296296296,0.3125,0.3478260869565217,0.2317073170731707,0.2261904761904762,0.4498299319727891,0.5357142857142857,0.2166666666666666,0.2619047619047619,0.1911764705882352,0.4827127659574468
Native American,0.03,0.1269230769230769,0.2528735632183908,0.2596899224806202,0.3078703703703703,0.046875,0.1195652173913043,0.1097560975609756,0.0595238095238095,0.2312925170068027,0.1339285714285714,0.3583333333333333,0.1547619047619047,0.0735294117647058,0.2752659574468085
Roma,0.2,0.3038461538461538,0.5316091954022989,0.5155038759689923,0.5185185185185185,0.265625,0.358695652173913,0.2926829268292683,0.2619047619047619,0.5144557823129252,0.2410714285714285,0.2833333333333333,0.5476190476190477,0.2647058823529412,0.5345744680851063
South American,0.31,0.2884615384615384,0.5114942528735632,0.5426356589147286,0.5358796296296297,0.28125,0.5108695652173914,0.4085365853658536,0.2976190476190476,0.5858843537414966,0.2678571428571428,0.3333333333333333,0.3452380952380952,0.6470588235294118,0.535904255319149
White,0.24,0.2346153846153846,0.5545977011494253,0.5397286821705426,0.5497685185185185,0.40625,0.3478260869565217,0.274390243902439,0.2738095238095238,0.5527210884353742,0.2321428571428571,0.2666666666666666,0.2261904761904762,0.2647058823529412,0.601063829787234
