,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.03,-0.0346153846153846,0.014367816091954,0.0542635658914728,-0.0133101851851851,0.0,0.0652173913043478,0.0,0.0476190476190476,0.0255102040816326,-0.0446428571428571,-0.0583333333333333,0.0,-0.0588235294117647,0.0438829787234042
African,0.19,0.1,0.0086206896551724,0.0203488372093023,0.0329861111111111,-0.03125,-0.0217391304347826,-0.0121951219512195,0.0357142857142857,-0.0093537414965986,-0.0446428571428571,0.0416666666666666,0.0476190476190476,0.0,0.0053191489361702
African American,0.03,0.0653846153846153,-0.0028735632183908,0.0193798449612403,0.0121527777777777,0.015625,-0.0543478260869565,-0.1097560975609756,0.0,-0.0110544217687074,-0.0535714285714285,0.0083333333333333,0.0238095238095238,0.0,0.0292553191489361
Arab,0.01,0.0153846153846153,0.0354406130268199,-0.0096899224806201,0.005787037037037,0.046875,-0.0434782608695652,-0.0182926829268292,0.0,0.0008503401360544,-0.0357142857142857,0.0333333333333333,-0.0238095238095238,-0.0441176470588235,-0.0013297872340425
Asian,0.1,-0.0461538461538461,0.0191570881226053,0.0203488372093023,-0.0075231481481481,0.046875,-0.0217391304347826,0.0,0.0357142857142857,0.0085034013605442,-0.0357142857142857,0.0166666666666666,-0.0119047619047619,-0.0147058823529411,0.0226063829787234
Black,-0.04,-0.0076923076923076,-0.0268199233716475,0.0067829457364341,0.0133101851851851,-0.015625,0.0,-0.048780487804878,-0.0476190476190476,-0.0255102040816326,-0.0267857142857142,0.0333333333333333,-0.0119047619047619,0.0441176470588235,0.0119680851063829
Caucasian,-0.05,-0.0461538461538461,-0.0067049808429118,0.0261627906976744,-0.0017361111111111,0.171875,0.108695652173913,-0.0304878048780487,0.0952380952380952,-0.0144557823129251,-0.0178571428571428,-0.025,0.0119047619047619,0.0147058823529411,0.0492021276595744
European,0.04,-0.0038461538461538,0.0172413793103448,0.0232558139534883,0.0017361111111111,0.109375,0.1413043478260869,0.024390243902439,0.0714285714285714,0.0144557823129251,-0.0178571428571428,0.0333333333333333,0.0714285714285714,0.0294117647058823,0.0531914893617021
Hispanic,0.01,0.0076923076923076,0.0047892720306513,0.0145348837209302,-0.0219907407407407,0.03125,-0.0108695652173913,0.0548780487804878,0.0357142857142857,0.0178571428571428,-0.0267857142857142,-0.0583333333333333,-0.0357142857142857,-0.0147058823529411,0.0172872340425531
Jewish,-0.03,-0.023076923076923,-0.0086206896551724,0.0164728682170542,0.0,-0.015625,0.0434782608695652,-0.0426829268292682,0.1428571428571428,-0.0059523809523809,0.1339285714285714,0.0416666666666666,0.0238095238095238,0.0147058823529411,0.0398936170212766
Latino,0.03,0.023076923076923,0.018199233716475,0.0096899224806201,-0.0324074074074074,-0.03125,-0.0326086956521739,-0.048780487804878,-0.0714285714285714,0.0170068027210884,0.0,0.0666666666666666,-0.0357142857142857,0.1029411764705882,0.0465425531914893
Middle Eastern,0.08,0.0,0.0478927203065134,0.0145348837209302,-0.0017361111111111,0.078125,0.0978260869565217,0.048780487804878,0.1309523809523809,-0.0170068027210884,0.0267857142857142,-0.0583333333333333,0.0595238095238095,0.0735294117647058,0.0279255319148936
Native American,0.03,0.0,0.0201149425287356,0.0358527131782945,0.0005787037037037,0.015625,0.0108695652173913,0.0426829268292682,0.0714285714285714,0.0195578231292517,-0.0267857142857142,0.1333333333333333,0.0,-0.0588235294117647,-0.0079787234042553
Roma,0.03,-0.0038461538461538,0.0268199233716475,0.0271317829457364,-0.0179398148148148,0.03125,-0.0108695652173913,0.0121951219512195,0.0476190476190476,-0.0051020408163265,-0.0714285714285714,0.0083333333333333,0.1309523809523809,-0.0294117647058823,0.0159574468085106
South American,0.06,0.0076923076923076,0.0047892720306513,0.0135658914728682,-0.0324074074074074,0.0,-0.0326086956521739,0.024390243902439,0.0238095238095238,0.0697278911564625,-0.0625,0.0416666666666666,0.0714285714285714,0.0588235294117647,0.0026595744680851
White,0.02,-0.0153846153846153,0.0019157088122605,0.0087209302325581,-0.0023148148148148,0.078125,0.1304347826086956,-0.024390243902439,0.0833333333333333,0.0289115646258503,0.0267857142857142,-0.0166666666666666,0.0,-0.0147058823529411,0.0664893617021276
