,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.01,0.0,0.0057471264367816,0.0,-0.0052083333333333,-0.046875,0.0217391304347826,0.0121951219512195,0.0119047619047619,0.0017006802721088,-0.0089285714285714,-0.0083333333333333,-0.0476190476190476,0.0,0.0053191489361702
African,0.0,-0.0153846153846153,0.0009578544061302,0.0067829457364341,-0.0023148148148148,0.015625,0.0217391304347826,-0.0060975609756097,-0.0119047619047619,-0.0017006802721088,0.0,-0.0083333333333333,0.0238095238095238,-0.0294117647058823,0.0026595744680851
African American,0.05,0.0076923076923076,-0.0019157088122605,0.0087209302325581,-0.0046296296296296,0.0,0.0108695652173913,-0.0121951219512195,-0.0119047619047619,-0.0017006802721088,-0.0178571428571428,-0.025,-0.0595238095238095,-0.0147058823529411,0.0119680851063829
Arab,0.01,-0.0269230769230769,0.0124521072796934,0.001937984496124,-0.0237268518518518,0.015625,0.0217391304347826,0.0304878048780487,0.0119047619047619,0.0017006802721088,0.0178571428571428,0.0083333333333333,0.0119047619047619,0.0,0.0226063829787234
Asian,0.02,-0.0384615384615384,0.0057471264367816,0.003875968992248,-0.0092592592592592,0.03125,0.0,-0.0121951219512195,0.0357142857142857,0.0017006802721088,-0.0178571428571428,0.0166666666666666,-0.0357142857142857,0.0441176470588235,0.0119680851063829
Black,0.02,0.0038461538461538,0.0019157088122605,0.001937984496124,-0.0109953703703703,0.03125,0.0326086956521739,0.0060975609756097,0.0357142857142857,-0.0017006802721088,-0.0089285714285714,-0.025,0.0,0.0147058823529411,0.0106382978723404
Caucasian,0.01,-0.0269230769230769,0.0028735632183908,-0.0067829457364341,-0.005787037037037,0.046875,0.0869565217391304,0.0182926829268292,0.0238095238095238,0.0017006802721088,0.0089285714285714,0.0,-0.0476190476190476,-0.0441176470588235,0.0106382978723404
European,0.02,-0.0269230769230769,-0.0019157088122605,0.0077519379844961,-0.0127314814814814,0.015625,0.0434782608695652,-0.024390243902439,0.0952380952380952,0.0076530612244897,-0.0267857142857142,0.025,0.0357142857142857,0.0147058823529411,-0.0013297872340425
Hispanic,-0.02,0.0115384615384615,0.0047892720306513,0.003875968992248,-0.0098379629629629,-0.046875,-0.0108695652173913,0.0304878048780487,0.0,-0.0042517006802721,-0.0178571428571428,-0.0083333333333333,-0.0238095238095238,0.0147058823529411,0.0199468085106383
Jewish,-0.03,-0.0115384615384615,0.0067049808429118,0.0096899224806201,-0.0069444444444444,0.015625,0.0,-0.0304878048780487,0.0595238095238095,-0.0051020408163265,0.0,0.0333333333333333,-0.0238095238095238,-0.0147058823529411,0.0066489361702127
Latino,0.01,0.0,-0.0019157088122605,0.0,-0.0121527777777777,-0.046875,0.0434782608695652,-0.0060975609756097,0.0119047619047619,0.0119047619047619,0.0089285714285714,0.0,-0.0119047619047619,0.0294117647058823,0.0066489361702127
Middle Eastern,0.01,-0.0115384615384615,0.003831417624521,0.0067829457364341,-0.0127314814814814,0.0,0.0326086956521739,0.0,0.0119047619047619,-0.0008503401360544,0.0178571428571428,0.0083333333333333,-0.0476190476190476,0.0147058823529411,0.0132978723404255
Native American,-0.02,0.0,-0.0067049808429118,-0.00484496124031,-0.0069444444444444,0.015625,0.0,-0.024390243902439,0.0595238095238095,0.0085034013605442,-0.0446428571428571,0.0833333333333333,0.0119047619047619,0.0147058823529411,0.0093085106382978
Roma,0.03,-0.0192307692307692,0.003831417624521,0.001937984496124,-0.0127314814814814,0.078125,0.0,-0.0121951219512195,0.0476190476190476,0.010204081632653,0.0178571428571428,-0.0166666666666666,0.0,-0.0147058823529411,0.0
South American,0.01,-0.0346153846153846,0.0,0.001937984496124,-0.0075231481481481,0.0,0.0217391304347826,0.0182926829268292,0.0119047619047619,0.0042517006802721,-0.0178571428571428,-0.0083333333333333,0.0238095238095238,0.088235294117647,0.0039893617021276
White,0.01,-0.0076923076923076,0.0009578544061302,0.0096899224806201,-0.0162037037037037,0.015625,0.0217391304347826,0.0365853658536585,-0.0238095238095238,0.0017006802721088,-0.0089285714285714,0.0166666666666666,-0.0714285714285714,0.0,0.0186170212765957
