,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.01,0.0,0.0047892720306513,0.0067829457364341,-0.0005787037037037,-0.015625,0.0217391304347826,-0.0060975609756097,0.0238095238095238,0.0008503401360544,0.0,-0.025,0.0,0.0,0.0079787234042553
African,0.01,0.0076923076923076,0.0057471264367816,0.00484496124031,-0.0034722222222222,0.015625,0.0326086956521739,0.0182926829268292,0.0119047619047619,0.0068027210884353,0.0089285714285714,0.0,-0.0238095238095238,0.0,0.0053191489361702
African American,0.02,-0.0038461538461538,-0.0019157088122605,0.005813953488372,0.0028935185185185,0.0,0.0434782608695652,0.0121951219512195,0.0238095238095238,0.0,-0.0089285714285714,0.0,0.0119047619047619,0.0,0.0039893617021276
Arab,-0.01,-0.0115384615384615,0.0028735632183908,0.000968992248062,-0.011574074074074,0.0,0.0217391304347826,-0.0060975609756097,0.0,0.0017006802721088,-0.0089285714285714,-0.0083333333333333,-0.0119047619047619,-0.0147058823529411,0.0039893617021276
Asian,0.03,-0.0269230769230769,0.0,0.000968992248062,-0.0069444444444444,0.015625,0.0326086956521739,0.0060975609756097,-0.0119047619047619,0.0085034013605442,0.0,0.0083333333333333,0.0238095238095238,-0.0294117647058823,-0.0039893617021276
Black,0.01,0.0192307692307692,0.0057471264367816,0.0145348837209302,0.0075231481481481,0.015625,0.0543478260869565,-0.0121951219512195,0.0119047619047619,0.010204081632653,-0.0089285714285714,-0.0083333333333333,-0.0238095238095238,0.0,0.0079787234042553
Caucasian,-0.01,-0.0153846153846153,-0.0028735632183908,-0.002906976744186,-0.0196759259259259,0.0,0.0652173913043478,-0.0060975609756097,0.0119047619047619,-0.0127551020408163,-0.0178571428571428,0.0166666666666666,0.0,0.0,0.0039893617021276
European,0.04,-0.0038461538461538,0.0,-0.0067829457364341,-0.0121527777777777,0.03125,0.0760869565217391,0.0182926829268292,-0.0119047619047619,-0.0229591836734693,-0.0089285714285714,0.0,0.0119047619047619,-0.0294117647058823,-0.0026595744680851
Hispanic,-0.01,-0.0076923076923076,-0.0019157088122605,0.002906976744186,0.0,0.0,0.0326086956521739,0.024390243902439,-0.0119047619047619,0.0068027210884353,0.0,0.0,0.0,-0.0147058823529411,0.0132978723404255
Jewish,-0.02,-0.0192307692307692,-0.003831417624521,-0.000968992248062,-0.0052083333333333,0.0,0.0108695652173913,0.0060975609756097,0.0,-0.0051020408163265,0.0089285714285714,-0.0166666666666666,-0.0238095238095238,-0.0147058823529411,0.0013297872340425
Latino,0.01,0.0038461538461538,-0.0019157088122605,0.0067829457364341,-0.0069444444444444,0.015625,0.0326086956521739,0.0060975609756097,0.0119047619047619,-0.0034013605442176,0.0,0.0166666666666666,0.0,-0.0294117647058823,0.0119680851063829
Middle Eastern,0.02,-0.0192307692307692,0.0009578544061302,0.0067829457364341,-0.0040509259259259,-0.03125,0.0108695652173913,0.0,0.0357142857142857,0.0025510204081632,-0.0089285714285714,0.0166666666666666,0.0,-0.0147058823529411,0.0053191489361702
Native American,0.0,0.0,-0.0019157088122605,0.000968992248062,-0.0028935185185185,0.0,0.0326086956521739,0.0,0.0357142857142857,0.0059523809523809,0.0178571428571428,0.0083333333333333,0.0,0.0294117647058823,-0.0093085106382978
Roma,0.0,-0.0153846153846153,-0.0019157088122605,0.0087209302325581,0.0028935185185185,0.0,0.0,0.024390243902439,0.0,0.0,-0.0089285714285714,0.0083333333333333,-0.0119047619047619,-0.0147058823529411,0.0026595744680851
South American,0.01,-0.0038461538461538,-0.0076628352490421,0.002906976744186,-0.0046296296296296,-0.03125,0.0326086956521739,0.0,0.0357142857142857,0.0017006802721088,-0.0089285714285714,-0.0083333333333333,0.0119047619047619,0.0441176470588235,0.0026595744680851
White,0.01,-0.0115384615384615,0.0009578544061302,0.00484496124031,-0.015625,0.03125,0.0108695652173913,0.0182926829268292,-0.0238095238095238,0.0017006802721088,-0.0178571428571428,-0.0083333333333333,-0.0357142857142857,-0.0588235294117647,0.0066489361702127
