,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.22,0.3923076923076923,,0.578544061302682,0.6143410852713178,0.5769675925925926,0.421875,0.4782608695652174,0.274390243902439,0.2976190476190476,0.5739795918367347,0.25,0.35,0.2261904761904762,0.3970588235294117,0.5664893617021277
African,0.46,0.6653846153846154,,0.6264367816091954,0.5678294573643411,0.7303240740740741,0.328125,0.5108695652173914,0.2682926829268293,0.3095238095238095,0.5476190476190477,0.3214285714285714,0.35,0.2142857142857142,0.3823529411764705,0.5651595744680851
African American,0.81,1.0769230769230769,,0.8160919540229885,0.7965116279069767,1.0630787037037035,0.65625,0.5978260869565217,0.4329268292682927,0.4880952380952381,0.7627551020408163,0.5714285714285714,0.5166666666666667,0.369047619047619,0.5294117647058824,0.8191489361702128
Arab,0.53,0.3230769230769231,,0.8994252873563219,0.6327519379844961,0.6851851851851852,0.328125,0.358695652173913,0.2621951219512195,0.3333333333333333,0.6488095238095238,0.7767857142857143,0.375,0.2619047619047619,0.4558823529411764,0.5957446808510638
Asian,0.24,0.2961538461538461,,0.7375478927203065,0.8817829457364341,0.6822916666666666,0.34375,0.5108695652173914,0.3048780487804878,0.2976190476190476,0.6420068027210885,0.3839285714285714,0.275,0.238095238095238,0.3088235294117647,0.7127659574468085
Black,0.54,0.7846153846153846,,0.8735632183908046,0.8042635658914729,0.921875,0.546875,0.7391304347826086,0.5182926829268293,0.5595238095238095,0.842687074829932,0.4732142857142857,0.5666666666666667,0.369047619047619,0.5735294117647058,0.8457446808510638
Caucasian,0.3,0.3769230769230769,,0.7212643678160919,0.8313953488372093,0.7476851851851852,0.828125,0.8586956521739131,0.2378048780487804,0.4642857142857143,0.7372448979591837,0.3214285714285714,0.3166666666666666,0.3095238095238095,0.3382352941176471,0.9680851063829788
European,0.16,0.2346153846153846,,0.7279693486590039,0.6627906976744186,0.6782407407407407,0.3125,0.8586956521739131,0.2317073170731707,0.2619047619047619,0.6879251700680272,0.1875,0.3166666666666666,0.1904761904761904,0.3088235294117647,0.7805851063829787
Hispanic,0.32,0.4384615384615384,,0.7873563218390804,0.7335271317829457,0.7737268518518519,0.375,0.4239130434782608,0.7682926829268293,0.4166666666666667,0.9821428571428572,0.3214285714285714,0.4416666666666666,0.2619047619047619,0.3970588235294117,0.7486702127659575
Jewish,0.12,0.173076923076923,,0.6532567049808429,0.5901162790697675,0.5729166666666666,0.21875,0.3152173913043478,0.1585365853658536,0.7142857142857143,0.532312925170068,0.2232142857142857,0.2,0.1904761904761904,0.1323529411764706,0.5917553191489362
Latino,0.27,0.5230769230769231,,0.7701149425287356,0.75,0.8408564814814815,0.40625,0.6956521739130435,0.7804878048780488,0.3452380952380952,0.9379251700680272,0.4821428571428571,0.3833333333333333,0.4166666666666667,0.5588235294117647,0.7446808510638298
Middle Eastern,0.26,0.3269230769230769,,1.0517241379310345,0.7044573643410853,0.7303240740740741,0.359375,0.4673913043478261,0.3597560975609756,0.3452380952380952,0.7270408163265306,1.0267857142857142,0.4083333333333333,0.3095238095238095,0.2352941176470588,0.6861702127659575
Native American,0.12,0.1615384615384615,,0.4128352490421456,0.3875968992248062,0.4878472222222222,0.0625,0.217391304347826,0.1280487804878048,0.0476190476190476,0.3673469387755102,0.0982142857142857,0.65,0.1309523809523809,0.1029411764705882,0.3989361702127659
Roma,0.23,0.3846153846153846,,0.7279693486590039,0.6472868217054264,0.7291666666666666,0.296875,0.5217391304347826,0.3780487804878049,0.2261904761904762,0.6394557823129252,0.3928571428571428,0.3916666666666666,0.6190476190476191,0.3088235294117647,0.6396276595744681
South American,0.3,0.3230769230769231,,0.7049808429118773,0.7112403100775194,0.7650462962962963,0.3125,0.5760869565217391,0.4756097560975609,0.2142857142857142,0.9098639455782312,0.3303571428571428,0.5083333333333333,0.3452380952380952,0.8529411764705882,0.7367021276595744
White,0.43,0.5,,0.9281609195402298,0.9108527131782944,0.9016203703703703,0.734375,0.782608695652174,0.4939024390243902,0.6309523809523809,0.9268707482993196,0.3928571428571428,0.5666666666666667,0.5119047619047619,0.5147058823529411,1.0438829787234043
