,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.05,0.0384615384615384,0.0114942528735632,0.0135658914728682,0.03125,0.046875,0.0760869565217391,0.0304878048780487,0.0238095238095238,0.016156462585034,0.0267857142857142,0.0333333333333333,0.0119047619047619,0.0441176470588235,0.0292553191489361
African,0.15,0.1269230769230769,0.0459770114942528,0.0736434108527131,0.0804398148148148,0.1875,0.1739130434782608,0.0975609756097561,0.1428571428571428,0.0629251700680272,0.0803571428571428,0.0833333333333333,0.119047619047619,0.1323529411764706,0.0731382978723404
African American,0.16,0.2115384615384615,0.0498084291187739,0.065891472868217,0.0868055555555555,0.1875,0.108695652173913,0.1158536585365853,0.119047619047619,0.0459183673469387,0.1339285714285714,0.125,0.1547619047619047,0.2058823529411764,0.0651595744680851
Arab,0.12,0.1538461538461538,0.0488505747126436,0.0697674418604651,0.0920138888888889,0.171875,0.1739130434782608,0.1097560975609756,0.1785714285714285,0.0680272108843537,0.0803571428571428,0.0916666666666666,0.0952380952380952,0.1323529411764706,0.089095744680851
Asian,0.1,0.1538461538461538,0.0641762452107279,0.0862403100775193,0.089699074074074,0.109375,0.1956521739130435,0.1219512195121951,0.2023809523809523,0.0722789115646258,0.1071428571428571,0.1166666666666666,0.1309523809523809,0.0588235294117647,0.0837765957446808
Black,0.12,0.1192307692307692,0.0469348659003831,0.0862403100775193,0.0949074074074074,0.109375,0.1630434782608695,0.1036585365853658,0.1071428571428571,0.0756802721088435,0.0892857142857142,0.1083333333333333,0.119047619047619,0.1176470588235294,0.0944148936170212
Caucasian,0.14,0.0692307692307692,0.0526819923371647,0.0746124031007751,0.0862268518518518,0.109375,0.1630434782608695,0.1219512195121951,0.1071428571428571,0.0697278911564625,0.0714285714285714,0.075,0.0476190476190476,0.0588235294117647,0.0811170212765957
European,0.12,0.1038461538461538,0.043103448275862,0.0562015503875969,0.0723379629629629,0.203125,0.1413043478260869,0.0792682926829268,0.1071428571428571,0.0654761904761904,0.0892857142857142,0.1083333333333333,0.0357142857142857,0.1176470588235294,0.0611702127659574
Hispanic,0.1,0.123076923076923,0.0565134099616858,0.0939922480620155,0.0983796296296296,0.125,0.1304347826086956,0.1158536585365853,0.1666666666666666,0.0799319727891156,0.0982142857142857,0.1083333333333333,0.119047619047619,0.1029411764705882,0.0984042553191489
Jewish,0.15,0.1307692307692307,0.0718390804597701,0.0901162790697674,0.0925925925925925,0.15625,0.108695652173913,0.1280487804878048,0.1428571428571428,0.0892857142857142,0.0892857142857142,0.0916666666666666,0.0714285714285714,0.1323529411764706,0.1077127659574468
Latino,0.1,0.1423076923076923,0.068007662835249,0.0968992248062015,0.1174768518518518,0.203125,0.1521739130434782,0.0609756097560975,0.119047619047619,0.1003401360544217,0.125,0.075,0.1428571428571428,0.088235294117647,0.1422872340425532
Middle Eastern,0.13,0.1346153846153846,0.0478927203065134,0.0736434108527131,0.083912037037037,0.171875,0.0869565217391304,0.1036585365853658,0.1428571428571428,0.064625850340136,0.1428571428571428,0.0666666666666666,0.0952380952380952,0.0735294117647058,0.0984042553191489
Native American,0.11,0.123076923076923,0.0450191570881226,0.063953488372093,0.0752314814814814,0.15625,0.1413043478260869,0.0975609756097561,0.1309523809523809,0.0739795918367346,0.0982142857142857,0.1333333333333333,0.1428571428571428,0.1323529411764706,0.0625
Roma,0.08,0.1153846153846153,0.0555555555555555,0.0726744186046511,0.0810185185185185,0.109375,0.1195652173913043,0.048780487804878,0.0595238095238095,0.0663265306122449,0.0446428571428571,0.0416666666666666,0.0833333333333333,0.0588235294117647,0.0864361702127659
South American,0.05,0.1115384615384615,0.0450191570881226,0.0804263565891472,0.0931712962962963,0.171875,0.1195652173913043,0.0792682926829268,0.119047619047619,0.0637755102040816,0.0714285714285714,0.0916666666666666,0.1309523809523809,0.0735294117647058,0.0824468085106382
White,0.14,0.1192307692307692,0.0325670498084291,0.063953488372093,0.0810185185185185,0.15625,0.0978260869565217,0.0853658536585365,0.1547619047619047,0.0663265306122449,0.0714285714285714,0.0833333333333333,0.1309523809523809,0.1029411764705882,0.0864361702127659
