,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.15,0.2346153846153846,0.3850574712643678,0.4108527131782946,0.3831018518518518,0.28125,0.3260869565217391,0.2012195121951219,0.2023809523809523,0.3741496598639456,0.1964285714285714,0.225,0.1666666666666666,0.2794117647058823,0.3909574468085106
African,0.27,0.3653846153846153,0.3984674329501915,0.4244186046511627,0.4415509259259259,0.296875,0.3804347826086957,0.1951219512195122,0.25,0.3707482993197279,0.2589285714285714,0.2666666666666666,0.1785714285714285,0.3088235294117647,0.4268617021276595
African American,0.56,0.5846153846153846,0.5699233716475096,0.5843023255813954,0.6226851851851852,0.53125,0.4456521739130434,0.3231707317073171,0.4166666666666667,0.5263605442176871,0.4732142857142857,0.3833333333333333,0.3333333333333333,0.4411764705882353,0.5811170212765957
Arab,0.33,0.2307692307692307,0.524904214559387,0.4631782945736434,0.4565972222222222,0.265625,0.2826086956521739,0.2134146341463414,0.2142857142857142,0.4362244897959184,0.4017857142857143,0.2583333333333333,0.1904761904761904,0.3088235294117647,0.4335106382978723
Asian,0.18,0.2192307692307692,0.46455938697318,0.5581395348837209,0.4693287037037037,0.25,0.3804347826086957,0.2195121951219512,0.2023809523809523,0.4285714285714285,0.2321428571428571,0.1833333333333333,0.1428571428571428,0.2058823529411764,0.5039893617021277
Black,0.37,0.45,0.5699233716475096,0.5717054263565892,0.5763888888888888,0.453125,0.5652173913043478,0.3902439024390244,0.4285714285714285,0.5714285714285714,0.3392857142857143,0.425,0.3095238095238095,0.4411764705882353,0.5731382978723404
Caucasian,0.23,0.2576923076923076,0.5277777777777778,0.5368217054263565,0.5075231481481481,0.453125,0.4673913043478261,0.1829268292682926,0.2738095238095238,0.4957482993197279,0.2321428571428571,0.225,0.2142857142857142,0.2352941176470588,0.5837765957446809
European,0.12,0.173076923076923,0.4703065134099617,0.4544573643410852,0.4652777777777778,0.1875,0.4782608695652174,0.1646341463414634,0.1666666666666666,0.4600340136054421,0.1071428571428571,0.1833333333333333,0.1071428571428571,0.2352941176470588,0.5026595744680851
Hispanic,0.25,0.2961538461538461,0.5258620689655172,0.5465116279069767,0.5092592592592593,0.3125,0.3478260869565217,0.4329268292682927,0.3095238095238095,0.5816326530612245,0.2142857142857142,0.2833333333333333,0.2142857142857142,0.2647058823529412,0.5398936170212766
Jewish,0.09,0.1346153846153846,0.4300766283524904,0.3924418604651162,0.3813657407407407,0.140625,0.217391304347826,0.1097560975609756,0.369047619047619,0.3639455782312925,0.1160714285714285,0.1333333333333333,0.1428571428571428,0.0735294117647058,0.3976063829787234
Latino,0.23,0.3423076923076923,0.5239463601532567,0.5377906976744186,0.5474537037037037,0.328125,0.532608695652174,0.4329268292682927,0.2738095238095238,0.5671768707482994,0.3214285714285714,0.2833333333333333,0.2976190476190476,0.3529411764705882,0.5425531914893617
Middle Eastern,0.2,0.2423076923076923,0.6024904214559387,0.5251937984496124,0.4924768518518518,0.3125,0.358695652173913,0.2560975609756097,0.2142857142857142,0.4872448979591837,0.5357142857142857,0.2666666666666666,0.2142857142857142,0.1617647058823529,0.4973404255319149
Native American,0.08,0.1153846153846153,0.2710727969348659,0.2839147286821705,0.3038194444444444,0.046875,0.1956521739130435,0.0914634146341463,0.0357142857142857,0.2389455782312925,0.0714285714285714,0.3583333333333333,0.0952380952380952,0.0735294117647058,0.2938829787234042
Roma,0.16,0.2538461538461538,0.4722222222222222,0.4670542635658914,0.464699074074074,0.234375,0.3695652173913043,0.2682926829268293,0.1666666666666666,0.4166666666666667,0.2410714285714285,0.25,0.3571428571428571,0.2205882352941176,0.4587765957446808
South American,0.21,0.2269230769230769,0.4712643678160919,0.5125968992248062,0.5063657407407407,0.25,0.4239130434782608,0.298780487804878,0.1785714285714285,0.5476190476190477,0.2321428571428571,0.3166666666666666,0.2261904761904762,0.4852941176470588,0.5332446808510638
White,0.3,0.3653846153846153,0.6245210727969349,0.623062015503876,0.6087962962962963,0.421875,0.4565217391304347,0.3414634146341463,0.4166666666666667,0.6037414965986394,0.2767857142857143,0.3666666666666666,0.3452380952380952,0.3823529411764705,0.6648936170212766
