,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.07,0.1653846153846153,0.1752873563218391,0.1996124031007752,0.2054398148148148,0.109375,0.0869565217391304,0.0609756097560975,0.1071428571428571,0.1828231292517007,0.0892857142857142,0.1166666666666666,0.0595238095238095,0.088235294117647,0.1675531914893617
African,0.24,0.2807692307692307,0.2701149425287356,0.2315891472868217,0.3269675925925926,0.140625,0.1847826086956521,0.073170731707317,0.1071428571428571,0.2568027210884354,0.0714285714285714,0.1666666666666666,0.119047619047619,0.1176470588235294,0.2101063829787234
African American,0.16,0.4,0.2011494252873563,0.2296511627906976,0.4016203703703703,0.109375,0.1847826086956521,0.1341463414634146,0.1071428571428571,0.2491496598639455,0.0714285714285714,0.0833333333333333,0.0952380952380952,0.0588235294117647,0.2207446808510638
Arab,0.13,0.2153846153846154,0.3381226053639847,0.2490310077519379,0.2667824074074074,0.09375,0.1195652173913043,0.0914634146341463,0.1785714285714285,0.2329931972789115,0.2410714285714285,0.15,0.0595238095238095,0.088235294117647,0.2220744680851064
Asian,0.12,0.1807692307692307,0.2729885057471264,0.2839147286821705,0.2662037037037037,0.140625,0.1304347826086956,0.1097560975609756,0.119047619047619,0.2304421768707483,0.1339285714285714,0.15,0.119047619047619,0.088235294117647,0.2167553191489361
Black,0.23,0.5307692307692308,0.2911877394636015,0.2606589147286822,0.443287037037037,0.15625,0.2065217391304347,0.1463414634146341,0.1071428571428571,0.3248299319727891,0.1071428571428571,0.2,0.0714285714285714,0.1470588235294117,0.2420212765957446
Caucasian,0.08,0.1615384615384615,0.2260536398467433,0.2994186046511627,0.2673611111111111,0.3125,0.3369565217391304,0.073170731707317,0.1666666666666666,0.2568027210884354,0.0803571428571428,0.15,0.0833333333333333,0.088235294117647,0.3577127659574468
European,0.13,0.1615384615384615,0.2902298850574712,0.3071705426356589,0.2795138888888889,0.140625,0.3804347826086957,0.1097560975609756,0.1547619047619047,0.2899659863945578,0.125,0.1916666666666666,0.1309523809523809,0.1617647058823529,0.2659574468085106
Hispanic,0.15,0.1923076923076923,0.2883141762452107,0.2684108527131782,0.328125,0.09375,0.2065217391304347,0.3109756097560975,0.1904761904761904,0.4056122448979591,0.1339285714285714,0.175,0.1547619047619047,0.2941176470588235,0.2606382978723404
Jewish,0.08,0.1653846153846153,0.2011494252873563,0.2451550387596899,0.2413194444444444,0.078125,0.2282608695652173,0.0975609756097561,0.2261904761904762,0.1964285714285714,0.1517857142857142,0.1416666666666666,0.0476190476190476,0.1029411764705882,0.2340425531914893
Latino,0.19,0.2846153846153846,0.3122605363984674,0.3052325581395348,0.3802083333333333,0.171875,0.1956521739130435,0.3780487804878049,0.1309523809523809,0.4336734693877551,0.1607142857142857,0.175,0.2142857142857142,0.1764705882352941,0.288563829787234
Middle Eastern,0.1,0.1961538461538461,0.3773946360153257,0.2315891472868217,0.255787037037037,0.078125,0.1630434782608695,0.0914634146341463,0.1309523809523809,0.2414965986394557,0.3035714285714285,0.1916666666666666,0.0833333333333333,0.1470588235294117,0.1888297872340425
Native American,0.09,0.2,0.2375478927203065,0.2548449612403101,0.2934027777777778,0.09375,0.1521739130434782,0.1036585365853658,0.0714285714285714,0.2687074829931973,0.1071428571428571,0.2916666666666667,0.0714285714285714,0.1176470588235294,0.1954787234042553
Roma,0.1,0.2461538461538461,0.2385057471264367,0.2732558139534883,0.292824074074074,0.09375,0.1739130434782608,0.1219512195121951,0.1309523809523809,0.2967687074829932,0.1160714285714285,0.2166666666666666,0.1904761904761904,0.1470588235294117,0.2180851063829787
South American,0.19,0.2653846153846154,0.2863984674329501,0.2558139534883721,0.3645833333333333,0.140625,0.1630434782608695,0.3353658536585366,0.1904761904761904,0.4387755102040816,0.1696428571428571,0.225,0.1904761904761904,0.3529411764705882,0.2726063829787234
White,0.09,0.173076923076923,0.2222222222222222,0.3352713178294573,0.2528935185185185,0.28125,0.4021739130434782,0.0792682926829268,0.1547619047619047,0.2525510204081632,0.1071428571428571,0.1333333333333333,0.1547619047619047,0.1911764705882352,0.3484042553191489
