,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.01,-0.0076923076923076,0.0047892720306513,-0.000968992248062,-0.0104166666666666,0.0,0.0217391304347826,0.0121951219512195,0.0476190476190476,0.0068027210884353,-0.0089285714285714,-0.0166666666666666,0.0238095238095238,-0.0147058823529411,0.0013297872340425
African,0.0,-0.0115384615384615,0.0057471264367816,0.001937984496124,-0.0086805555555555,0.0625,0.0108695652173913,-0.0060975609756097,0.0,0.0068027210884353,-0.0267857142857142,-0.025,-0.0357142857142857,0.0294117647058823,0.0066489361702127
African American,0.0,-0.0192307692307692,0.003831417624521,-0.001937984496124,-0.0063657407407407,0.046875,0.0217391304347826,0.0060975609756097,0.0476190476190476,0.0042517006802721,-0.0446428571428571,-0.0333333333333333,0.0,0.0,0.0106382978723404
Arab,0.0,-0.0153846153846153,0.0047892720306513,0.001937984496124,-0.0202546296296296,0.03125,0.0760869565217391,0.0,0.0714285714285714,0.0051020408163265,-0.0089285714285714,0.0166666666666666,-0.0357142857142857,0.0,0.0172872340425531
Asian,-0.02,0.0153846153846153,0.0067049808429118,0.002906976744186,-0.0104166666666666,0.03125,0.0108695652173913,-0.0182926829268292,0.0476190476190476,0.0017006802721088,-0.0267857142857142,-0.025,0.0,0.0,0.0079787234042553
Black,0.0,0.0038461538461538,0.0019157088122605,0.0,0.0023148148148148,-0.015625,-0.0108695652173913,-0.024390243902439,0.0,-0.0025510204081632,-0.0089285714285714,0.0,0.0,0.0,0.0039893617021276
Caucasian,0.03,-0.0076923076923076,0.0009578544061302,0.0067829457364341,-0.011574074074074,-0.015625,0.0217391304347826,-0.0121951219512195,0.0476190476190476,0.0008503401360544,0.0178571428571428,-0.0166666666666666,0.0,0.0441176470588235,0.0053191489361702
European,0.01,-0.0153846153846153,0.0009578544061302,0.00484496124031,-0.0127314814814814,0.046875,0.0217391304347826,-0.0182926829268292,0.0476190476190476,0.0034013605442176,-0.0089285714285714,0.0083333333333333,-0.0238095238095238,0.0,0.014627659574468
Hispanic,-0.01,-0.0153846153846153,0.003831417624521,0.003875968992248,-0.0098379629629629,0.0625,0.0108695652173913,0.024390243902439,-0.0476190476190476,0.0042517006802721,-0.0089285714285714,-0.0083333333333333,0.0119047619047619,0.0,0.0066489361702127
Jewish,-0.01,0.0038461538461538,-0.0009578544061302,0.00484496124031,-0.0121527777777777,0.03125,0.0543478260869565,0.0182926829268292,0.0238095238095238,-0.0068027210884353,0.0178571428571428,0.025,-0.0476190476190476,0.0147058823529411,0.014627659574468
Latino,-0.02,0.0,0.0019157088122605,0.0077519379844961,-0.0121527777777777,0.0,0.0217391304347826,-0.0060975609756097,0.0,0.0085034013605442,0.0,0.0083333333333333,-0.0119047619047619,-0.0294117647058823,0.0053191489361702
Middle Eastern,0.01,-0.0269230769230769,0.0057471264367816,0.002906976744186,-0.0173611111111111,0.078125,0.0108695652173913,0.0060975609756097,0.0238095238095238,0.010204081632653,-0.0089285714285714,0.0083333333333333,0.0,0.0147058823529411,0.0066489361702127
Native American,0.01,-0.0115384615384615,0.0047892720306513,0.0077519379844961,-0.0127314814814814,0.03125,0.0108695652173913,0.0060975609756097,0.0238095238095238,-0.0017006802721088,-0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0588235294117647,0.0039893617021276
Roma,0.01,-0.0076923076923076,0.003831417624521,-0.003875968992248,-0.0127314814814814,-0.015625,0.0,0.024390243902439,0.0,0.0093537414965986,0.0089285714285714,0.0,-0.0119047619047619,0.0,0.0119680851063829
South American,0.02,0.0269230769230769,0.0047892720306513,0.001937984496124,-0.0196759259259259,-0.03125,0.0108695652173913,0.0182926829268292,0.0238095238095238,0.0068027210884353,-0.0089285714285714,-0.0333333333333333,0.0,0.0147058823529411,0.0132978723404255
White,0.0,-0.0192307692307692,0.0114942528735632,-0.002906976744186,-0.0150462962962962,0.03125,0.0326086956521739,0.0121951219512195,0.0476190476190476,0.0068027210884353,-0.0267857142857142,0.0083333333333333,-0.0357142857142857,-0.0147058823529411,0.0119680851063829
