,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.05,0.1269230769230769,0.1886973180076628,0.1976744186046511,0.208912037037037,0.09375,0.108695652173913,0.073170731707317,0.0952380952380952,0.1887755102040816,0.0803571428571428,0.1583333333333333,0.0952380952380952,0.1176470588235294,0.1821808510638297
African,0.61,0.5307692307692308,0.3706896551724138,0.2742248062015504,0.4658564814814814,0.0625,0.1956521739130435,0.1707317073170731,0.1785714285714285,0.3273809523809524,0.1875,0.2916666666666667,0.2619047619047619,0.1470588235294117,0.2446808510638297
African American,0.37,0.8192307692307692,0.3342911877394636,0.3081395348837209,0.6938657407407407,0.171875,0.1413043478260869,0.2560975609756097,0.1428571428571428,0.3784013605442177,0.0892857142857142,0.2916666666666667,0.1666666666666666,0.1764705882352941,0.2819148936170212
Arab,0.33,0.3384615384615385,0.489463601532567,0.3023255813953488,0.3541666666666667,0.171875,0.1956521739130435,0.25,0.3095238095238095,0.3256802721088435,0.6428571428571429,0.2166666666666666,0.238095238095238,0.2205882352941176,0.2672872340425531
Asian,0.32,0.2769230769230769,0.3984674329501915,0.4215116279069767,0.3616898148148148,0.234375,0.2826086956521739,0.2317073170731707,0.25,0.3299319727891156,0.3571428571428571,0.2666666666666666,0.3452380952380952,0.2794117647058823,0.2513297872340425
Black,0.18,0.5076923076923077,0.3141762452107279,0.3187984496124031,0.4866898148148148,0.109375,0.2608695652173913,0.1951219512195122,0.2142857142857142,0.3384353741496598,0.2053571428571428,0.2,0.2976190476190476,0.1617647058823529,0.3204787234042553
Caucasian,0.29,0.3076923076923077,0.3093869731800766,0.3866279069767442,0.3987268518518518,0.609375,0.4565217391304347,0.2256097560975609,0.3809523809523809,0.3239795918367347,0.25,0.2083333333333333,0.1785714285714285,0.1911764705882352,0.4295212765957447
European,0.26,0.2269230769230769,0.3544061302681992,0.3488372093023256,0.3304398148148148,0.328125,0.5760869565217391,0.1951219512195122,0.3809523809523809,0.3494897959183674,0.2678571428571428,0.25,0.2142857142857142,0.2058823529411764,0.3484042553191489
Hispanic,0.33,0.3923076923076923,0.4434865900383142,0.3478682170542636,0.4652777777777778,0.1875,0.25,0.6402439024390244,0.2261904761904762,0.5297619047619048,0.3125,0.325,0.4642857142857143,0.3676470588235294,0.3284574468085106
Jewish,0.21,0.3,0.3975095785440613,0.3614341085271317,0.4016203703703703,0.140625,0.4347826086956521,0.2378048780487804,0.6190476190476191,0.375,0.3303571428571428,0.2916666666666667,0.238095238095238,0.3088235294117647,0.3723404255319149
Latino,0.25,0.3692307692307692,0.4243295019157088,0.3875968992248062,0.4629629629629629,0.125,0.25,0.3780487804878049,0.3571428571428571,0.5068027210884354,0.2857142857142857,0.3666666666666666,0.2976190476190476,0.3088235294117647,0.363031914893617
Middle Eastern,0.24,0.2923076923076923,0.5383141762452107,0.2955426356589147,0.3524305555555556,0.171875,0.2717391304347826,0.2195121951219512,0.4642857142857143,0.3537414965986394,0.6875,0.2416666666666666,0.3214285714285714,0.1911764705882352,0.2513297872340425
Native American,0.19,0.2384615384615384,0.2844827586206896,0.2122093023255813,0.3200231481481481,0.109375,0.1847826086956521,0.1036585365853658,0.1428571428571428,0.2610544217687074,0.1160714285714285,0.5,0.1666666666666666,0.2058823529411764,0.1861702127659574
Roma,0.17,0.2807692307692307,0.3448275862068966,0.2926356589147287,0.3512731481481481,0.15625,0.3152173913043478,0.2195121951219512,0.3095238095238095,0.3231292517006803,0.25,0.2916666666666667,0.5119047619047619,0.1470588235294117,0.2872340425531915
South American,0.4,0.3538461538461538,0.4434865900383142,0.3333333333333333,0.4722222222222222,0.15625,0.2282608695652173,0.5609756097560976,0.3095238095238095,0.5255102040816326,0.3839285714285714,0.325,0.4523809523809524,0.5588235294117647,0.3164893617021276
White,0.18,0.2461538461538461,0.2701149425287356,0.2955426356589147,0.2847222222222222,0.296875,0.3478260869565217,0.1341463414634146,0.2738095238095238,0.2959183673469387,0.1875,0.2333333333333333,0.1666666666666666,0.1911764705882352,0.3377659574468085
