,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.01,-0.0346153846153846,-0.0344827586206896,0.0474806201550387,-0.0341435185185185,0.046875,0.1304347826086956,0.048780487804878,0.0238095238095238,0.010204081632653,-0.0357142857142857,-0.05,-0.0238095238095238,0.0,0.038563829787234
African,0.26,0.0884615384615384,-0.0229885057471264,0.0193798449612403,0.0231481481481481,-0.09375,-0.0869565217391304,-0.048780487804878,-0.0952380952380952,-0.0280612244897959,-0.1339285714285714,0.025,-0.0595238095238095,-0.0588235294117647,-0.0013297872340425
African American,0.02,0.0576923076923076,-0.0249042145593869,0.0329457364341085,0.0063657407407407,0.015625,-0.0760869565217391,-0.1768292682926829,-0.0714285714285714,-0.0255102040816326,-0.1071428571428571,0.0583333333333333,-0.0119047619047619,-0.0147058823529411,0.0558510638297872
Arab,-0.02,-0.0192307692307692,0.0478927203065134,-0.0067829457364341,-0.0069444444444444,0.125,-0.0434782608695652,-0.0853658536585365,0.0,-0.0025510204081632,-0.0625,0.075,-0.0833333333333333,-0.1176470588235294,0.0026595744680851
Asian,0.16,-0.1,0.0162835249042145,0.0184108527131782,-0.0422453703703703,0.203125,0.0108695652173913,0.0,0.0238095238095238,0.0119047619047619,-0.0535714285714285,0.0916666666666666,-0.1071428571428571,-0.0294117647058823,0.0305851063829787
Black,-0.04,-0.0269230769230769,-0.0373563218390804,0.0271317829457364,0.0133101851851851,0.015625,0.0217391304347826,-0.0670731707317073,-0.1071428571428571,-0.0051020408163265,-0.0535714285714285,0.05,-0.0595238095238095,0.0588235294117647,0.0305851063829787
Caucasian,-0.06,-0.123076923076923,-0.043103448275862,0.0329457364341085,-0.027199074074074,0.3125,0.217391304347826,-0.0426829268292682,0.1547619047619047,-0.010204081632653,-0.0267857142857142,-0.025,0.0476190476190476,0.0441176470588235,0.0811170212765957
European,0.07,-0.0615384615384615,-0.003831417624521,0.00484496124031,-0.042824074074074,0.21875,0.1739130434782608,-0.0121951219512195,0.0476190476190476,-0.0008503401360544,-0.0625,0.0583333333333333,0.0119047619047619,0.0294117647058823,0.0638297872340425
Hispanic,-0.03,-0.0384615384615384,0.0057471264367816,0.0319767441860465,-0.0532407407407407,0.0625,-0.0217391304347826,0.1402439024390244,0.0119047619047619,0.048469387755102,-0.0625,-0.0833333333333333,-0.1071428571428571,-0.0441176470588235,0.0159574468085106
Jewish,-0.07,-0.0961538461538461,-0.0220306513409961,0.0222868217054263,-0.0150462962962962,-0.03125,0.0652173913043478,-0.073170731707317,0.1785714285714285,-0.0255102040816326,0.1607142857142857,0.0666666666666666,0.0238095238095238,0.1176470588235294,0.0598404255319149
Latino,0.03,0.0076923076923076,0.0229885057471264,0.0116279069767441,-0.0734953703703703,0.015625,-0.0326086956521739,-0.0792682926829268,-0.1666666666666666,0.0348639455782312,-0.0178571428571428,0.075,-0.0833333333333333,0.1764705882352941,0.0824468085106382
Middle Eastern,0.11,-0.073076923076923,0.0555555555555555,-0.0125968992248062,-0.0381944444444444,0.140625,0.1630434782608695,0.073170731707317,0.119047619047619,-0.0408163265306122,0.0178571428571428,-0.1166666666666666,0.0714285714285714,0.088235294117647,0.0412234042553191
Native American,0.02,-0.0307692307692307,-0.0009578544061302,0.0387596899224806,-0.0150462962962962,-0.015625,-0.0108695652173913,0.0060975609756097,0.0595238095238095,0.0170068027210884,-0.0892857142857142,0.1416666666666666,-0.0238095238095238,-0.1029411764705882,-0.038563829787234
Roma,0.04,0.0038461538461538,0.0296934865900383,0.0465116279069767,-0.0520833333333333,0.09375,-0.0108695652173913,-0.024390243902439,0.0952380952380952,-0.0127551020408163,-0.0714285714285714,0.0416666666666666,0.1309523809523809,-0.0588235294117647,0.0106382978723404
South American,0.07,-0.05,-0.0220306513409961,0.0135658914728682,-0.0763888888888889,-0.015625,-0.0326086956521739,0.0548780487804878,0.0476190476190476,0.1258503401360544,-0.1339285714285714,0.0333333333333333,0.0476190476190476,0.0588235294117647,-0.0093085106382978
White,0.0,-0.0884615384615384,-0.0277777777777777,-0.005813953488372,-0.0474537037037037,0.171875,0.1956521739130435,-0.0609756097560975,0.119047619047619,0.0450680272108843,-0.0178571428571428,-0.0416666666666666,0.0,0.0294117647058823,0.0837765957446808
