,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.04,0.0538461538461538,0.0086206896551724,0.0222868217054263,0.0237268518518518,0.0625,0.0543478260869565,0.024390243902439,0.0238095238095238,0.0119047619047619,0.0357142857142857,0.0333333333333333,0.0476190476190476,0.0294117647058823,0.0239361702127659
African,0.09,0.1192307692307692,0.043103448275862,0.065891472868217,0.0787037037037037,0.078125,0.1630434782608695,0.0792682926829268,0.0952380952380952,0.0544217687074829,0.0803571428571428,0.125,0.1071428571428571,0.1470588235294117,0.0864361702127659
African American,0.13,0.1423076923076923,0.0584291187739463,0.0852713178294573,0.0989583333333333,0.15625,0.1304347826086956,0.1219512195121951,0.1547619047619047,0.0637755102040816,0.0982142857142857,0.1166666666666666,0.2261904761904762,0.1911764705882352,0.0997340425531914
Arab,0.11,0.0884615384615384,0.057471264367816,0.0726744186046511,0.0804398148148148,0.171875,0.1304347826086956,0.073170731707317,0.0833333333333333,0.0671768707482993,0.125,0.1333333333333333,0.0833333333333333,0.1176470588235294,0.0904255319148936
Asian,0.08,0.0769230769230769,0.0478927203065134,0.0542635658914728,0.0648148148148148,0.140625,0.1521739130434782,0.1158536585365853,0.0952380952380952,0.0586734693877551,0.0625,0.075,0.0714285714285714,0.0735294117647058,0.0531914893617021
Black,0.14,0.1076923076923077,0.0555555555555555,0.065891472868217,0.0729166666666666,0.140625,0.0652173913043478,0.0975609756097561,0.1547619047619047,0.0493197278911564,0.1160714285714285,0.1416666666666666,0.1428571428571428,0.1617647058823529,0.0625
Caucasian,0.15,0.1384615384615384,0.0708812260536398,0.0804263565891472,0.0920138888888889,0.140625,0.1413043478260869,0.1097560975609756,0.119047619047619,0.0663265306122449,0.1071428571428571,0.1666666666666666,0.1309523809523809,0.1323529411764706,0.0811170212765957
European,0.07,0.0884615384615384,0.0268199233716475,0.0494186046511627,0.0706018518518518,0.078125,0.108695652173913,0.0853658536585365,0.1428571428571428,0.0518707482993197,0.0625,0.0833333333333333,0.0833333333333333,0.1029411764705882,0.0585106382978723
Hispanic,0.09,0.1115384615384615,0.0488505747126436,0.064922480620155,0.0821759259259259,0.234375,0.0978260869565217,0.0853658536585365,0.1904761904761904,0.0603741496598639,0.0803571428571428,0.075,0.0714285714285714,0.1470588235294117,0.0731382978723404
Jewish,0.09,0.1115384615384615,0.0478927203065134,0.064922480620155,0.0729166666666666,0.0625,0.108695652173913,0.0853658536585365,0.0952380952380952,0.064625850340136,0.0267857142857142,0.0833333333333333,0.1428571428571428,0.0735294117647058,0.0757978723404255
Latino,0.09,0.1115384615384615,0.0392720306513409,0.0552325581395348,0.0700231481481481,0.15625,0.1195652173913043,0.0914634146341463,0.0833333333333333,0.0612244897959183,0.0535714285714285,0.075,0.1071428571428571,0.088235294117647,0.0744680851063829
Middle Eastern,0.06,0.1,0.0660919540229885,0.065891472868217,0.0804398148148148,0.125,0.0869565217391304,0.1036585365853658,0.0833333333333333,0.0629251700680272,0.125,0.1166666666666666,0.1071428571428571,0.1617647058823529,0.0904255319148936
Native American,0.06,0.073076923076923,0.0498084291187739,0.066860465116279,0.0729166666666666,0.109375,0.0978260869565217,0.0914634146341463,0.0714285714285714,0.0578231292517006,0.0535714285714285,0.125,0.1547619047619047,0.1176470588235294,0.0811170212765957
Roma,0.11,0.1384615384615384,0.053639846743295,0.064922480620155,0.0815972222222222,0.1875,0.0978260869565217,0.0975609756097561,0.0952380952380952,0.0663265306122449,0.0803571428571428,0.15,0.1904761904761904,0.0735294117647058,0.0851063829787234
South American,0.07,0.0807692307692307,0.0402298850574712,0.0620155038759689,0.0659722222222222,0.078125,0.0869565217391304,0.1097560975609756,0.119047619047619,0.0595238095238095,0.0535714285714285,0.1,0.1309523809523809,0.1176470588235294,0.0585106382978723
White,0.09,0.1461538461538461,0.0450191570881226,0.067829457364341,0.0815972222222222,0.125,0.1413043478260869,0.0853658536585365,0.1547619047619047,0.0688775510204081,0.1339285714285714,0.125,0.1309523809523809,0.088235294117647,0.0864361702127659
