,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.02,0.0269230769230769,0.0076628352490421,0.0067829457364341,0.0167824074074074,0.015625,0.0434782608695652,0.0121951219512195,0.0,0.010204081632653,0.0089285714285714,0.025,0.0119047619047619,0.0,0.0066489361702127
African,0.14,0.0961538461538461,0.0239463601532567,0.0319767441860465,0.0520833333333333,0.015625,0.0434782608695652,0.0182926829268292,0.0238095238095238,0.0289115646258503,0.0178571428571428,0.0333333333333333,0.0833333333333333,0.0294117647058823,0.0279255319148936
African American,0.07,0.2,0.0134099616858237,0.0232558139534883,0.0659722222222222,0.0,0.0326086956521739,0.0365853658536585,0.0238095238095238,0.0170068027210884,0.0089285714285714,0.0416666666666666,0.0238095238095238,0.0441176470588235,0.0305851063829787
Arab,0.09,0.0807692307692307,0.0306513409961685,0.0300387596899224,0.0509259259259259,0.015625,0.0760869565217391,0.0182926829268292,0.0952380952380952,0.0314625850340136,0.0714285714285714,0.0416666666666666,0.0476190476190476,0.0441176470588235,0.0425531914893617
Asian,0.06,0.0807692307692307,0.0373563218390804,0.0474806201550387,0.042824074074074,0.03125,0.1195652173913043,0.0548780487804878,0.0952380952380952,0.0374149659863945,0.0714285714285714,0.0583333333333333,0.0714285714285714,0.0294117647058823,0.026595744680851
Black,0.04,0.0961538461538461,0.0220306513409961,0.0397286821705426,0.058449074074074,0.015625,0.0869565217391304,0.0365853658536585,0.0476190476190476,0.032312925170068,0.0089285714285714,0.0416666666666666,0.0714285714285714,0.0147058823529411,0.0438829787234042
Caucasian,0.05,0.0192307692307692,0.0239463601532567,0.0416666666666666,0.0434027777777777,0.078125,0.0978260869565217,0.0426829268292682,0.0714285714285714,0.0314625850340136,0.0446428571428571,0.025,0.0238095238095238,0.0147058823529411,0.050531914893617
European,0.05,0.0461538461538461,0.0249042145593869,0.0251937984496124,0.0353009259259259,0.125,0.1304347826086956,0.024390243902439,0.0476190476190476,0.0289115646258503,0.0625,0.0583333333333333,0.0238095238095238,0.0294117647058823,0.0345744680851063
Hispanic,0.04,0.0653846153846153,0.0335249042145593,0.0426356589147286,0.0474537037037037,0.015625,0.0326086956521739,0.0975609756097561,0.0595238095238095,0.0527210884353741,0.0267857142857142,0.0416666666666666,0.0714285714285714,0.0735294117647058,0.0359042553191489
Jewish,0.07,0.0576923076923076,0.0383141762452107,0.0436046511627907,0.0480324074074074,0.0625,0.0543478260869565,0.0426829268292682,0.1071428571428571,0.0459183673469387,0.0446428571428571,0.05,0.0595238095238095,0.0588235294117647,0.0492021276595744
Latino,0.05,0.0692307692307692,0.0344827586206896,0.0474806201550387,0.0625,0.0625,0.0434782608695652,0.0365853658536585,0.0357142857142857,0.0544217687074829,0.0535714285714285,0.025,0.0714285714285714,0.0588235294117647,0.0678191489361702
Middle Eastern,0.1,0.0653846153846153,0.0354406130268199,0.0397286821705426,0.0399305555555555,0.03125,0.0434782608695652,0.0060975609756097,0.0714285714285714,0.0314625850340136,0.125,0.0333333333333333,0.0714285714285714,0.0,0.038563829787234
Native American,0.05,0.0846153846153846,0.0239463601532567,0.0300387596899224,0.0439814814814814,0.0625,0.0434782608695652,0.0304878048780487,0.0357142857142857,0.0382653061224489,0.0357142857142857,0.125,0.0595238095238095,0.0294117647058823,0.0172872340425531
Roma,0.04,0.05,0.0277777777777777,0.0339147286821705,0.0434027777777777,0.03125,0.0760869565217391,0.0182926829268292,0.0357142857142857,0.0408163265306122,0.0089285714285714,0.025,0.0833333333333333,0.0147058823529411,0.0292553191489361
South American,0.02,0.0692307692307692,0.028735632183908,0.0348837209302325,0.0445601851851851,0.03125,0.0434782608695652,0.048780487804878,0.0595238095238095,0.0408163265306122,0.0267857142857142,0.0416666666666666,0.1071428571428571,0.0588235294117647,0.026595744680851
White,0.07,0.0653846153846153,0.0162835249042145,0.0358527131782945,0.0376157407407407,0.0625,0.0869565217391304,0.0304878048780487,0.119047619047619,0.0340136054421768,0.0357142857142857,0.0333333333333333,0.0595238095238095,0.0294117647058823,0.0398936170212766
