,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.05,0.0461538461538461,0.014367816091954,0.0222868217054263,0.03125,0.03125,0.0652173913043478,0.0365853658536585,0.0476190476190476,0.0153061224489795,0.0267857142857142,0.0666666666666666,0.0476190476190476,0.0441176470588235,0.0332446808510638
African,0.04,0.0576923076923076,0.0210727969348659,0.0445736434108527,0.0399305555555555,0.09375,0.0760869565217391,0.0548780487804878,0.0476190476190476,0.0255102040816326,0.0267857142857142,0.0583333333333333,0.0833333333333333,0.0294117647058823,0.0412234042553191
African American,0.08,0.1038461538461538,0.0268199233716475,0.0484496124031007,0.0422453703703703,0.109375,0.0652173913043478,0.0426829268292682,0.0952380952380952,0.026360544217687,0.0803571428571428,0.05,0.0714285714285714,0.0294117647058823,0.0319148936170212
Arab,0.06,0.0615384615384615,0.0201149425287356,0.0387596899224806,0.0445601851851851,0.03125,0.0760869565217391,0.048780487804878,0.0714285714285714,0.0272108843537414,0.0446428571428571,0.05,0.0357142857142857,0.0294117647058823,0.0492021276595744
Asian,0.04,0.0615384615384615,0.0239463601532567,0.0436046511627907,0.0474537037037037,0.09375,0.0543478260869565,0.0304878048780487,0.0952380952380952,0.0306122448979591,0.0446428571428571,0.025,0.0238095238095238,0.0,0.0478723404255319
Black,0.06,0.0807692307692307,0.0172413793103448,0.0251937984496124,0.0393518518518518,0.078125,0.0543478260869565,0.048780487804878,0.0476190476190476,0.0212585034013605,0.0446428571428571,0.05,0.0714285714285714,0.088235294117647,0.0412234042553191
Caucasian,0.11,0.0615384615384615,0.0258620689655172,0.0397286821705426,0.0520833333333333,0.078125,0.0869565217391304,0.0609756097560975,0.0952380952380952,0.0365646258503401,0.0357142857142857,0.0666666666666666,0.0952380952380952,0.1029411764705882,0.0478723404255319
European,0.05,0.0846153846153846,0.0220306513409961,0.0319767441860465,0.0324074074074074,0.109375,0.0217391304347826,0.0426829268292682,0.0714285714285714,0.0255102040816326,0.0267857142857142,0.0416666666666666,0.0476190476190476,0.0588235294117647,0.0359042553191489
Hispanic,0.03,0.0692307692307692,0.0210727969348659,0.0387596899224806,0.0422453703703703,0.09375,0.0326086956521739,0.048780487804878,0.0714285714285714,0.0331632653061224,0.0446428571428571,0.0583333333333333,0.0357142857142857,0.0588235294117647,0.0465425531914893
Jewish,0.09,0.1038461538461538,0.0277777777777777,0.0377906976744186,0.0445601851851851,0.125,0.0760869565217391,0.0548780487804878,0.0714285714285714,0.0306122448979591,0.0357142857142857,0.1083333333333333,0.0952380952380952,0.0441176470588235,0.038563829787234
Latino,0.08,0.0769230769230769,0.0153256704980842,0.0310077519379844,0.0445601851851851,0.0625,0.0217391304347826,0.0426829268292682,0.0476190476190476,0.032312925170068,0.0535714285714285,0.0583333333333333,0.0833333333333333,0.088235294117647,0.0452127659574468
Middle Eastern,0.09,0.073076923076923,0.0210727969348659,0.0377906976744186,0.0497685185185185,0.109375,0.0543478260869565,0.0548780487804878,0.0714285714285714,0.0306122448979591,0.0625,0.075,0.0238095238095238,0.0735294117647058,0.0438829787234042
Native American,0.03,0.05,0.0296934865900383,0.0329457364341085,0.0439814814814814,0.0625,0.0326086956521739,0.0304878048780487,0.0476190476190476,0.0255102040816326,0.0267857142857142,0.0833333333333333,0.0833333333333333,0.088235294117647,0.0518617021276595
Roma,0.01,0.0461538461538461,0.0153256704980842,0.0329457364341085,0.037037037037037,0.078125,0.0217391304347826,0.0609756097560975,0.0952380952380952,0.0246598639455782,0.0267857142857142,0.05,0.0357142857142857,0.0294117647058823,0.038563829787234
South American,0.06,0.0961538461538461,0.0277777777777777,0.0271317829457364,0.0497685185185185,0.15625,0.0326086956521739,0.0548780487804878,0.0476190476190476,0.0374149659863945,0.0267857142857142,0.0666666666666666,0.0238095238095238,0.0735294117647058,0.0398936170212766
White,0.06,0.05,0.0153256704980842,0.0222868217054263,0.037037037037037,0.03125,0.0760869565217391,0.073170731707317,0.0476190476190476,0.0408163265306122,0.0446428571428571,0.0416666666666666,0.0833333333333333,0.0441176470588235,0.0412234042553191
