,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.02,-0.023076923076923,0.0047892720306513,0.002906976744186,-0.015625,0.03125,-0.0108695652173913,0.0,0.0238095238095238,0.0085034013605442,0.0178571428571428,-0.0166666666666666,-0.0238095238095238,0.0,0.0159574468085106
African,0.03,-0.0115384615384615,0.0047892720306513,-0.003875968992248,-0.0034722222222222,0.015625,-0.0108695652173913,-0.0060975609756097,0.0,0.0,-0.0089285714285714,0.0083333333333333,0.0357142857142857,-0.0294117647058823,0.0066489361702127
African American,0.05,-0.0038461538461538,-0.014367816091954,-0.003875968992248,-0.0028935185185185,-0.03125,0.0434782608695652,-0.0121951219512195,0.0357142857142857,0.0059523809523809,-0.0089285714285714,0.0166666666666666,-0.0595238095238095,-0.0147058823529411,0.0199468085106383
Arab,0.03,-0.0192307692307692,0.0134099616858237,0.0125968992248062,-0.021412037037037,-0.078125,0.0,0.0121951219512195,-0.0119047619047619,0.0144557823129251,0.0178571428571428,-0.0333333333333333,-0.0595238095238095,0.0588235294117647,0.0026595744680851
Asian,-0.02,0.023076923076923,0.0019157088122605,0.0193798449612403,-0.0208333333333333,-0.015625,0.0434782608695652,-0.0304878048780487,0.0238095238095238,0.0059523809523809,-0.0267857142857142,0.025,-0.0238095238095238,-0.0147058823529411,0.0079787234042553
Black,0.02,0.0,0.0076628352490421,0.0116279069767441,-0.0104166666666666,-0.015625,0.0,0.0,-0.0833333333333333,0.010204081632653,-0.0267857142857142,-0.025,0.0238095238095238,-0.0441176470588235,-0.0013297872340425
Caucasian,-0.01,-0.0538461538461538,-0.0019157088122605,-0.0067829457364341,-0.0017361111111111,0.078125,0.0978260869565217,0.024390243902439,0.0,0.0,-0.0357142857142857,0.0166666666666666,-0.0357142857142857,0.0441176470588235,0.014627659574468
European,0.03,-0.0346153846153846,-0.0019157088122605,0.002906976744186,-0.0196759259259259,-0.015625,0.0869565217391304,0.0,0.0714285714285714,0.0110544217687074,-0.0089285714285714,0.0,0.0119047619047619,0.0441176470588235,0.0132978723404255
Hispanic,0.01,0.0115384615384615,-0.0105363984674329,0.002906976744186,-0.0092592592592592,-0.078125,0.0326086956521739,0.0365853658536585,0.0238095238095238,0.0042517006802721,0.0267857142857142,-0.025,-0.0714285714285714,0.0588235294117647,0.014627659574468
Jewish,-0.05,-0.0038461538461538,-0.0057471264367816,0.0067829457364341,-0.0092592592592592,0.03125,0.0434782608695652,0.0,0.0952380952380952,0.010204081632653,-0.0089285714285714,-0.0166666666666666,-0.0714285714285714,0.0441176470588235,0.0013297872340425
Latino,0.01,-0.0346153846153846,-0.0009578544061302,0.002906976744186,-0.0098379629629629,0.0,0.0108695652173913,0.0060975609756097,-0.0357142857142857,0.0170068027210884,0.0357142857142857,-0.0083333333333333,-0.0357142857142857,0.0,0.0053191489361702
Middle Eastern,0.0,-0.0307692307692307,0.0201149425287356,-0.001937984496124,-0.0133101851851851,0.0,-0.0217391304347826,-0.0060975609756097,0.0119047619047619,0.0068027210884353,0.0178571428571428,0.0,-0.0357142857142857,0.0735294117647058,0.0026595744680851
Native American,-0.04,-0.0192307692307692,-0.003831417624521,-0.002906976744186,0.0,-0.046875,-0.0326086956521739,0.0548780487804878,-0.0238095238095238,0.0068027210884353,-0.0178571428571428,0.025,0.0833333333333333,-0.0588235294117647,0.0039893617021276
Roma,-0.01,0.0076923076923076,0.0019157088122605,-0.0087209302325581,-0.0167824074074074,0.0,0.0760869565217391,0.0365853658536585,-0.0476190476190476,0.0085034013605442,-0.0267857142857142,-0.0166666666666666,0.0476190476190476,-0.0147058823529411,0.0239361702127659
South American,0.01,-0.0423076923076923,0.003831417624521,0.0135658914728682,-0.0150462962962962,0.046875,0.0,0.0,0.0,-0.0068027210884353,0.0178571428571428,0.0166666666666666,0.0119047619047619,0.0588235294117647,0.0186170212765957
White,0.03,-0.023076923076923,-0.0028735632183908,0.0135658914728682,-0.0063657407407407,0.03125,0.0760869565217391,-0.0365853658536585,0.0357142857142857,0.0042517006802721,-0.0625,0.0083333333333333,-0.0357142857142857,0.0294117647058823,-0.0013297872340425
