,bisexual,gay,lesbian,pansexual,straight
bisexual,0.15056818181818185,-0.12268518518518519,0.03505291005291005,-0.07361111111111111,-0.10825163398692811
gay,-0.07857365792759051,0.05520833333333334,0.0480072463768116,-0.010825163398692812,-0.06760204081632654
lesbian,-0.06283875338753389,-0.015022675736961451,0.087893864013267,0.011501736111111112,-0.11324786324786326
pansexual,0.05576599326599327,-0.201836917562724,-0.0866013071895425,0.2486861861861862,-0.12268518518518519
straight,-0.05481678486997636,-0.08633401920438957,0.010825163398692812,-0.03345959595959596,0.13559941520467836
