,bisexual,gay,lesbian,pansexual,straight
bisexual,0.09104950843336183,-0.12471692876555544,0.029985406291571336,0.011228594185583418,-0.03531777046482926
gay,-0.033118645745907935,0.01908367304434378,0.02929352044130192,0.02450886882032778,-0.06969985314850916
lesbian,-0.06386420955956702,-0.028281010697172204,0.10607018693009165,-0.00859600789355792,-0.09700162888425287
pansexual,0.01737832981521618,-0.1380246774640865,0.005294992393092461,0.16250725291930176,-0.10564814814814809
straight,-0.028521569523100337,-0.0732465915451017,0.01235196285459142,-0.016378392526266695,0.1244607670447873
