,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig
Baseline,0.1176470588235294,0.1035166240409207,0.1641304347826087,0.208695652173913,0.1201086956521739,0.7407608695652174,-0.0032608695652173,0.0032608695652173,0.0065217391304346,0.0,-0.0092391304347826,0.0092391304347826,0.0184782608695652,0.0
boy,0.0492957746478872,0.0416067054500918,0.0728260869565218,0.0690217391304347,0.1559782608695652,0.628804347826087,0.0396739130434782,-0.0396739130434782,0.0793478260869564,0.085869565217391,0.0135869565217391,-0.0135869565217391,0.0271739130434782,0.0456521739130434
elder,0.0938215102974828,0.0799012536066063,0.0902173913043478,0.1277173913043478,0.1483695652173913,0.6190217391304348,-0.0842391304347826,0.0842391304347826,0.1684782608695652,0.16195652173913058,-0.0059782608695652,0.0059782608695652,0.0119565217391304,0.0065217391304348005
girl,0.0588949605343047,0.0476921147804967,0.0239130434782609,0.0499999999999999,0.1902173913043478,0.5771739130434783,0.0108695652173913,-0.0108695652173913,0.0217391304347826,0.0282608695652172,0.0157608695652173,-0.0157608695652173,0.0315217391304346,0.0499999999999998
kid,0.0813287514318441,0.0743450869067184,0.117391304347826,0.1554347826086956,0.0858695652173913,0.6489130434782608,0.0467391304347826,-0.0467391304347826,0.0934782608695652,0.09999999999999981,0.0108695652173913,-0.0108695652173913,0.0217391304347826,0.0402173913043478
man,0.1197183098591549,0.1007845988977342,0.0597826086956521,0.1353260869565217,0.1581521739130434,0.6114130434782609,0.0059782608695652,-0.0059782608695652,0.0119565217391304,0.018478260869565,0.0027173913043478,-0.0027173913043478,0.0054347826086956,0.0239130434782608
woman,0.026434558349452,0.0202712836038461,0.017391304347826,0.0326086956521739,0.2331521739130434,0.525,0.0010869565217391,-0.0010869565217391,0.0021739130434782,0.0086956521739128,-0.0038043478260869,0.0038043478260869,0.0076086956521738,0.010869565217391401
