,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig
Baseline,0.1176470588235294,0.1035166240409207,0.1641304347826087,0.208695652173913,0.1201086956521739,0.7407608695652174,0.0266304347826086,0.029891304347826,0.0565217391304346,0.0,0.0375,0.0467391304347826,0.0842391304347826,0.0
boy,0.0492957746478872,0.0416067054500918,0.0728260869565218,0.0690217391304347,0.1559782608695652,0.628804347826087,0.0532608695652173,0.0135869565217391,0.0668478260869564,0.0429347826086956,0.0353260869565217,0.0217391304347826,0.0570652173913043,0.0271739130434783
elder,0.0938215102974828,0.0799012536066063,0.0902173913043478,0.1277173913043478,0.1483695652173913,0.6190217391304348,-0.0038043478260869,0.0804347826086956,0.08423913043478251,0.08097826086956511,0.0304347826086956,0.0364130434782608,0.0668478260869564,0.0173913043478262
girl,0.0588949605343047,0.0476921147804967,0.0239130434782609,0.0499999999999999,0.1902173913043478,0.5771739130434783,0.0429347826086956,0.0320652173913043,0.0749999999999999,0.018478260869565298,0.0282608695652173,0.0125,0.0407608695652173,0.0434782608695653
kid,0.0813287514318441,0.0743450869067184,0.117391304347826,0.1554347826086956,0.0858695652173913,0.6489130434782608,0.0413043478260869,-0.0054347826086956,0.0467391304347825,0.049999999999999906,0.0364130434782608,0.0255434782608695,0.0619565217391303,0.022282608695652302
man,0.1197183098591549,0.1007845988977342,0.0597826086956521,0.1353260869565217,0.1581521739130434,0.6114130434782609,0.0380434782608695,0.0320652173913043,0.0701086956521738,0.013586956521739198,0.0293478260869565,0.0266304347826086,0.0559782608695651,0.0282608695652175
woman,0.026434558349452,0.0202712836038461,0.017391304347826,0.0326086956521739,0.2331521739130434,0.525,0.0315217391304347,0.0304347826086956,0.0619565217391303,0.005434782608695697,0.0206521739130434,0.0244565217391304,0.045108695652173805,0.0391304347826088
