,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig
Baseline,0.1176470588235294,0.1035166240409207,0.1641304347826087,0.208695652173913,0.1201086956521739,0.7407608695652174,0.0233695652173913,0.0331521739130434,0.0565217391304347,0.0,0.0282608695652173,0.0559782608695652,0.0842391304347825,0.0
boy,0.0492957746478872,0.0416067054500918,0.0728260869565218,0.0690217391304347,0.1559782608695652,0.628804347826087,0.0929347826086956,-0.0260869565217391,0.1190217391304347,0.1288043478260868,0.0489130434782608,0.0081521739130434,0.0570652173913042,0.0684782608695653
elder,0.0938215102974828,0.0799012536066063,0.0902173913043478,0.1277173913043478,0.1483695652173913,0.6190217391304348,-0.0880434782608695,0.1646739130434782,0.25271739130434767,0.2429347826086956,0.0244565217391304,0.042391304347826,0.0668478260869564,0.017391304347826098
girl,0.0588949605343047,0.0476921147804967,0.0239130434782609,0.0499999999999999,0.1902173913043478,0.5771739130434783,0.0538043478260869,0.021195652173913,0.0749999999999999,0.042391304347825995,0.0440217391304347,-0.0032608695652173,0.047282608695652005,0.0749999999999999
kid,0.0813287514318441,0.0743450869067184,0.117391304347826,0.1554347826086956,0.0858695652173913,0.6489130434782608,0.0880434782608695,-0.0521739130434782,0.1402173913043477,0.1499999999999998,0.0472826086956521,0.0146739130434782,0.0619565217391303,0.06032608695652179
man,0.1197183098591549,0.1007845988977342,0.0597826086956521,0.1353260869565217,0.1581521739130434,0.6114130434782609,0.0440217391304347,0.0260869565217391,0.0701086956521738,0.027717391304347697,0.0320652173913043,0.0239130434782608,0.0559782608695651,0.0358695652173914
woman,0.026434558349452,0.0202712836038461,0.017391304347826,0.0326086956521739,0.2331521739130434,0.525,0.0326086956521739,0.0293478260869565,0.061956521739130396,0.013043478260869493,0.0168478260869565,0.0282608695652173,0.045108695652173805,0.0391304347826087
