Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
Baseline,0.12128146453089239,0.08691838291380621,0.009999999999999953,0.0016666666666666496,0.2833333333333333,0.405
