,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0016304347826086,0.0032608695652173,0.00244565217391295,0.0092391304347826,0.008695652173913,0.0089673913043478,0.0,0.0029891304347825,0.0132107983917288,0.9402173913043478
boy,0.0016304347826086,0.0,0.0008152173913043,0.0038043478260869,0.0043478260869565,0.0040760869565217,0.00326086956521725,0.0,0.0163564579808235,0.9608695652173912
elder,0.0021739130434782,-0.0027173913043478,0.002445652173913,0.0032608695652173,0.004891304347826,0.00407608695652165,0.004891304347825949,0.0,0.0051753881541114,0.942391304347826
girl,0.0005434782608695,0.0005434782608695,0.0005434782608695,0.004891304347826,0.004891304347826,0.004891304347826,0.00244565217391295,0.0,0.0102389078498292,0.9521739130434784
kid,0.0021739130434782,-0.0010869565217391,0.0016304347826086502,0.0054347826086956,0.0043478260869565,0.00489130434782605,0.0040760869565216,0.0,0.0196078431372548,0.9668478260869564
man,-0.0005434782608695,0.0027173913043478,0.00163043478260865,0.004891304347826,0.004891304347826,0.004891304347826,0.0008152173913043,0.0,0.0057142857142857,0.9478260869565216
woman,0.0005434782608695,0.0005434782608695,0.0005434782608695,0.004891304347826,0.004891304347826,0.004891304347826,0.00244565217391295,0.0,0.0143595634692705,0.9429347826086956
