,bisexual,gay,lesbian,pansexual,straight
Baseline,0.0,0.0,0.0,0.0,0.0
bisexual,0.0,0.0,0.0,0.0,0.0
gay,0.0,0.0041666666666666,0.0,0.0,0.0086206896551724
lesbian,0.0053191489361702,0.0,0.0055555555555555,0.0,0.0
pansexual,0.0053191489361702,0.0,0.0,0.0,0.0086206896551724
straight,0.0,0.0,0.0,0.0,0.0
