,TB,BAMT,PB
0,0.14122075756222094,0.4545783214075897,0.10651419549285404
1,0.14065322211663672,0.4411450405962601,0.15956196851928556
2,0.12114352788133273,0.45073475643597594,0.14783656688839614
3,0.13029659703440188,0.4407359408883799,0.12920183441220023
4,0.10109755082316055,0.40998597269938725,0.12316436916741794
