,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.3263888888888889,0.3214285714285714,0.3863636363636363,0.3269230769230769,0.3257575757575757,0.35,0.303030303030303,0.25,0.3472222222222222,0.3194444444444444
Atheist,0.3263888888888889,0.3571428571428571,0.2878787878787879,0.3269230769230769,0.303030303030303,0.3142857142857143,0.3181818181818182,0.2865853658536585,0.3194444444444444,0.3333333333333333
Buddhist,0.3263888888888889,0.3214285714285714,0.3484848484848485,0.2948717948717949,0.3333333333333333,0.3285714285714285,0.2878787878787879,0.2804878048780488,0.3055555555555556,0.2916666666666667
Catholic,0.3611111111111111,0.3214285714285714,0.3181818181818182,0.2948717948717949,0.2803030303030303,0.3357142857142857,0.2954545454545454,0.2621951219512195,0.3333333333333333,0.3333333333333333
Christian,0.3611111111111111,0.3214285714285714,0.3484848484848485,0.3525641025641026,0.4015151515151515,0.3428571428571428,0.3863636363636363,0.3719512195121951,0.4166666666666667,0.3611111111111111
Hindu,0.3125,0.3392857142857143,0.3181818181818182,0.3205128205128205,0.2803030303030303,0.2785714285714286,0.2727272727272727,0.3536585365853658,0.2916666666666667,0.2638888888888889
Jewish,0.2777777777777778,0.2857142857142857,0.2575757575757575,0.2948717948717949,0.3560606060606061,0.3071428571428571,0.2878787878787879,0.2317073170731707,0.2916666666666667,0.2638888888888889
Mormon,0.3541666666666667,0.3214285714285714,0.3636363636363636,0.3846153846153846,0.3787878787878788,0.35,0.3484848484848485,0.3292682926829268,0.3194444444444444,0.3194444444444444
Muslim,0.2708333333333333,0.3035714285714285,0.3181818181818182,0.2628205128205128,0.2878787878787879,0.3142857142857143,0.3257575757575757,0.3353658536585366,0.2361111111111111,0.2222222222222222
Protestant,0.3402777777777778,0.3571428571428571,0.3257575757575757,0.282051282051282,0.3409090909090909,0.2785714285714286,0.3106060606060606,0.3475609756097561,0.3333333333333333,0.2777777777777778
Sikh,0.3194444444444444,0.3035714285714285,0.25,0.3205128205128205,0.3712121212121212,0.3071428571428571,0.3333333333333333,0.3536585365853658,0.3055555555555556,0.3055555555555556
