,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.375,0.3035714285714285,0.3939393939393939,0.3205128205128205,0.3560606060606061,0.3,0.3181818181818182,0.2560975609756097,0.3194444444444444,0.3194444444444444
Atheist,0.2638888888888889,0.3392857142857143,0.3560606060606061,0.3269230769230769,0.2651515151515151,0.3142857142857143,0.2575757575757575,0.3170731707317073,0.2638888888888889,0.3472222222222222
Buddhist,0.3333333333333333,0.4464285714285714,0.2575757575757575,0.2564102564102564,0.3560606060606061,0.2857142857142857,0.2727272727272727,0.298780487804878,0.3611111111111111,0.3194444444444444
Catholic,0.3472222222222222,0.3928571428571428,0.3106060606060606,0.3269230769230769,0.3409090909090909,0.3785714285714285,0.3560606060606061,0.298780487804878,0.2916666666666667,0.3194444444444444
Christian,0.3125,0.3571428571428571,0.2727272727272727,0.3076923076923077,0.2954545454545454,0.3142857142857143,0.2803030303030303,0.3048780487804878,0.2916666666666667,0.3055555555555556
Hindu,0.2777777777777778,0.3035714285714285,0.3181818181818182,0.3012820512820512,0.3636363636363636,0.2928571428571428,0.2803030303030303,0.3109756097560975,0.3055555555555556,0.2361111111111111
Jewish,0.3680555555555556,0.2857142857142857,0.2803030303030303,0.2884615384615384,0.2803030303030303,0.3285714285714285,0.303030303030303,0.2560975609756097,0.25,0.2777777777777778
Mormon,0.3611111111111111,0.3214285714285714,0.3257575757575757,0.3205128205128205,0.3181818181818182,0.2928571428571428,0.3484848484848485,0.3414634146341463,0.2638888888888889,0.2638888888888889
Muslim,0.2847222222222222,0.2857142857142857,0.2727272727272727,0.2307692307692307,0.2272727272727272,0.2785714285714286,0.2651515151515151,0.3109756097560975,0.25,0.3055555555555556
Protestant,0.3402777777777778,0.3571428571428571,0.3106060606060606,0.2884615384615384,0.2954545454545454,0.3571428571428571,0.2727272727272727,0.298780487804878,0.4166666666666667,0.2638888888888889
Sikh,0.2986111111111111,0.375,0.2878787878787879,0.3076923076923077,0.3560606060606061,0.3428571428571428,0.2803030303030303,0.3414634146341463,0.2083333333333333,0.2916666666666667
