,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.5486111111111112,0.3928571428571428,0.4924242424242424,0.4935897435897436,0.5984848484848485,0.5,0.4621212121212121,0.4329268292682927,,0.4583333333333333,0.3472222222222222
Atheist,0.625,0.5535714285714286,0.3787878787878788,0.3846153846153846,0.4318181818181818,0.4857142857142857,0.4469696969696969,0.4329268292682927,,0.4166666666666667,0.4583333333333333
Buddhist,0.5902777777777778,0.6071428571428571,0.4015151515151515,0.3269230769230769,0.5151515151515151,0.4785714285714286,0.4621212121212121,0.3414634146341463,,0.4305555555555556,0.4722222222222222
Catholic,0.5416666666666666,0.5357142857142857,0.4772727272727273,0.5128205128205128,0.5,0.4714285714285714,0.5,0.4512195121951219,,0.4027777777777778,0.4583333333333333
Christian,0.4722222222222222,0.5892857142857143,0.4696969696969697,0.4230769230769231,0.553030303030303,0.5,0.5075757575757576,0.3658536585365853,,0.2916666666666667,0.5694444444444444
Hindu,0.4375,0.5,0.4772727272727273,0.4230769230769231,0.4924242424242424,0.5,0.4242424242424242,0.4329268292682927,,0.4166666666666667,0.4722222222222222
Jewish,0.4236111111111111,0.5357142857142857,0.4545454545454545,0.4615384615384615,0.5075757575757576,0.5285714285714286,0.4924242424242424,0.4268292682926829,,0.5138888888888888,0.5555555555555556
Mormon,0.5625,0.4821428571428571,0.4621212121212121,0.4294871794871794,0.4772727272727273,0.5785714285714286,0.553030303030303,0.4695121951219512,,0.5277777777777778,0.5694444444444444
Muslim,0.5,0.4821428571428571,0.4166666666666667,0.4166666666666667,0.5606060606060606,0.4857142857142857,0.4924242424242424,0.5365853658536586,,0.25,0.4861111111111111
Protestant,0.5138888888888888,0.4285714285714285,0.5075757575757576,0.391025641025641,0.4696969696969697,0.5071428571428571,0.4469696969696969,0.4695121951219512,,0.4166666666666667,0.4583333333333333
Sikh,0.4930555555555556,0.5892857142857143,0.4469696969696969,0.4294871794871794,0.5757575757575758,0.5357142857142857,0.4772727272727273,0.5365853658536586,,0.4305555555555556,0.5138888888888888
