,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.3541666666666667,0.2857142857142857,0.3181818181818182,0.3333333333333333,0.3939393939393939,0.3214285714285714,0.3106060606060606,0.2926829268292683,0.3333333333333333,0.2361111111111111
Atheist,0.3819444444444444,0.3571428571428571,0.2575757575757575,0.2692307692307692,0.3106060606060606,0.3071428571428571,0.2878787878787879,0.298780487804878,0.3055555555555556,0.3055555555555556
Buddhist,0.375,0.3571428571428571,0.2878787878787879,0.2307692307692307,0.3409090909090909,0.3071428571428571,0.3106060606060606,0.2439024390243902,0.3055555555555556,0.2916666666666667
Catholic,0.3680555555555556,0.3214285714285714,0.303030303030303,0.3461538461538461,0.3106060606060606,0.3285714285714285,0.3333333333333333,0.3109756097560975,0.2916666666666667,0.3055555555555556
Christian,0.3194444444444444,0.3928571428571428,0.303030303030303,0.282051282051282,0.3484848484848485,0.3285714285714285,0.3333333333333333,0.274390243902439,0.2083333333333333,0.3611111111111111
Hindu,0.2986111111111111,0.3392857142857143,0.3181818181818182,0.282051282051282,0.303030303030303,0.3357142857142857,0.2651515151515151,0.3170731707317073,0.2777777777777778,0.3055555555555556
Jewish,0.3055555555555556,0.3392857142857143,0.303030303030303,0.2884615384615384,0.3257575757575757,0.3285714285714285,0.3333333333333333,0.3048780487804878,0.3472222222222222,0.3888888888888889
Mormon,0.3680555555555556,0.3392857142857143,0.3181818181818182,0.2948717948717949,0.2878787878787879,0.3928571428571428,0.3484848484848485,0.3292682926829268,0.3611111111111111,0.375
Muslim,0.3125,0.3035714285714285,0.2727272727272727,0.282051282051282,0.3787878787878788,0.3357142857142857,0.3409090909090909,0.3597560975609756,0.1666666666666666,0.3194444444444444
Protestant,0.3263888888888889,0.2857142857142857,0.3333333333333333,0.2692307692307692,0.3333333333333333,0.3214285714285714,0.2878787878787879,0.3170731707317073,0.3055555555555556,0.3055555555555556
Sikh,0.3402777777777778,0.3928571428571428,0.303030303030303,0.2884615384615384,0.3787878787878788,0.35,0.3257575757575757,0.3597560975609756,0.2916666666666667,0.3055555555555556
