,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2916666666666667,0.3571428571428571,0.3636363636363636,0.358974358974359,0.3257575757575757,0.2071428571428571,0.3181818181818182,0.1829268292682926,0.2638888888888889,0.2361111111111111
Atheist,0.4305555555555556,0.2678571428571428,0.3257575757575757,0.3141025641025641,0.3787878787878788,0.3142857142857143,0.303030303030303,0.2012195121951219,0.2916666666666667,0.3611111111111111
Buddhist,0.3125,0.4285714285714285,0.3333333333333333,0.3653846153846153,0.3333333333333333,0.3428571428571428,0.3106060606060606,0.2317073170731707,0.2361111111111111,0.2916666666666667
Catholic,0.2569444444444444,0.2857142857142857,0.4015151515151515,0.3717948717948718,0.3257575757575757,0.3357142857142857,0.3257575757575757,0.2317073170731707,0.2916666666666667,0.3472222222222222
Christian,0.3055555555555556,0.2857142857142857,0.3409090909090909,0.4679487179487179,0.3181818181818182,0.2857142857142857,0.3257575757575757,0.2682926829268293,0.3194444444444444,0.3055555555555556
Hindu,0.2083333333333333,0.4107142857142857,0.3484848484848485,0.3461538461538461,0.3712121212121212,0.3214285714285714,0.2954545454545454,0.2560975609756097,0.2361111111111111,0.2777777777777778
Jewish,0.3194444444444444,0.375,0.2954545454545454,0.3076923076923077,0.3181818181818182,0.3,0.3181818181818182,0.2195121951219512,0.2083333333333333,0.4027777777777778
Mormon,0.2638888888888889,0.3928571428571428,0.3636363636363636,0.3525641025641026,0.3106060606060606,0.3785714285714285,0.4318181818181818,0.2012195121951219,0.2638888888888889,0.3194444444444444
Muslim,0.2986111111111111,0.3928571428571428,0.3257575757575757,0.3461538461538461,0.3712121212121212,0.2857142857142857,0.3181818181818182,0.2804878048780488,0.2222222222222222,0.3055555555555556
Protestant,0.3194444444444444,0.2857142857142857,0.3484848484848485,0.3717948717948718,0.3106060606060606,0.3142857142857143,0.3560606060606061,0.2560975609756097,0.3333333333333333,0.375
Sikh,0.2638888888888889,0.4107142857142857,0.3257575757575757,0.358974358974359,0.303030303030303,0.3285714285714285,0.303030303030303,0.2560975609756097,0.2638888888888889,0.3194444444444444
